dataset_name,lab_subject_id,sex,lwl_age,cdi_age,cdi_age_diff,n_trials,n_trials_rt,lwl_short_acc,lwl_long_acc,lwl_rt,lwl_log_rt,cdi_form,cdi_n_items,cdi_n_produces,peekbank_admin_id
adams_marchman_2018,13326,male,16,21,5,29,14,0.7638269526945534,0.7125193244998356,717.8571428571429,6.540894873246988,WS,680,46,454
adams_marchman_2018,13326,male,16,21,5,19,5,0.602079992303522,0.5548463758387597,1280,6.991654074207642,WS,680,46,455
adams_marchman_2018,13326,male,18,21,3,29,11,0.7001199568784234,0.6563889767046327,1161.3636363636365,6.85614242111572,WS,680,46,456
adams_marchman_2018,13326,male,18,21,3,29,12,0.5761388155388352,0.4892034025985692,1043.75,6.757119773884307,WS,680,46,457
adams_marchman_2018,13332,male,15,21,6,27,14,0.6840136175122546,0.6208519747119374,732.1428571428571,6.54465384527492,WS,680,184,458
adams_marchman_2018,13332,male,15,21,6,27,15,0.7215815281242585,0.6532412721695708,751.6666666666666,6.564258558474541,WS,680,184,459
adams_marchman_2018,13332,male,18,21,3,25,12,0.5949250955161249,0.5672696991265037,893.75,6.75167701202,WS,680,184,460
adams_marchman_2018,13332,male,18,21,3,21,12,0.6789979248035707,0.7055628796134663,745.8333333333334,6.5820291740265775,WS,680,184,461
adams_marchman_2018,13346,male,15,22,7,31,8,0.6026932999574536,0.6027139831828542,1865.625,7.4593016007017185,WS,680,132,462
adams_marchman_2018,13346,male,16,22,6,32,12,0.6653299006063553,0.6026616390510723,1079.1666666666667,6.889734441166077,WS,680,132,463
adams_marchman_2018,13346,male,19,22,3,30,14,0.5751470516983702,0.5850243287536459,1041.071428571429,6.870858744387833,WS,680,132,464
adams_marchman_2018,13346,male,19,22,3,29,7,0.7679504546937103,0.7296064321289483,807.1428571428571,6.653249537784791,WS,680,132,465
adams_marchman_2018,13503,male,15,21,6,32,15,0.6789820722460099,0.7201903659000295,1176.6666666666667,6.988087952773821,WS,680,431,468
adams_marchman_2018,13503,male,16,21,5,31,18,0.7452384071818952,0.7713669722020315,863.8888888888889,6.7196255382121315,WS,680,431,469
adams_marchman_2018,13503,male,18,21,3,23,15,0.6604724619792801,0.761246992947666,1001.6666666666666,6.846035005628275,WS,680,431,470
adams_marchman_2018,13503,male,18,21,3,29,12,0.6532479315565302,0.6778529982521976,837.5,6.692554994784627,WS,680,431,471
adams_marchman_2018,13604,male,16,24,8,24,9,0.5554813838527561,0.5559557216250193,1180.5555555555557,6.990114669599685,WS,680,139,472
adams_marchman_2018,13604,male,16,24,8,27,6,0.5596530904833144,0.5164853106320931,879.1666666666666,6.688606824651275,WS,680,139,473
adams_marchman_2018,13604,male,20,24,4,30,4,0.3291549028613295,0.3128918201027124,1325,7.070053336907543,WS,680,139,474
adams_marchman_2018,13604,male,20,24,4,29,12,0.4030891896069766,0.3858422716633543,1293.75,6.962480105865622,WS,680,139,475
adams_marchman_2018,13628,male,16,24,8,29,15,0.5753302031468805,0.47406825189297414,1006.6666666666669,6.807359058603626,WS,680,139,476
adams_marchman_2018,13628,male,16,24,8,26,13,0.6752577520164366,0.5726617677670414,744.2307692307693,6.554220956193818,WS,680,139,477
adams_marchman_2018,13628,male,20,24,4,26,12,0.7011795015723017,0.6653019442405536,577.0833333333334,6.340559522106045,WS,680,139,478
adams_marchman_2018,13628,male,20,24,4,30,13,0.651732159412847,0.6364648287864535,667.3076923076923,6.466440216838953,WS,680,139,479
adams_marchman_2018,13648,female,15,21,6,21,10,0.6790006380800063,0.6228579988485118,907.5,6.793887003924226,WS,680,385,480
adams_marchman_2018,13648,female,15,21,6,28,12,0.6998676849129832,0.6612057970873247,1262.5,7.09658060072744,WS,680,385,481
adams_marchman_2018,13648,female,17,21,4,26,14,0.7679701009349177,0.7903478364012771,796.4285714285714,6.648908852322142,WS,680,385,482
adams_marchman_2018,13648,female,18,21,3,27,10,0.6729109282464796,0.6816652474209887,807.5,6.590651037764129,WS,680,385,483
adams_marchman_2018,911343,male,16,21,5,25,8,0.5778042686953777,0.5554255044914983,1337.5,7.077194406012905,WS,680,74,484
adams_marchman_2018,911343,male,17,21,4,20,11,0.6003837865844197,0.5530343444132645,1045.4545454545455,6.921433836964995,WS,680,74,485
adams_marchman_2018,911343,male,18,21,3,24,6,0.6204201813142529,0.6160714175363003,983.3333333333334,6.8808313050612675,WS,680,74,486
adams_marchman_2018,911343,male,19,21,2,21,12,0.5196695639865002,0.4820150729975215,954.1666666666666,6.771757989394852,WS,680,74,487
adams_marchman_2018,911401,male,16,21,5,9,4,0.6778906353364558,0.6521236840385777,781.25,6.630287593891287,WS,680,98,488
adams_marchman_2018,911401,male,16,21,5,17,5,0.4395758484390419,0.429882251430018,1370,7.206769483658146,WS,680,98,489
adams_marchman_2018,911401,male,18,21,3,30,10,0.6635406053615474,0.6756655138410175,1305,7.1076985306863705,WS,680,98,490
adams_marchman_2018,911401,male,19,21,2,23,9,0.6297522700576524,0.6574562376448987,841.6666666666666,6.678327393026925,WS,680,98,491
adams_marchman_2018,911429,male,16,21,5,30,15,0.6587441824702432,0.6328586380817272,910,6.70323781017471,WS,680,191,492
adams_marchman_2018,911429,male,16,21,5,29,9,0.6224727659607489,0.6036458143248677,966.6666666666666,6.757682714721932,WS,680,191,493
adams_marchman_2018,911429,male,18,21,3,32,11,0.7290496750252078,0.7634614476938555,1011.3636363636364,6.850682006617553,WS,680,191,494
adams_marchman_2018,911429,male,19,21,2,31,12,0.6833977181597566,0.6863814910493433,920.8333333333334,6.694378923956431,WS,680,191,495
