"lab_subject_id","study","age","form","item","produces","short","mapping_status","source_file"
"55","totlot",18,"WS","wash",0,"wash","auto_exact","TL_{18,21,25}m_WS.xlsx"
"55","totlot",18,"WS","washing machine",0,"washingmachine","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"55","totlot",18,"WS","watch (object)",0,"watch1","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"55","totlot",18,"WS","watch (action)",0,"watch2","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"55","totlot",18,"WS","water (beverage)",0,"water1","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"55","totlot",18,"WS","water (not beverage)",0,"water2","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"55","totlot",18,"WS","we",0,"we","auto_exact","TL_{18,21,25}m_WS.xlsx"
"55","totlot",18,"WS","were",0,"were","auto_exact","TL_{18,21,25}m_WS.xlsx"
"55","totlot",18,"WS","wet",0,"wet","auto_exact","TL_{18,21,25}m_WS.xlsx"
"55","totlot",18,"WS","what",0,"what","auto_exact","TL_{18,21,25}m_WS.xlsx"
"55","totlot",18,"WS","when",0,"when","auto_exact","TL_{18,21,25}m_WS.xlsx"
"55","totlot",18,"WS","where",0,"where","auto_exact","TL_{18,21,25}m_WS.xlsx"
"55","totlot",18,"WS","which",0,"which","auto_exact","TL_{18,21,25}m_WS.xlsx"
"55","totlot",18,"WS","white",0,"white","auto_exact","TL_{18,21,25}m_WS.xlsx"
"55","totlot",18,"WS","who",0,"who","auto_exact","TL_{18,21,25}m_WS.xlsx"
"55","totlot",18,"WS","why",0,"why","auto_exact","TL_{18,21,25}m_WS.xlsx"
"55","totlot",18,"WS","will",0,"will","auto_exact","TL_{18,21,25}m_WS.xlsx"
"55","totlot",18,"WS","wind",0,"wind","auto_exact","TL_{18,21,25}m_WS.xlsx"
"55","totlot",18,"WS","window",0,"window","auto_exact","TL_{18,21,25}m_WS.xlsx"
"55","totlot",18,"WS","windy",0,"windy","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"55","totlot",18,"WS","wipe",0,"wipe","auto_exact","TL_{18,21,25}m_WS.xlsx"
"55","totlot",18,"WS","wish",0,"wish","auto_exact","TL_{18,21,25}m_WS.xlsx"
"55","totlot",18,"WS","with",0,"withprep","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"55","totlot",18,"WS","wolf",0,"wolf","auto_exact","TL_{18,21,25}m_WS.xlsx"
"55","totlot",18,"WS","woods",0,"woods","auto_exact","TL_{18,21,25}m_WS.xlsx"
"55","totlot",18,"WS","woof woof",0,"woofwoof","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"55","totlot",18,"WS","work (place)",0,"work1","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"55","totlot",18,"WS","work (action)",0,"work2","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"55","totlot",18,"WS","would",0,"would","auto_exact","TL_{18,21,25}m_WS.xlsx"
"55","totlot",18,"WS","write",0,"write","auto_exact","TL_{18,21,25}m_WS.xlsx"
"55","totlot",18,"WS","yard",0,"yard","auto_exact","TL_{18,21,25}m_WS.xlsx"
"55","totlot",18,"WS","yellow",0,"yellow","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"55","totlot",18,"WS","yes",0,"yes","auto_exact","TL_{18,21,25}m_WS.xlsx"
"55","totlot",18,"WS","yesterday",0,"yesterdy","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"55","totlot",18,"WS","yogurt",0,"yogurt","auto_exact","TL_{18,21,25}m_WS.xlsx"
"55","totlot",18,"WS","you",0,"you","auto_exact","TL_{18,21,25}m_WS.xlsx"
"55","totlot",18,"WS","your",0,"your","auto_exact","TL_{18,21,25}m_WS.xlsx"
"55","totlot",18,"WS","yourself",0,"yourself","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"55","totlot",18,"WS","yucky",1,"yucky","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"55","totlot",18,"WS","yum yum",1,"yumyum","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"55","totlot",18,"WS","zebra",0,"zebra","auto_exact","TL_{18,21,25}m_WS.xlsx"
"55","totlot",18,"WS","zipper",0,"zipper","auto_exact","TL_{18,21,25}m_WS.xlsx"
"55","totlot",18,"WS","zoo",0,"zoo","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","a",0,"a","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","about",0,"about","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","above",0,"above","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","after",0,"after","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","airplane",0,"airplane","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","all gone",0,"allgone","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","alligator",0,"alligatr","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","all",0,"allquant","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","a lot",0,"alot","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","am",0,"am","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","an",0,"an","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","and",0,"andconn","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","animal",0,"animal","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","ankle",0,"ankle","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","another",0,"another","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","ant",0,"ant","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","any",0,"any","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","apple",0,"apple","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","apple sauce",0,"applesac","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","are",0,"are","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","arm",0,"arm","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","around",0,"around","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","asleep",0,"asleep","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","at",0,"atprep","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","aunt",0,"aunt","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","awake",0,"awake","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","away",0,"away","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","baa baa",0,"baabaa","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","baby",1,"baby","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","babysitter's name",1,"babysittername","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","babysitter",0,"babysttr","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","back",0,"back","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","backyard",0,"backyard","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","bad",0,"bad","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","ball",0,"ball","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","balloon",0,"balloon","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","banana",1,"banana","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","basement",0,"basement","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","basket",0,"basket","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","bat",0,"bat","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","bath",0,"bath","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","bathroom",0,"bathroom","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","bathtub",0,"bathtub","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","be",0,"be","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","beach",0,"beach","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","beads",0,"beads","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","beans",0,"beans","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","bear",0,"bear","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","because",0,"because","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","bed",0,"bed","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","bedroom",0,"bedroom","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","bee",0,"bee","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","before",0,"before","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","behind",0,"behind","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","belt",0,"belt","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","bench",0,"bench","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","beside",0,"beside","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","better",0,"better","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","bib",0,"bib","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","bicycle",0,"bicycle","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","big",0,"big","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","bird",0,"bird","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","bite",0,"bite","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","black",0,"black","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","blanket",0,"blanket","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","belly button",0,"bllybttn","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","block",0,"block","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","blow",0,"blow","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","blue",0,"blue","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","boat",0,"boat","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","book",1,"book","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","boots",0,"boots","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","bottle",0,"bottle","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","bowl",0,"bowl","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","box",0,"box","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","boy",0,"boy","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","bread",0,"bread","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","break",0,"break","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","breakfast",0,"breakfst","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","bring",0,"bring","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","broken",0,"broken","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","broom",0,"broom","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","brother",1,"brother","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","brown",0,"brown","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","brush",0,"brush","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","bubbles",1,"bubbles","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","bucket",0,"bucket","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","bug",0,"bug","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","build",0,"build","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","bump",0,"bump","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","bunny",0,"bunny","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","bus",0,"bus","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","but",0,"but","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","butter",0,"butter","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","buttocks/bottom*",0,"buttocks","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","button",0,"button","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","butterfly",0,"buttrfly","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","buy",0,"buy","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","bye",1,"bye","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","by",0,"byprep","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","cake",0,"cake","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","call (on phone)",0,"callnphn","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","camera",0,"camera","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","camping",0,"camping","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","can (object)",0,"can1","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","can (auxiliary)",0,"can2","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","candy",0,"candy","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","car",0,"car","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","careful",0,"careful","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","carrots",0,"carrots","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","carry",0,"carry","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","cat",0,"cat","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","catch",0,"catch","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","cereal",0,"cereal","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","chair",0,"chair","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","chalk",0,"chalk","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","chase",0,"chase","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","cheek",0,"cheek","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","cheerios",0,"cheerios","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","cheese",1,"cheese","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","chicken (animal)",0,"chicken1","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","chicken (food)",0,"chicken2","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","child",0,"child","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","child's own name",0,"childname","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","chin",0,"chin","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","chocolate",0,"chocolat","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","choo choo",0,"choochoo","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","church*",0,"church","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","circus",0,"circus","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","clap",0,"clap","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","clean (action)",0,"clean1","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","clean (description)",0,"clean2","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","climb",0,"climb","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","clock",0,"clock","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","close",0,"close","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","closet",0,"closet","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","cloud",0,"cloud","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","clown",0,"clown","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","coat",0,"coat","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","cock-a-doodle-doo",0,"cockddld","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","coffee",0,"coffee","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","coke",0,"coke","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","cold",0,"cold","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","comb",0,"comb","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","cook",0,"cook","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","cookie",1,"cookie","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","corn",0,"corn","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","couch",0,"couch","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","could",0,"could","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","country",0,"country","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","cover",0,"cover","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","cow",0,"cow","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","cowboy",0,"cowboy","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","cracker",0,"cracker","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","crayon",0,"crayon","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","crib",0,"crib","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","cry",0,"cry","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","cup",0,"cup","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","cut",0,"cut","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","cute",0,"cute","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","daddy*",1,"daddy","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","dance",0,"dance","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","dark",0,"dark","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","day",0,"day","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","deer",0,"deer","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","diaper",0,"diaper","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","did/did ya",0,"did","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","dinner",0,"dinner","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","dirty",0,"dirty","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","dish",0,"dish","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","do",0,"do","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","doctor",0,"doctor","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","does",0,"does","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","dog",1,"dog","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","doll",0,"doll","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","donkey",0,"donkey","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","don't",0,"dont","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","donut",0,"donut","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","door",0,"door","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","down",1,"down","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","downtown",0,"downtown","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","draw",0,"draw","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","drawer",0,"drawer","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","dress (object)",0,"dress","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","drink (beverage)",0,"drink1","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","drink (action)",0,"drink2","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","drive",0,"drive","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","drop",0,"drop","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","dry (action)",0,"dry1","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","dry (description)",0,"dry2","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","dryer",0,"dryer","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","duck",1,"duck","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","dump",0,"dump","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","each",0,"each","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","ear",1,"ear","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","eat",0,"eat","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","egg",1,"egg","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","elephant",0,"elephant","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","empty",0,"empty","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","every",0,"every","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","eye",1,"eye","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","face",0,"face","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","fall",0,"fall","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","farm",0,"farm","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","fast",0,"fast","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","feed",0,"feed","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","foot",0,"feet","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","find",0,"find","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","fine",0,"fine","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","finger",0,"finger","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","finish",0,"finish","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","fireman",0,"fireman","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","fire truck",0,"firetrck","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","first",0,"first","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","fish (animal)",0,"fish1","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","fish (food)",0,"fish2","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","fit",0,"fit","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","fix",0,"fix","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","flag",0,"flag","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","flower",0,"flower","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","food",0,"food","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","for",0,"for","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","fork",0,"fork","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","friend",0,"friend","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","french fries",0,"frnchfrs","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","frog",0,"frog","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","full",0,"full","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","game",0,"game","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","garage",0,"garage","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","garbage",0,"garbage","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","garden",0,"garden","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","gas station",0,"gasstation","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","gentle",0,"gentle","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","get",0,"get","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","giraffe",0,"giraffe","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","girl",0,"girl","auto_exact","TL_{18,21,25}m_WS.xlsx"
"57","totlot",18,"WS","give",0,"give","auto_exact","TL_{18,21,25}m_WS.xlsx"
