"ckey","ii","n_admins","xi_median","xi_q5","xi_q95","slope_median","slope_q5","slope_q95"
"Kristoffersen::5380",510,8,-10.426479,-10.5792198,-10.2729776,2.9702679,2.8660525,3.074540265
"Kristoffersen::5392",511,9,-9.90189525,-10.024069,-9.780558845,2.22945465,2.152950805,2.307342825
"Kristoffersen::5395",512,5,-9.426408,-9.610605235,-9.242088795,2.87218765,2.756821885,2.986540295
"Kristoffersen::54",513,6,-10.9498085,-11.40444715,-10.53043525,1.7988893,1.28374664,2.349349125
"Kristoffersen::5405",514,12,-9.1754887,-9.29312517,-9.066067935,2.8404881,2.76128959,2.921439555
"Kristoffersen::5406",515,10,-10.6997505,-10.8447145,-10.55812445,2.8972939,2.798641875,2.997714365
"Kristoffersen::5425",516,7,-10.1166365,-10.31275095,-9.929903305,4.2769635,4.101914515,4.458859815
"Kristoffersen::544",517,5,-7.67584275,-7.782296225,-7.56775808,3.393248,3.23780578,3.55059648
"Kristoffersen::5519",518,7,-9.27593575,-9.390663305,-9.1626856,3.08637765,2.96826318,3.209720315
"Kristoffersen::5529",519,5,-10.8124335,-11.03552305,-10.6069915,3.74917425,3.3232617,4.175466235
"Kristoffersen::553",520,5,-6.74897555,-6.86890459,-6.624727705,2.82617095,2.678423075,2.98251762
"Kristoffersen::5568",521,10,-11.123871,-11.28017405,-10.9653258,1.90260765,1.819214695,1.987582035
"Kristoffersen::5667",522,10,-9.13815785,-9.25229249,-9.024760725,3.12071905,3.035966975,3.204259675
"Kristoffersen::5756",523,7,-10.927176,-11.1195005,-10.74027605,2.64708585,2.53620851,2.75786605
"Kristoffersen::582",524,15,-9.74218875,-9.849679155,-9.63935317,3.31450755,3.22253442,3.40950654
"Kristoffersen::5832",525,5,-9.4221082,-9.595494985,-9.25367885,2.9118917,2.7927654,3.029930755
"Kristoffersen::5840",526,8,-12.806944,-13.05097135,-12.56528705,6.31632385,6.1026908,6.527412695
"Kristoffersen::5844",527,6,-11.4838165,-11.7076654,-11.2730664,4.9402545,4.72580004,5.157389745
"Kristoffersen::5851",528,5,-10.5480105,-10.73779715,-10.35813855,5.76028005,5.54056231,5.98313647
"Kristoffersen::5864",529,9,-8.26284775,-8.3884892,-8.137219785,4.169037,4.0112798,4.3255979
"Kristoffersen::5873",530,7,-12.2820655,-12.5162273,-12.05579945,2.06273445,1.949735415,2.17420633
"Kristoffersen::5880",531,9,-10.1001055,-10.2354985,-9.96906013,3.45047985,3.339500065,3.564760155
"Kristoffersen::5895",532,8,-12.721019,-12.9482719,-12.5025918,4.4119035,4.278938215,4.554732675
"Kristoffersen::5898",533,5,-10.1179015,-10.3079546,-9.927152375,4.94420815,4.74000029,5.149352705
"Kristoffersen::5920",534,10,-11.488614,-11.6481476,-11.33221645,3.0526194,2.955460175,3.14961439
"Kristoffersen::5925",535,10,-10.727363,-10.87566305,-10.5839005,3.14113295,3.04694576,3.237196195
"Kristoffersen::5928",536,6,-14.437581,-14.770266,-14.1207411,6.3666833,6.107450585,6.645424275
"Kristoffersen::5945",537,7,-10.7034035,-10.8654822,-10.537196,3.00935695,2.90111659,3.1181071
"Kristoffersen::5948",538,10,-11.147159,-11.3044923,-10.9862373,4.51872495,4.3820846,4.653598515
"Kristoffersen::5973",539,8,-13.935132,-14.20892785,-13.67748395,4.29534725,4.14437861,4.453450125
"Kristoffersen::601",540,6,-10.2312815,-10.6476506,-9.789227045,1.5916609,1.10607806,2.11432171
"Kristoffersen::6010",541,6,-11.389555,-11.5914749,-11.1897912,3.5314088,3.40699691,3.65902067
"Kristoffersen::6039",542,10,-11.640605,-11.79409655,-11.48995345,3.620576,3.5238078,3.72026581
"Kristoffersen::6070",543,6,-7.3454437,-7.47954232,-7.214954105,2.23837535,2.145863045,2.331069915
"Kristoffersen::6115",544,9,-9.227988,-9.343418725,-9.119059755,2.90215655,2.809242815,2.997238665
"Kristoffersen::6138",545,14,-8.8903066,-8.993358645,-8.787722835,2.7460448,2.673555065,2.81988544
"Kristoffersen::6147",546,7,-12.037405,-12.2513519,-11.82127825,3.4765874,3.35030413,3.600541365
"Kristoffersen::6153",547,5,-12.8277765,-13.14452295,-12.51499005,3.8310247,3.640888375,4.021418815
"Kristoffersen::6166",548,5,-9.1793932,-9.329379905,-9.031450785,2.1730167,2.07102966,2.279360145
"Kristoffersen::6174",549,6,-7.92013865,-8.069161165,-7.774990165,3.81083785,3.643406545,3.981031615
"Kristoffersen::6177",550,7,-7.5435136,-7.686550225,-7.4031166,3.2842887,3.127279595,3.447673575
"Kristoffersen::6195",551,8,-9.0294256,-9.134745195,-8.924529585,2.3180634,2.235678425,2.402844945
"Kristoffersen::6197",552,5,-9.7086049,-9.86486188,-9.55245355,3.44208065,3.2850303,3.61042221
"Kristoffersen::6208",553,8,-14.3483465,-14.74781885,-13.9671315,3.43029955,3.2042818,3.656851885
"Kristoffersen::6238",554,5,-7.81559575,-7.959579735,-7.675609975,1.6891056,1.58030518,1.798335895
"Kristoffersen::6263",555,9,-11.8429335,-12.0218265,-11.6664052,2.9001513,2.8126335,2.990086625
"Kristoffersen::6277",556,5,-12.339824,-12.6778965,-12.00325185,2.3077906,2.13483193,2.480306765
"Kristoffersen::633",557,5,-13.6550675,-14.3934903,-13.04364075,2.8037042,1.722892,4.2059245
"Kristoffersen::6369",558,5,-6.961067,-7.13039009,-6.7994403,2.80485115,2.646294275,2.970123805
"Kristoffersen::6370",559,10,-9.77753715,-9.9162539,-9.636783475,3.16565115,3.061559085,3.269874935
"Kristoffersen::6373",560,8,-12.2408655,-12.45426875,-12.0342684,3.29500485,3.16021596,3.428076845
"Kristoffersen::6421",561,8,-12.521217,-12.74927785,-12.2890438,3.3632086,3.221536155,3.502435405
"Kristoffersen::6433",562,6,-9.6891969,-9.82029052,-9.55853761,1.97658615,1.87712299,2.0758035
"Kristoffersen::647",563,13,-6.87953145,-6.94535974,-6.811498765,3.3657397,3.275916055,3.451653415
"Kristoffersen::6475",564,7,-9.6631774,-9.83168927,-9.485653175,2.6967647,2.58960513,2.8002074
"Kristoffersen::6478",565,8,-8.6780943,-8.80366022,-8.555207135,2.98208325,2.88039363,3.08901255
"Kristoffersen::6493",566,5,-10.7189765,-10.8921401,-10.5509844,2.9731269,2.851904615,3.102934735
"Kristoffersen::6511",567,8,-11.9287055,-12.13297225,-11.72995375,3.24674505,3.134351825,3.36349203
"Kristoffersen::6550",568,5,-11.207614,-11.4042288,-11.01988235,2.87786725,2.767025605,2.996091595
"Kristoffersen::6568",569,9,-8.95960745,-9.08993866,-8.834565565,2.90399035,2.81118819,2.9985928
"Kristoffersen::6586",570,5,-10.4676605,-10.67471145,-10.2701209,4.5333818,4.325252995,4.745395135
"Kristoffersen::660",571,5,-9.77393095,-10.06903635,-9.509941905,4.0218448,3.39614078,4.716784025
"Kristoffersen::6636",572,5,-8.97943655,-9.12062194,-8.83971567,2.27307885,2.17895219,2.368074955
"Kristoffersen::6683",573,8,-10.2937025,-10.4455546,-10.1519124,2.7542194,2.64483465,2.873037395
"Kristoffersen::6711",574,7,-12.5125545,-12.764313,-12.2721183,2.81112405,2.68968028,2.93381955
"Kristoffersen::6765",575,7,-14.5854535,-14.94320155,-14.241477,4.2819701,4.089196375,4.474586335
"Kristoffersen::6777",576,5,-13.4936515,-14.04601125,-12.96184225,3.17062195,2.65943682,3.693872365
"Kristoffersen::678",577,12,-9.7295276,-9.8483063,-9.614464155,3.87165495,3.765753505,3.980552065
"Kristoffersen::6827",578,5,-8.7257677,-8.929897315,-8.520550005,2.7543781,2.5816355,2.9231449
"Kristoffersen::6831",579,6,-9.78767415,-9.952729595,-9.622384285,3.01368555,2.89780414,3.131480645
"Kristoffersen::6832",580,7,-10.628364,-10.80723585,-10.44446795,3.03318455,2.90831222,3.15701629
"Kristoffersen::6851",581,7,-11.6253355,-11.85347025,-11.41064305,4.60802505,4.444511375,4.784765605
"Kristoffersen::6860",582,6,-8.3294894,-8.446032105,-8.2171453,3.6925311,3.539930715,3.855901715
"Kristoffersen::6916",583,6,-7.5858405,-7.75339488,-7.413346535,2.08525115,1.96963349,2.20606312
"Kristoffersen::6981",584,5,-14.0755395,-14.50554045,-13.6778391,5.46981815,5.13962447,5.8172193
"Kristoffersen::6983",585,5,-12.216709,-12.4853068,-11.95967275,4.2393017,4.052627125,4.43789813
"Kristoffersen::7017",586,6,-7.95930085,-8.082792375,-7.832766835,2.91497185,2.767599495,3.060240295
"Kristoffersen::7071",587,6,-11.619267,-11.80515735,-11.43325595,3.8271646,3.67185325,3.980145645
"Kristoffersen::7084",588,6,-8.6751554,-8.83581378,-8.509195845,3.0052107,2.88528628,3.12273535
"Kristoffersen::7106",589,7,-7.2559264,-7.41711522,-7.09902301,1.49126145,1.39980841,1.58515116
"Kristoffersen::7136",590,9,-12.3167825,-12.5177225,-12.1215477,2.5386568,2.44244349,2.632202315
"Kristoffersen::7137",591,6,-7.5042252,-7.692176625,-7.318094375,2.17541785,2.03469921,2.314909015
"Kristoffersen::7172",592,10,-12.5055985,-12.7172434,-12.29300875,4.68427215,4.53987024,4.82993858
"Kristoffersen::72",593,8,-11.43944,-11.7138047,-11.18685875,2.3568172,1.866567465,2.910188775
"Kristoffersen::7202",594,5,-6.058497,-6.195918435,-5.918928645,3.07714265,2.8998502,3.257791025
"Kristoffersen::7261",595,7,-12.221988,-12.44933315,-11.9954165,4.8592568,4.69549655,5.023659855
"Kristoffersen::7267",596,7,-6.95107605,-7.042723665,-6.861579135,2.27831745,2.16260373,2.394607085
"Kristoffersen::727",597,14,-9.29265255,-9.383979715,-9.20232439,2.2990249,2.234368435,2.36515749
"Kristoffersen::7283",598,11,-14.455349,-14.84925155,-14.07293605,2.09097215,1.93430161,2.253335135
"Kristoffersen::7285",599,6,-8.64908755,-8.778305245,-8.52049387,3.35040075,3.182292175,3.519588245
"Kristoffersen::7287",600,12,-9.1058457,-9.221239465,-8.9872858,3.26920035,3.17822529,3.362541565
"Kristoffersen::7300",601,6,-10.2506985,-10.42561235,-10.0801303,4.1348402,3.98079361,4.29531138
"Kristoffersen::7467",602,5,-10.806445,-11.02915225,-10.5821096,4.0017027,3.774553795,4.22548744
"Kristoffersen::7473",603,7,-12.909021,-13.21152715,-12.61950225,3.4742269,3.28210652,3.672405595
"Kristoffersen::7536",604,8,-10.143949,-10.3033477,-9.98712049,2.86206315,2.711378335,3.010905555
"Kristoffersen::7542",605,5,-11.00405,-11.22666715,-10.7797454,2.4441022,2.3047656,2.583745925
"Kristoffersen::7563",606,5,-9.10655095,-9.27271643,-8.946116135,6.4084243,6.18524944,6.642202285
"Kristoffersen::7566",607,12,-10.3207855,-10.4802329,-10.1625376,5.00246215,4.859392645,5.1465975
"Kristoffersen::7632",608,7,-10.6284885,-10.78849535,-10.474165,3.31371965,3.18801218,3.438930615
"Kristoffersen::7682",609,10,-8.9043379,-9.007499595,-8.802561655,1.9187369,1.84905516,1.98815307
"Kristoffersen::7702",610,6,-10.428805,-10.6264653,-10.22558115,3.43203355,3.29124733,3.57385097
"Kristoffersen::7719",611,6,-9.7953197,-10.0040092,-9.583450905,3.67120665,3.481060115,3.85646632
"Kristoffersen::7728",612,6,-9.5711379,-9.75417336,-9.394590355,1.81094255,1.713508915,1.91108537
"Kristoffersen::7730",613,5,-11.876719,-12.2269117,-11.54850925,4.14448415,3.788854165,4.51640957
"Kristoffersen::7736",614,8,-10.4274865,-10.5910325,-10.2717573,4.28158035,4.14134226,4.42393315
"Kristoffersen::7748",615,6,-9.3899581,-9.544887345,-9.237287295,2.94787335,2.816592185,3.07792555
"Kristoffersen::777",616,5,-16.7371705,-17.63296685,-15.8910725,3.7930006,3.407205895,4.19876012
"Kristoffersen::78",617,11,-10.97073,-11.1126814,-10.82912175,3.2191096,3.129247135,3.31271318
"Kristoffersen::781",618,5,-8.1721409,-8.30116442,-8.04275374,2.3491778,2.24871017,2.45513246
"Kristoffersen::7816",619,5,-8.1846763,-8.33014629,-8.037060645,3.982646,3.749806665,4.228017655
"Kristoffersen::7833",620,11,-8.90942,-9.05153235,-8.769506925,6.12520215,5.928421055,6.327968255
"Kristoffersen::7864",621,6,-11.1610745,-11.39243135,-10.9238561,2.50983,2.339786955,2.671530545
"Kristoffersen::7874",622,5,-10.555239,-10.73902275,-10.37456105,3.68177145,3.53586542,3.826018285
"Kristoffersen::7902",623,8,-12.372632,-12.57965845,-12.1649413,4.3067645,4.16847158,4.44619496
"Kristoffersen::7951",624,6,-9.8163677,-9.985686715,-9.65093766,7.5784899,7.26766605,7.907159215
"Kristoffersen::7952",625,7,-9.2583124,-9.393337945,-9.131203825,2.2658655,2.12315858,2.41170861
"Kristoffersen::7982",626,9,-9.7037141,-9.89935509,-9.51995716,4.4009654,4.244869475,4.563962945
"Kristoffersen::8014",627,6,-9.4570373,-9.60470579,-9.303528655,2.78520605,2.666586295,2.905048425
"Kristoffersen::8041",628,7,-9.09536025,-9.22584049,-8.970216565,2.7132793,2.594749225,2.832353185
"Kristoffersen::8085",629,7,-12.320624,-12.64265365,-12.0106132,3.0473824,2.83788246,3.26841013
"Kristoffersen::8156",630,5,-8.6134944,-8.8546775,-8.376923695,4.33829365,4.10952087,4.56951761
"Kristoffersen::8157",631,11,-14.623565,-14.9542149,-14.2978261,2.5320337,2.390163755,2.67116894
"Kristoffersen::8214",632,12,-10.336152,-10.53376365,-10.13436555,5.21108785,5.040662235,5.37908741
"Kristoffersen::8241",633,6,-10.0119195,-10.2033445,-9.833133515,1.05623075,0.8604810095,1.2477951
"Kristoffersen::8253",634,5,-7.06475125,-7.26142548,-6.884595465,2.56366815,2.396097635,2.735749205
"Kristoffersen::8269",635,12,-10.984633,-11.12572415,-10.8412731,3.5552044,3.46016924,3.64884394
"Kristoffersen::8290",636,6,-7.7049591,-7.808407975,-7.60482888,2.5739228,2.463686915,2.687018495
"Kristoffersen::8358",637,7,-12.3203595,-12.5660093,-12.0792115,3.562902,3.362195585,3.771867745
"Kristoffersen::8389",638,6,-8.4469058,-8.58699238,-8.307792145,3.7938447,3.640917965,3.94414954
"Kristoffersen::8398",639,6,-5.99371105,-6.167458345,-5.8197998,2.22160065,2.074666065,2.365956465
"Kristoffersen::8453",640,7,-12.2533025,-12.4687322,-12.0478951,3.92570055,3.79960021,4.054232815
"Kristoffersen::8490",641,8,-11.7518235,-11.94017305,-11.56456825,3.4671844,3.349166675,3.579793175
"Kristoffersen::8510",642,9,-10.669301,-10.8242422,-10.52104825,2.80107685,2.701235165,2.89977083
"Kristoffersen::8549",643,9,-10.698139,-10.86631375,-10.5389912,3.05186025,2.949426115,3.159403205
"Kristoffersen::8555",644,5,-9.6501054,-9.84695686,-9.45817031,2.36512165,2.190323495,2.545151935
"Kristoffersen::8577",645,7,-10.679218,-10.84648885,-10.5147852,4.0106844,3.863553075,4.159176485
"Kristoffersen::8578",646,8,-9.95204125,-10.10759275,-9.79417066,3.2309677,3.120710375,3.340315915
"Kristoffersen::8581",647,3,-13.1882585,-13.64011765,-12.7295222,6.65233165,6.151969555,7.132689815
"Kristoffersen::8589",648,6,-10.1423235,-10.3570737,-9.927602905,1.63358075,1.469858865,1.797903545
"Kristoffersen::860",649,12,-4.60574035,-4.71312713,-4.49396639,5.42184345,5.233849045,5.622842815
"Kristoffersen::8607",650,3,-9.89994945,-10.09602285,-9.711071745,4.6074649,4.34137782,4.87723774
"Kristoffersen::8616",651,3,-9.54730795,-9.80644876,-9.286225175,4.2325126,3.833308455,4.63595037
"Kristoffersen::8626",652,9,-11.18361,-11.34981965,-11.0196241,5.1622725,4.993404875,5.334247685
"Kristoffersen::8631",653,4,-9.19974485,-9.36847303,-9.027898435,2.0067959,1.88893486,2.12593404
"Kristoffersen::8651",654,3,-10.863132,-11.1551914,-10.5954098,1.9313895,1.638223425,2.23822506
"Kristoffersen::8664",655,11,-11.1838565,-11.35056075,-11.0193181,2.6965886,2.607662195,2.7900405
"Kristoffersen::8671",656,9,-10.1130415,-10.25730325,-9.969878195,3.03397725,2.93782544,3.132013745
"Kristoffersen::8677",657,4,-10.937587,-11.16256605,-10.72496,3.14385775,3.016473925,3.273249795
"Kristoffersen::8683",658,3,-11.436188,-11.91600345,-10.9804257,3.1925936,2.694932925,3.70008678
"Kristoffersen::8684",659,4,-8.2577253,-8.57551936,-7.94798252,3.2416072,2.99813142,3.489057935
"Kristoffersen::8695",660,3,-9.8618089,-10.07500275,-9.65383872,2.4118847,2.16535367,2.65394086
"Kristoffersen::871",661,13,-11.7163805,-11.88646325,-11.5545562,2.90611685,2.80302257,3.0106009
"Kristoffersen::8722",662,5,-8.872738,-9.040811395,-8.70960444,4.07194145,3.904707615,4.243088575
"Kristoffersen::8726",663,4,-5.8291559,-6.040883815,-5.621355,5.24593545,4.969990825,5.54401358
"Kristoffersen::8728",664,3,-10.8110495,-11.09362675,-10.5473838,3.7922434,3.493522355,4.11573644
"Kristoffersen::8742",665,4,-7.9853176,-8.13417861,-7.842298855,3.10124025,2.92950356,3.273118125
"Kristoffersen::8760",666,3,-8.78025545,-9.0025149,-8.57015508,4.0395512,3.782358755,4.299939575
"Kristoffersen::8763",667,5,-10.3995235,-10.57543955,-10.22539665,2.2287885,2.12064096,2.338796905
"Kristoffersen::8764",668,3,-12.1883835,-12.5354752,-11.8613615,5.4783915,5.12218465,5.84810302
"Kristoffersen::8789",669,10,-11.3114115,-11.4771419,-11.13696405,1.9525812,1.870122065,2.0323862
"Kristoffersen::8790",670,5,-8.81310355,-8.96489058,-8.66178048,3.00133585,2.84435899,3.159744005
"Kristoffersen::8792",671,4,-7.8068884,-8.051437625,-7.57722516,2.81386695,2.608320355,3.0279906
"Kristoffersen::8798",672,4,-10.134525,-10.3968115,-9.880089865,5.454342,5.13969298,5.785502305
"Kristoffersen::8800",673,3,-9.1783038,-9.38790238,-8.960771915,2.58728925,2.401880825,2.769780955
"Kristoffersen::8801",674,5,-7.78122995,-8.00406879,-7.55237235,2.3877227,2.23363616,2.546741195
"Kristoffersen::8805",675,7,-9.2356953,-9.372088375,-9.101384775,1.7722761,1.67531415,1.863583495
"Kristoffersen::8806",676,4,-11.4578935,-11.88171255,-11.0630386,2.4324342,2.10141566,2.779165285
"Kristoffersen::8818",677,3,-11.6978305,-12.13165115,-11.28292345,8.3332128,7.591878515,9.100828765
"Kristoffersen::8820",678,10,-9.4345757,-9.56696776,-9.307656045,2.51234035,2.42426302,2.602579275
"Kristoffersen::8824",679,7,-7.6029867,-7.741437655,-7.464629545,2.3064673,2.164133885,2.454235355
"Kristoffersen::8829",680,8,-10.890042,-11.111924,-10.68205195,3.4948348,3.363708995,3.635300145
"Kristoffersen::8831",681,7,-9.5721245,-9.7499613,-9.401602785,2.6739082,2.514464965,2.837433165
"Kristoffersen::8849",682,3,-11.50959,-11.8527371,-11.17379985,3.4414651,3.150554245,3.732624
"Kristoffersen::8867",683,3,-12.9738545,-13.32279915,-12.62362725,3.73594785,3.53269377,3.94169196
"Kristoffersen::8869",684,9,-14.4610245,-14.77286185,-14.1547306,3.4595743,3.317634225,3.604432295
"Kristoffersen::8872",685,5,-12.2172985,-12.56283195,-11.87903825,4.4681801,4.23318511,4.712959505
"Kristoffersen::8882",686,3,-10.542281,-10.83691785,-10.2605004,3.34550115,3.022257515,3.669689395
"Kristoffersen::8885",687,4,-10.3310895,-10.5333356,-10.13190515,3.5887137,3.44808541,3.73885368
"Kristoffersen::889",688,14,-8.79068425,-8.89091545,-8.689564375,4.15997165,4.056366435,4.26593967
"Kristoffersen::891",689,10,-12.5140905,-12.7563382,-12.2858727,3.83527215,3.692345795,3.987742925
"Kristoffersen::8911",690,4,-13.6640705,-14.07058975,-13.27716875,6.1652566,5.798455005,6.543106585
"Kristoffersen::8914",691,3,-10.322982,-10.55590445,-10.10480365,1.5126435,1.287800055,1.756316945
"Kristoffersen::8915",692,4,-7.1928885,-7.462658145,-6.92356438,2.51632225,2.281970785,2.755599775
"Kristoffersen::8921",693,3,-9.5705474,-9.78967152,-9.370827355,3.840237,3.61251563,4.08400512
"Kristoffersen::8951",694,3,-11.411767,-11.68404505,-11.1440047,3.40021355,3.23498856,3.57052924
"Kristoffersen::8953",695,7,-9.97659855,-10.13843825,-9.81433613,2.81980925,2.70190484,2.943116065
"Kristoffersen::8964",696,8,-8.76560205,-8.885645995,-8.65294231,2.5617521,2.45550854,2.6679017
"Kristoffersen::8973",697,3,-11.251325,-11.66447965,-10.87021925,3.67676,3.32760955,4.05668569
"Kristoffersen::8985",698,8,-13.881372,-14.18397655,-13.58027315,3.2688565,3.110215285,3.428863855
"Kristoffersen::90",699,13,-9.82336705,-9.947592685,-9.696574445,3.72796945,3.617176755,3.84256205
"Kristoffersen::9003",700,10,-9.2203145,-9.37002339,-9.068603465,3.5211917,3.40680727,3.634614415
"Kristoffersen::9009",701,4,-6.9213498,-7.187431975,-6.66894607,3.49172035,3.239180375,3.7557879
"Kristoffersen::901",702,5,-10.489784,-10.98625135,-10.02422045,3.59285425,2.75398791,4.524620955
"Kristoffersen::9016",703,3,-10.4783095,-10.720861,-10.23473615,4.5837904,4.298287965,4.864760285
"Kristoffersen::9030",704,4,-10.9233995,-11.2274319,-10.62534005,4.6940398,4.423588735,4.97243666
"Kristoffersen::9070",705,7,-12.0066045,-12.24853465,-11.7675237,3.27030205,3.118652015,3.427206865
"Kristoffersen::9075",706,4,-5.69350965,-5.86771642,-5.521515505,1.7355756,1.605954295,1.863692185
"Kristoffersen::9079",707,3,-9.72183145,-9.94180698,-9.51608875,1.82642975,1.72796285,1.924169675
"Kristoffersen::9083",708,10,-11.080164,-11.2279639,-10.9304353,3.31671065,3.218984655,3.416275275
"Kristoffersen::9084",709,3,-10.8931825,-11.19337535,-10.59851295,3.2553375,2.929715865,3.580060725
"Kristoffersen::9088",710,9,-8.44778465,-8.60162738,-8.29972621,3.8640539,3.72961697,4.002528825
"Kristoffersen::9096",711,3,-11.142563,-11.47433785,-10.8329577,2.8132379,2.592583675,3.042185855
"Kristoffersen::9111",712,3,-9.8825154,-10.1544685,-9.63044629,3.9610292,3.70629272,4.226284455
"Kristoffersen::913",713,14,-8.67445635,-8.75226443,-8.59655042,2.39579885,2.324053885,2.46636677
"Kristoffersen::9153",714,3,-9.7775102,-10.0133255,-9.54321326,8.20387465,7.728767925,8.69804338
"Kristoffersen::9154",715,3,-9.8688146,-10.0779539,-9.663253475,1.8483164,1.59518547,2.113324005
"Kristoffersen::9159",716,10,-8.41162635,-8.550313005,-8.270081705,4.23940755,4.095776735,4.37978399
"Kristoffersen::9165",717,3,-11.162631,-11.49116835,-10.842311,2.4621466,2.148771665,2.78258222
"Kristoffersen::9167",718,3,-9.31193665,-9.593303475,-9.037489565,2.9476244,2.57664908,3.339789645
"Kristoffersen::9173",719,3,-8.5038058,-8.72649216,-8.28970024,3.29117855,3.05206862,3.537812475
"Kristoffersen::9177",720,5,-10.092535,-10.3206323,-9.882089985,2.55012975,2.42867782,2.67873608
"Kristoffersen::9187",721,8,-14.0829965,-14.35504365,-13.82491715,4.380769,4.23233459,4.533190175
"Kristoffersen::919",722,13,-10.353045,-10.4811538,-10.2315668,3.1062943,3.00729434,3.207553855
"Kristoffersen::9195",723,3,-8.29749475,-8.525942105,-8.069732075,3.33276825,3.084567365,3.57986627
"Kristoffersen::9204",724,3,-9.27481225,-9.584963995,-8.99363635,3.5069288,3.20634007,3.84126973
"Kristoffersen::9218",725,5,-11.6385325,-11.88181705,-11.3940908,2.5493002,2.41965364,2.67960029
"Kristoffersen::9267",726,4,-9.6883251,-9.934522765,-9.439628055,4.4611205,4.235055735,4.698000205
"Kristoffersen::9278",727,3,-12.1756845,-12.47516225,-11.8899769,5.09037155,4.77841662,5.467016675
"Kristoffersen::9284",728,7,-10.647374,-10.8243168,-10.4698302,3.2251203,3.10344322,3.350905765
"Kristoffersen::9306",729,4,-7.5480834,-7.740634045,-7.354594675,2.71320795,2.453592085,2.97763681
"Kristoffersen::9311",730,3,-10.788012,-11.17030425,-10.39625655,1.3741974,1.049884735,1.682719015
"Kristoffersen::9314",731,4,-10.937621,-11.24827105,-10.63188155,7.16035605,6.83223452,7.488683425
"Kristoffersen::9327",732,7,-11.2990785,-11.5088392,-11.0978223,4.26820365,4.11662534,4.43843074
"Kristoffersen::9351",733,3,-11.4953,-12.0835043,-10.8853759,2.07388025,1.29765407,2.832184265
"Kristoffersen::939",734,6,-12.644223,-13.2305258,-12.11263805,3.2419537,2.058367165,4.6196566
"Kristoffersen::9406",735,4,-11.2058255,-11.43695105,-10.9730061,3.30114435,3.157112055,3.451487695
"Kristoffersen::9424",736,5,-12.6791265,-12.9589518,-12.4103936,4.02080035,3.816618435,4.229233845
"Kristoffersen::9436",737,4,-9.8101427,-10.04998225,-9.57909059,2.60313585,2.41421276,2.78888566
"Kristoffersen::9442",738,4,-8.1365539,-8.30722255,-7.97274249,1.98342555,1.850754745,2.11388027
"Kristoffersen::945",739,11,-9.47116285,-9.578874935,-9.362722665,2.79841055,2.714487235,2.879804465
"Kristoffersen::9454",740,4,-10.612396,-10.88882605,-10.3324254,4.3330639,3.96332462,4.69978137
"Kristoffersen::9456",741,3,-9.4528047,-9.69668383,-9.214394705,5.4951829,5.189972735,5.80472364
"Kristoffersen::9460",742,3,-7.99579105,-8.170425435,-7.82075466,1.78546245,1.65508828,1.924463245
"Kristoffersen::9493",743,6,-11.8139355,-12.02130905,-11.6137156,5.05737355,4.866100015,5.25255514
"Kristoffersen::9528",744,6,-9.03606805,-9.17817094,-8.892071825,2.85460445,2.733183185,2.979191435
"Kristoffersen::9549",745,4,-14.5617725,-15.16163785,-13.991604,2.57349855,2.329243715,2.82671147
"Kristoffersen::9550",746,3,-10.469002,-10.85915165,-10.0928973,3.10583875,2.792876355,3.41932454
"Kristoffersen::9566",747,3,-8.43484725,-8.637299275,-8.233330965,3.3681979,3.139321095,3.603935835
"Kristoffersen::9611",748,4,-11.9684455,-12.21308515,-11.73535755,3.8758239,3.70366615,4.04720716
"Kristoffersen::9617",749,3,-11.1778865,-11.6561044,-10.6944787,1.7805733,1.361871,2.186446185
"Kristoffersen::9648",750,3,-4.10125085,-4.38491444,-3.81927098,1.9022874,1.564255325,2.258811295
"Kristoffersen::9659",751,5,-9.2741076,-9.46151648,-9.091259495,4.35089025,4.139069095,4.55875954
"Kristoffersen::967",752,11,-13.941224,-14.25653845,-13.63887535,4.1342614,3.96203626,4.307237365
"Kristoffersen::9672",753,4,-8.2249123,-8.43248422,-8.014706985,3.11059265,2.94324059,3.275895165
"Kristoffersen::9674",754,3,-7.30595885,-7.527283985,-7.10125887,4.24141975,4.00296835,4.494152225
"Kristoffersen::9683",755,4,-8.1869167,-8.36569855,-8.009555635,3.61579315,3.40295052,3.836945185
"Kristoffersen::9684",756,4,-7.6184641,-7.77186825,-7.462777395,2.5487267,2.374412735,2.728866675
"Kristoffersen::9688",757,9,-10.951145,-11.10549105,-10.7966808,3.4943111,3.385282985,3.60918783
"Kristoffersen::969",758,9,-11.0623815,-11.22523415,-10.9111947,2.6102901,2.51285409,2.7125192
"Kristoffersen::9713",759,4,-9.67255275,-9.84825491,-9.508865365,1.96512755,1.861797415,2.071921465
"Kristoffersen::9717",760,6,-9.244414,-9.46830143,-9.033220485,3.66881005,3.471306305,3.873585265
"Kristoffersen::9731",761,4,-11.9099735,-12.29984135,-11.5496453,3.99295285,3.803344435,4.20750329
"Kristoffersen::9734",762,4,-10.728769,-10.9622864,-10.49170535,7.08788715,6.767455625,7.41467645
"Kristoffersen::9744",763,3,-7.0310737,-7.262322165,-6.79142919,1.6783291,1.52961621,1.82885801
"Kristoffersen::9746",764,8,-11.899148,-12.1288284,-11.67628885,2.5863385,2.432297065,2.738103235
