corpus,subset,seed,words,rung,word,surprisal
babylm,babylm_S1,0,500000,0.5M,spill,13.322614
babylm,babylm_S1,0,500000,0.5M,splash,10.872134
babylm,babylm_S1,0,500000,0.5M,spoon,11.909608
babylm,babylm_S1,0,500000,0.5M,sprinkler,13.736564
babylm,babylm_S1,0,500000,0.5M,squirrel,11.548937
babylm,babylm_S1,0,500000,0.5M,stairs,9.198108
babylm,babylm_S1,0,500000,0.5M,stand,8.751140
babylm,babylm_S1,0,500000,0.5M,star,9.416066
babylm,babylm_S1,0,500000,0.5M,stay,7.918109
babylm,babylm_S1,0,500000,0.5M,stick,9.400294
babylm,babylm_S1,0,500000,0.5M,sticky,12.015128
babylm,babylm_S1,0,500000,0.5M,stone,9.505187
babylm,babylm_S1,0,500000,0.5M,stop,8.550713
babylm,babylm_S1,0,500000,0.5M,store,8.869458
babylm,babylm_S1,0,500000,0.5M,story,7.474601
babylm,babylm_S1,0,500000,0.5M,stove,9.823188
babylm,babylm_S1,0,500000,0.5M,strawberry,14.041788
babylm,babylm_S1,0,500000,0.5M,street,8.421730
babylm,babylm_S1,0,500000,0.5M,stroller,14.324788
babylm,babylm_S1,0,500000,0.5M,stuck,10.320349
babylm,babylm_S1,0,500000,0.5M,sun,8.255675
babylm,babylm_S1,0,500000,0.5M,sweater,12.721604
babylm,babylm_S1,0,500000,0.5M,sweep,11.402522
babylm,babylm_S1,0,500000,0.5M,swim,10.864860
babylm,babylm_S1,0,500000,0.5M,swing,10.812900
babylm,babylm_S1,0,500000,0.5M,table,8.281845
babylm,babylm_S1,0,500000,0.5M,take,6.039847
babylm,babylm_S1,0,500000,0.5M,talk,7.576136
babylm,babylm_S1,0,500000,0.5M,tape,9.689913
babylm,babylm_S1,0,500000,0.5M,taste,10.441462
babylm,babylm_S1,0,500000,0.5M,teacher,8.807688
babylm,babylm_S1,0,500000,0.5M,tear,10.551331
babylm,babylm_S1,0,500000,0.5M,telephone,10.059470
babylm,babylm_S1,0,500000,0.5M,thank,9.969657
babylm,babylm_S1,0,500000,0.5M,that,4.838204
babylm,babylm_S1,0,500000,0.5M,the,2.406453
babylm,babylm_S1,0,500000,0.5M,their,5.800955
babylm,babylm_S1,0,500000,0.5M,them,4.557054
babylm,babylm_S1,0,500000,0.5M,then,5.182105
babylm,babylm_S1,0,500000,0.5M,there,6.513304
babylm,babylm_S1,0,500000,0.5M,these,6.486616
babylm,babylm_S1,0,500000,0.5M,they,5.985513
babylm,babylm_S1,0,500000,0.5M,think,4.589541
babylm,babylm_S1,0,500000,0.5M,thirsty,11.763376
babylm,babylm_S1,0,500000,0.5M,this,5.295204
babylm,babylm_S1,0,500000,0.5M,those,6.895404
babylm,babylm_S1,0,500000,0.5M,throw,9.321002
babylm,babylm_S1,0,500000,0.5M,tickle,13.191959
babylm,babylm_S1,0,500000,0.5M,tiger,11.230001
babylm,babylm_S1,0,500000,0.5M,time,5.099917
babylm,babylm_S1,0,500000,0.5M,tiny,9.136164
babylm,babylm_S1,0,500000,0.5M,tired,9.536469
babylm,babylm_S1,0,500000,0.5M,tissue,11.029845
babylm,babylm_S1,0,500000,0.5M,to,3.227201
babylm,babylm_S1,0,500000,0.5M,toast,11.219855
babylm,babylm_S1,0,500000,0.5M,today,8.760444
babylm,babylm_S1,0,500000,0.5M,tomorrow,9.785106
babylm,babylm_S1,0,500000,0.5M,tongue,9.680943
babylm,babylm_S1,0,500000,0.5M,tonight,9.462397
babylm,babylm_S1,0,500000,0.5M,too,7.851279
babylm,babylm_S1,0,500000,0.5M,tooth,11.581937
babylm,babylm_S1,0,500000,0.5M,toothbrush,14.762681
babylm,babylm_S1,0,500000,0.5M,touch,8.903671
babylm,babylm_S1,0,500000,0.5M,towel,14.008263
babylm,babylm_S1,0,500000,0.5M,tractor,11.118501
babylm,babylm_S1,0,500000,0.5M,train,9.580364
babylm,babylm_S1,0,500000,0.5M,trash,11.075042
babylm,babylm_S1,0,500000,0.5M,tray,11.190899
babylm,babylm_S1,0,500000,0.5M,tree,8.646837
babylm,babylm_S1,0,500000,0.5M,truck,9.987117
babylm,babylm_S1,0,500000,0.5M,try,7.491758
babylm,babylm_S1,0,500000,0.5M,tummy,14.369563
babylm,babylm_S1,0,500000,0.5M,tuna,12.802335
babylm,babylm_S1,0,500000,0.5M,turkey,11.254005
babylm,babylm_S1,0,500000,0.5M,turn,8.820465
babylm,babylm_S1,0,500000,0.5M,turtle,10.991522
babylm,babylm_S1,0,500000,0.5M,tv,11.784339
babylm,babylm_S1,0,500000,0.5M,uh,9.991805
babylm,babylm_S1,0,500000,0.5M,uncle,10.109291
babylm,babylm_S1,0,500000,0.5M,under,7.832534
babylm,babylm_S1,0,500000,0.5M,up,5.391936
babylm,babylm_S1,0,500000,0.5M,us,5.267885
babylm,babylm_S1,0,500000,0.5M,vacuum,11.765832
babylm,babylm_S1,0,500000,0.5M,vanilla,11.490926
babylm,babylm_S1,0,500000,0.5M,wait,8.848015
babylm,babylm_S1,0,500000,0.5M,wake,10.393428
babylm,babylm_S1,0,500000,0.5M,walk,9.097549
babylm,babylm_S1,0,500000,0.5M,walker,14.583035
babylm,babylm_S1,0,500000,0.5M,wanna,8.093267
babylm,babylm_S1,0,500000,0.5M,was,3.145123
babylm,babylm_S1,0,500000,0.5M,wash,10.411085
babylm,babylm_S1,0,500000,0.5M,washing,10.626632
babylm,babylm_S1,0,500000,0.5M,watch,9.484770
babylm,babylm_S1,0,500000,0.5M,water,6.773641
babylm,babylm_S1,0,500000,0.5M,we,6.781515
babylm,babylm_S1,0,500000,0.5M,were,4.302805
babylm,babylm_S1,0,500000,0.5M,wet,10.309672
babylm,babylm_S1,0,500000,0.5M,what,6.881754
babylm,babylm_S1,0,500000,0.5M,when,6.687655
babylm,babylm_S1,0,500000,0.5M,where,7.391162
babylm,babylm_S1,0,500000,0.5M,which,6.470023
babylm,babylm_S1,0,500000,0.5M,white,8.409779
babylm,babylm_S1,0,500000,0.5M,who,6.310248
babylm,babylm_S1,0,500000,0.5M,why,8.666179
babylm,babylm_S1,0,500000,0.5M,will,5.600961
babylm,babylm_S1,0,500000,0.5M,wind,8.665338
babylm,babylm_S1,0,500000,0.5M,window,7.711202
babylm,babylm_S1,0,500000,0.5M,windy,12.428276
babylm,babylm_S1,0,500000,0.5M,wipe,11.962632
babylm,babylm_S1,0,500000,0.5M,wish,7.789828
babylm,babylm_S1,0,500000,0.5M,with,4.190931
babylm,babylm_S1,0,500000,0.5M,wolf,9.541588
babylm,babylm_S1,0,500000,0.5M,woods,8.493572
babylm,babylm_S1,0,500000,0.5M,woof,14.075453
babylm,babylm_S1,0,500000,0.5M,work,6.475602
babylm,babylm_S1,0,500000,0.5M,would,5.433932
babylm,babylm_S1,0,500000,0.5M,write,9.324217
babylm,babylm_S1,0,500000,0.5M,yard,9.531038
babylm,babylm_S1,0,500000,0.5M,yellow,10.007438
babylm,babylm_S1,0,500000,0.5M,yes,9.585713
babylm,babylm_S1,0,500000,0.5M,yesterday,10.116868
babylm,babylm_S1,0,500000,0.5M,yogurt,12.923151
babylm,babylm_S1,0,500000,0.5M,you,5.230829
babylm,babylm_S1,0,500000,0.5M,your,5.890245
babylm,babylm_S1,0,500000,0.5M,yourself,8.901500
babylm,babylm_S1,0,500000,0.5M,yum,13.748483
babylm,babylm_S1,0,500000,0.5M,zebra,12.961356
babylm,babylm_S1,0,500000,0.5M,zipper,14.359368
babylm,babylm_S1,0,500000,0.5M,zoo,10.566336
babylm,babylm_S1,0,750000,0.75M,a,3.469280
babylm,babylm_S1,0,750000,0.75M,about,6.525082
babylm,babylm_S1,0,750000,0.75M,above,9.003638
babylm,babylm_S1,0,750000,0.75M,after,6.849665
babylm,babylm_S1,0,750000,0.75M,airplane,12.921629
babylm,babylm_S1,0,750000,0.75M,all,6.118720
babylm,babylm_S1,0,750000,0.75M,alligator,12.234731
babylm,babylm_S1,0,750000,0.75M,am,6.112867
babylm,babylm_S1,0,750000,0.75M,and,3.627620
babylm,babylm_S1,0,750000,0.75M,animal,9.280674
babylm,babylm_S1,0,750000,0.75M,ankle,11.672962
babylm,babylm_S1,0,750000,0.75M,another,7.439708
babylm,babylm_S1,0,750000,0.75M,any,6.736468
babylm,babylm_S1,0,750000,0.75M,apple,10.727378
babylm,babylm_S1,0,750000,0.75M,are,6.074489
babylm,babylm_S1,0,750000,0.75M,arm,8.647130
babylm,babylm_S1,0,750000,0.75M,around,7.285814
babylm,babylm_S1,0,750000,0.75M,asleep,10.255367
babylm,babylm_S1,0,750000,0.75M,at,5.315694
babylm,babylm_S1,0,750000,0.75M,aunt,10.689065
babylm,babylm_S1,0,750000,0.75M,awake,10.285841
babylm,babylm_S1,0,750000,0.75M,away,7.068036
babylm,babylm_S1,0,750000,0.75M,baby,8.354342
babylm,babylm_S1,0,750000,0.75M,babysitter,13.397857
babylm,babylm_S1,0,750000,0.75M,back,6.558520
babylm,babylm_S1,0,750000,0.75M,backyard,12.192868
babylm,babylm_S1,0,750000,0.75M,bad,7.661688
babylm,babylm_S1,0,750000,0.75M,ball,8.831459
babylm,babylm_S1,0,750000,0.75M,balloon,11.310854
babylm,babylm_S1,0,750000,0.75M,banana,11.699008
babylm,babylm_S1,0,750000,0.75M,basement,11.029917
babylm,babylm_S1,0,750000,0.75M,basket,10.147191
babylm,babylm_S1,0,750000,0.75M,bat,9.437427
babylm,babylm_S1,0,750000,0.75M,bath,9.502231
babylm,babylm_S1,0,750000,0.75M,bathroom,8.712948
babylm,babylm_S1,0,750000,0.75M,bathtub,11.828531
babylm,babylm_S1,0,750000,0.75M,be,3.923611
babylm,babylm_S1,0,750000,0.75M,beach,8.721016
babylm,babylm_S1,0,750000,0.75M,beads,11.359944
babylm,babylm_S1,0,750000,0.75M,beans,11.310958
babylm,babylm_S1,0,750000,0.75M,bear,10.336623
babylm,babylm_S1,0,750000,0.75M,because,7.422234
babylm,babylm_S1,0,750000,0.75M,bed,8.631188
babylm,babylm_S1,0,750000,0.75M,bedroom,9.702981
babylm,babylm_S1,0,750000,0.75M,bee,10.796845
babylm,babylm_S1,0,750000,0.75M,before,7.193052
babylm,babylm_S1,0,750000,0.75M,behind,9.253629
babylm,babylm_S1,0,750000,0.75M,belly,11.007223
babylm,babylm_S1,0,750000,0.75M,belt,10.096162
babylm,babylm_S1,0,750000,0.75M,bench,10.665940
babylm,babylm_S1,0,750000,0.75M,beside,9.483444
babylm,babylm_S1,0,750000,0.75M,better,7.593734
babylm,babylm_S1,0,750000,0.75M,bib,12.222050
babylm,babylm_S1,0,750000,0.75M,bicycle,11.557896
babylm,babylm_S1,0,750000,0.75M,big,6.978763
babylm,babylm_S1,0,750000,0.75M,bird,9.758077
babylm,babylm_S1,0,750000,0.75M,bite,10.863049
babylm,babylm_S1,0,750000,0.75M,black,8.636664
babylm,babylm_S1,0,750000,0.75M,blanket,11.105287
babylm,babylm_S1,0,750000,0.75M,block,10.624096
babylm,babylm_S1,0,750000,0.75M,blow,9.990307
babylm,babylm_S1,0,750000,0.75M,blue,8.898388
babylm,babylm_S1,0,750000,0.75M,boat,8.550879
babylm,babylm_S1,0,750000,0.75M,book,8.186379
babylm,babylm_S1,0,750000,0.75M,boots,10.186458
babylm,babylm_S1,0,750000,0.75M,bottle,10.302184
babylm,babylm_S1,0,750000,0.75M,bowl,10.666599
babylm,babylm_S1,0,750000,0.75M,box,9.328983
babylm,babylm_S1,0,750000,0.75M,boy,6.698536
babylm,babylm_S1,0,750000,0.75M,bread,9.418056
babylm,babylm_S1,0,750000,0.75M,break,9.303602
babylm,babylm_S1,0,750000,0.75M,breakfast,9.409346
babylm,babylm_S1,0,750000,0.75M,bring,8.151060
babylm,babylm_S1,0,750000,0.75M,broken,10.031371
babylm,babylm_S1,0,750000,0.75M,broom,12.155635
babylm,babylm_S1,0,750000,0.75M,brother,7.904415
babylm,babylm_S1,0,750000,0.75M,brown,10.019641
babylm,babylm_S1,0,750000,0.75M,brush,11.111667
babylm,babylm_S1,0,750000,0.75M,bubbles,12.388674
babylm,babylm_S1,0,750000,0.75M,bucket,10.699928
babylm,babylm_S1,0,750000,0.75M,bug,11.457583
babylm,babylm_S1,0,750000,0.75M,build,8.783405
babylm,babylm_S1,0,750000,0.75M,bump,13.011716
babylm,babylm_S1,0,750000,0.75M,bunny,12.713085
babylm,babylm_S1,0,750000,0.75M,bus,10.330496
babylm,babylm_S1,0,750000,0.75M,but,7.329993
babylm,babylm_S1,0,750000,0.75M,butter,11.169434
babylm,babylm_S1,0,750000,0.75M,butterfly,12.261325
babylm,babylm_S1,0,750000,0.75M,button,11.658614
babylm,babylm_S1,0,750000,0.75M,buy,8.376576
babylm,babylm_S1,0,750000,0.75M,by,5.823514
babylm,babylm_S1,0,750000,0.75M,bye,10.979261
babylm,babylm_S1,0,750000,0.75M,cake,10.107159
babylm,babylm_S1,0,750000,0.75M,call,8.058624
babylm,babylm_S1,0,750000,0.75M,camera,9.800533
babylm,babylm_S1,0,750000,0.75M,camping,11.693847
babylm,babylm_S1,0,750000,0.75M,can,5.658255
babylm,babylm_S1,0,750000,0.75M,candy,11.574814
babylm,babylm_S1,0,750000,0.75M,car,8.015788
babylm,babylm_S1,0,750000,0.75M,careful,9.489164
babylm,babylm_S1,0,750000,0.75M,carrots,12.327826
babylm,babylm_S1,0,750000,0.75M,carry,8.553670
babylm,babylm_S1,0,750000,0.75M,cat,9.569929
babylm,babylm_S1,0,750000,0.75M,catch,9.265466
babylm,babylm_S1,0,750000,0.75M,cereal,13.089155
babylm,babylm_S1,0,750000,0.75M,chair,9.629455
babylm,babylm_S1,0,750000,0.75M,chalk,13.184331
babylm,babylm_S1,0,750000,0.75M,chase,10.712892
babylm,babylm_S1,0,750000,0.75M,cheek,10.134827
babylm,babylm_S1,0,750000,0.75M,cheese,10.920298
babylm,babylm_S1,0,750000,0.75M,chicken,10.717850
babylm,babylm_S1,0,750000,0.75M,child,7.839351
babylm,babylm_S1,0,750000,0.75M,chin,10.960662
babylm,babylm_S1,0,750000,0.75M,chocolate,10.550953
babylm,babylm_S1,0,750000,0.75M,choo,13.616050
babylm,babylm_S1,0,750000,0.75M,church,9.290246
babylm,babylm_S1,0,750000,0.75M,circus,9.744571
babylm,babylm_S1,0,750000,0.75M,clap,12.487565
babylm,babylm_S1,0,750000,0.75M,clean,9.771426
babylm,babylm_S1,0,750000,0.75M,climb,10.436826
babylm,babylm_S1,0,750000,0.75M,clock,9.119198
babylm,babylm_S1,0,750000,0.75M,close,8.567260
babylm,babylm_S1,0,750000,0.75M,closet,10.478175
babylm,babylm_S1,0,750000,0.75M,cloud,10.892325
babylm,babylm_S1,0,750000,0.75M,clown,10.967119
babylm,babylm_S1,0,750000,0.75M,coat,9.672807
babylm,babylm_S1,0,750000,0.75M,coffee,9.333571
babylm,babylm_S1,0,750000,0.75M,coke,11.949034
babylm,babylm_S1,0,750000,0.75M,cold,8.668625
babylm,babylm_S1,0,750000,0.75M,comb,11.892111
babylm,babylm_S1,0,750000,0.75M,cook,9.900705
babylm,babylm_S1,0,750000,0.75M,cookie,12.522637
babylm,babylm_S1,0,750000,0.75M,corn,10.585873
babylm,babylm_S1,0,750000,0.75M,couch,10.929057
babylm,babylm_S1,0,750000,0.75M,could,5.396956
babylm,babylm_S1,0,750000,0.75M,country,7.217184
babylm,babylm_S1,0,750000,0.75M,cover,9.245691
babylm,babylm_S1,0,750000,0.75M,cow,10.601586
babylm,babylm_S1,0,750000,0.75M,cowboy,12.163473
babylm,babylm_S1,0,750000,0.75M,cracker,12.855247
babylm,babylm_S1,0,750000,0.75M,crayon,13.131376
babylm,babylm_S1,0,750000,0.75M,crib,13.367455
babylm,babylm_S1,0,750000,0.75M,cry,9.423964
babylm,babylm_S1,0,750000,0.75M,cup,10.039626
babylm,babylm_S1,0,750000,0.75M,cut,8.634224
babylm,babylm_S1,0,750000,0.75M,cute,10.870120
babylm,babylm_S1,0,750000,0.75M,daddy,10.668438
babylm,babylm_S1,0,750000,0.75M,dance,9.961290
babylm,babylm_S1,0,750000,0.75M,dark,8.803104
babylm,babylm_S1,0,750000,0.75M,day,6.456312
babylm,babylm_S1,0,750000,0.75M,deer,11.075833
babylm,babylm_S1,0,750000,0.75M,diaper,12.527462
babylm,babylm_S1,0,750000,0.75M,did,6.783166
babylm,babylm_S1,0,750000,0.75M,dinner,8.855005
babylm,babylm_S1,0,750000,0.75M,dirty,10.903839
babylm,babylm_S1,0,750000,0.75M,dish,10.438839
babylm,babylm_S1,0,750000,0.75M,do,6.562580
babylm,babylm_S1,0,750000,0.75M,doctor,8.352748
babylm,babylm_S1,0,750000,0.75M,does,7.581116
babylm,babylm_S1,0,750000,0.75M,dog,8.481563
babylm,babylm_S1,0,750000,0.75M,doll,10.015954
babylm,babylm_S1,0,750000,0.75M,donkey,11.342953
babylm,babylm_S1,0,750000,0.75M,donut,12.462804
babylm,babylm_S1,0,750000,0.75M,door,7.076762
babylm,babylm_S1,0,750000,0.75M,down,6.597852
babylm,babylm_S1,0,750000,0.75M,downtown,11.671468
babylm,babylm_S1,0,750000,0.75M,draw,9.292884
babylm,babylm_S1,0,750000,0.75M,drawer,10.986402
babylm,babylm_S1,0,750000,0.75M,dress,9.576990
babylm,babylm_S1,0,750000,0.75M,drink,9.500422
babylm,babylm_S1,0,750000,0.75M,drive,9.498401
babylm,babylm_S1,0,750000,0.75M,drop,9.771212
babylm,babylm_S1,0,750000,0.75M,dry,9.817936
babylm,babylm_S1,0,750000,0.75M,dryer,11.614962
babylm,babylm_S1,0,750000,0.75M,duck,10.477792
babylm,babylm_S1,0,750000,0.75M,dump,11.399698
babylm,babylm_S1,0,750000,0.75M,each,7.718887
babylm,babylm_S1,0,750000,0.75M,ear,9.572834
babylm,babylm_S1,0,750000,0.75M,eat,7.972247
babylm,babylm_S1,0,750000,0.75M,egg,10.111256
babylm,babylm_S1,0,750000,0.75M,elephant,10.728938
babylm,babylm_S1,0,750000,0.75M,empty,9.353452
babylm,babylm_S1,0,750000,0.75M,every,7.792205
babylm,babylm_S1,0,750000,0.75M,eye,9.337796
babylm,babylm_S1,0,750000,0.75M,face,6.950773
babylm,babylm_S1,0,750000,0.75M,fall,9.421337
babylm,babylm_S1,0,750000,0.75M,farm,9.566070
babylm,babylm_S1,0,750000,0.75M,fast,8.793428
babylm,babylm_S1,0,750000,0.75M,feed,10.207200
babylm,babylm_S1,0,750000,0.75M,find,7.012472
babylm,babylm_S1,0,750000,0.75M,fine,7.956120
babylm,babylm_S1,0,750000,0.75M,finger,10.120035
babylm,babylm_S1,0,750000,0.75M,finish,9.744007
babylm,babylm_S1,0,750000,0.75M,first,7.130328
babylm,babylm_S1,0,750000,0.75M,fish,9.172380
babylm,babylm_S1,0,750000,0.75M,fit,9.729595
babylm,babylm_S1,0,750000,0.75M,fix,10.586341
babylm,babylm_S1,0,750000,0.75M,flag,9.507722
babylm,babylm_S1,0,750000,0.75M,flower,10.074419
babylm,babylm_S1,0,750000,0.75M,food,8.623115
babylm,babylm_S1,0,750000,0.75M,foot,9.485260
babylm,babylm_S1,0,750000,0.75M,for,4.777246
babylm,babylm_S1,0,750000,0.75M,fork,9.864035
babylm,babylm_S1,0,750000,0.75M,french,12.097684
babylm,babylm_S1,0,750000,0.75M,friend,6.934414
babylm,babylm_S1,0,750000,0.75M,frog,9.387192
babylm,babylm_S1,0,750000,0.75M,full,8.635567
babylm,babylm_S1,0,750000,0.75M,game,8.192114
babylm,babylm_S1,0,750000,0.75M,garage,10.350990
babylm,babylm_S1,0,750000,0.75M,garbage,10.615145
babylm,babylm_S1,0,750000,0.75M,garden,8.483838
babylm,babylm_S1,0,750000,0.75M,gas,9.874486
babylm,babylm_S1,0,750000,0.75M,gentle,9.738077
babylm,babylm_S1,0,750000,0.75M,get,5.964527
babylm,babylm_S1,0,750000,0.75M,giraffe,11.142582
babylm,babylm_S1,0,750000,0.75M,girl,6.891182
babylm,babylm_S1,0,750000,0.75M,give,6.978249
babylm,babylm_S1,0,750000,0.75M,glass,9.430213
babylm,babylm_S1,0,750000,0.75M,glasses,10.096812
babylm,babylm_S1,0,750000,0.75M,gloves,10.749499
babylm,babylm_S1,0,750000,0.75M,glue,11.515678
babylm,babylm_S1,0,750000,0.75M,go,5.858131
babylm,babylm_S1,0,750000,0.75M,good,6.306075
babylm,babylm_S1,0,750000,0.75M,goose,11.005053
babylm,babylm_S1,0,750000,0.75M,grandma,11.906465
babylm,babylm_S1,0,750000,0.75M,grandpa,11.350472
babylm,babylm_S1,0,750000,0.75M,grapes,12.910016
babylm,babylm_S1,0,750000,0.75M,grass,8.864249
babylm,babylm_S1,0,750000,0.75M,green,8.902955
babylm,babylm_S1,0,750000,0.75M,gum,12.082958
babylm,babylm_S1,0,750000,0.75M,hair,8.703921
babylm,babylm_S1,0,750000,0.75M,hamburger,13.616516
babylm,babylm_S1,0,750000,0.75M,hammer,10.984280
babylm,babylm_S1,0,750000,0.75M,hand,6.697527
babylm,babylm_S1,0,750000,0.75M,happy,8.863499
babylm,babylm_S1,0,750000,0.75M,hard,7.396213
babylm,babylm_S1,0,750000,0.75M,hat,9.160765
babylm,babylm_S1,0,750000,0.75M,hate,8.367841
babylm,babylm_S1,0,750000,0.75M,have,4.206471
babylm,babylm_S1,0,750000,0.75M,he,5.328787
babylm,babylm_S1,0,750000,0.75M,head,5.993604
babylm,babylm_S1,0,750000,0.75M,hear,7.000191
babylm,babylm_S1,0,750000,0.75M,heavy,8.913905
babylm,babylm_S1,0,750000,0.75M,helicopter,12.831579
babylm,babylm_S1,0,750000,0.75M,hello,11.542356
babylm,babylm_S1,0,750000,0.75M,help,7.813244
babylm,babylm_S1,0,750000,0.75M,her,4.820536
babylm,babylm_S1,0,750000,0.75M,here,6.547754
babylm,babylm_S1,0,750000,0.75M,hi,11.517202
babylm,babylm_S1,0,750000,0.75M,hide,10.023493
babylm,babylm_S1,0,750000,0.75M,high,7.780900
babylm,babylm_S1,0,750000,0.75M,him,4.682830
babylm,babylm_S1,0,750000,0.75M,his,5.082819
babylm,babylm_S1,0,750000,0.75M,hit,8.805929
babylm,babylm_S1,0,750000,0.75M,hold,8.872506
babylm,babylm_S1,0,750000,0.75M,home,6.820235
babylm,babylm_S1,0,750000,0.75M,horse,9.052167
babylm,babylm_S1,0,750000,0.75M,hose,12.951844
babylm,babylm_S1,0,750000,0.75M,hot,9.225347
babylm,babylm_S1,0,750000,0.75M,house,6.726353
babylm,babylm_S1,0,750000,0.75M,how,7.497264
babylm,babylm_S1,0,750000,0.75M,hug,10.633742
babylm,babylm_S1,0,750000,0.75M,hungry,9.784373
babylm,babylm_S1,0,750000,0.75M,hurry,9.973032
babylm,babylm_S1,0,750000,0.75M,hurt,8.451900
babylm,babylm_S1,0,750000,0.75M,i,9.148511
babylm,babylm_S1,0,750000,0.75M,ice,8.999912
babylm,babylm_S1,0,750000,0.75M,if,6.196397
babylm,babylm_S1,0,750000,0.75M,inside,8.959114
babylm,babylm_S1,0,750000,0.75M,into,6.495055
babylm,babylm_S1,0,750000,0.75M,is,4.770225
babylm,babylm_S1,0,750000,0.75M,it,5.179206
babylm,babylm_S1,0,750000,0.75M,jacket,10.467065
babylm,babylm_S1,0,750000,0.75M,jar,10.588776
babylm,babylm_S1,0,750000,0.75M,jeans,11.837283
babylm,babylm_S1,0,750000,0.75M,jelly,11.773385
babylm,babylm_S1,0,750000,0.75M,juice,10.883203
babylm,babylm_S1,0,750000,0.75M,jump,10.378958
babylm,babylm_S1,0,750000,0.75M,keys,10.741386
babylm,babylm_S1,0,750000,0.75M,kick,10.634178
babylm,babylm_S1,0,750000,0.75M,kiss,10.459978
babylm,babylm_S1,0,750000,0.75M,kitchen,8.894815
babylm,babylm_S1,0,750000,0.75M,kitty,11.554420
babylm,babylm_S1,0,750000,0.75M,knee,10.847383
babylm,babylm_S1,0,750000,0.75M,knife,9.112472
babylm,babylm_S1,0,750000,0.75M,knock,10.391659
babylm,babylm_S1,0,750000,0.75M,ladder,10.476964
babylm,babylm_S1,0,750000,0.75M,lady,8.706460
babylm,babylm_S1,0,750000,0.75M,lamb,10.832177
babylm,babylm_S1,0,750000,0.75M,lamp,10.594520
babylm,babylm_S1,0,750000,0.75M,last,7.174726
babylm,babylm_S1,0,750000,0.75M,later,8.571432
babylm,babylm_S1,0,750000,0.75M,lawn,11.972492
babylm,babylm_S1,0,750000,0.75M,leg,9.116092
babylm,babylm_S1,0,750000,0.75M,lick,10.523470
babylm,babylm_S1,0,750000,0.75M,light,8.488915
babylm,babylm_S1,0,750000,0.75M,like,5.543432
babylm,babylm_S1,0,750000,0.75M,lion,10.179997
babylm,babylm_S1,0,750000,0.75M,lips,10.499242
babylm,babylm_S1,0,750000,0.75M,listen,9.737036
babylm,babylm_S1,0,750000,0.75M,little,5.442979
babylm,babylm_S1,0,750000,0.75M,living,8.317007
babylm,babylm_S1,0,750000,0.75M,lollipop,12.763773
babylm,babylm_S1,0,750000,0.75M,long,6.086847
babylm,babylm_S1,0,750000,0.75M,look,8.347773
babylm,babylm_S1,0,750000,0.75M,loud,9.891589
babylm,babylm_S1,0,750000,0.75M,love,7.552706
babylm,babylm_S1,0,750000,0.75M,lunch,9.708232
babylm,babylm_S1,0,750000,0.75M,mad,10.262361
babylm,babylm_S1,0,750000,0.75M,make,6.199297
babylm,babylm_S1,0,750000,0.75M,man,6.579967
babylm,babylm_S1,0,750000,0.75M,me,5.220167
babylm,babylm_S1,0,750000,0.75M,meat,9.958575
babylm,babylm_S1,0,750000,0.75M,medicine,9.861654
babylm,babylm_S1,0,750000,0.75M,milk,9.719516
babylm,babylm_S1,0,750000,0.75M,mine,9.151155
babylm,babylm_S1,0,750000,0.75M,mommy,13.035002
babylm,babylm_S1,0,750000,0.75M,money,7.520800
babylm,babylm_S1,0,750000,0.75M,monkey,10.621478
babylm,babylm_S1,0,750000,0.75M,moo,12.739524
babylm,babylm_S1,0,750000,0.75M,moon,9.319239
babylm,babylm_S1,0,750000,0.75M,moose,12.491580
babylm,babylm_S1,0,750000,0.75M,mop,12.389446
babylm,babylm_S1,0,750000,0.75M,more,6.232504
babylm,babylm_S1,0,750000,0.75M,morning,6.345978
babylm,babylm_S1,0,750000,0.75M,motorcycle,11.627477
babylm,babylm_S1,0,750000,0.75M,mouse,10.370824
babylm,babylm_S1,0,750000,0.75M,mouth,7.813524
babylm,babylm_S1,0,750000,0.75M,movie,7.895176
babylm,babylm_S1,0,750000,0.75M,much,6.091985
babylm,babylm_S1,0,750000,0.75M,muffin,13.080063
babylm,babylm_S1,0,750000,0.75M,my,6.227244
babylm,babylm_S1,0,750000,0.75M,myself,8.198957
babylm,babylm_S1,0,750000,0.75M,nail,10.622009
babylm,babylm_S1,0,750000,0.75M,nap,10.642140
babylm,babylm_S1,0,750000,0.75M,napkin,12.662224
babylm,babylm_S1,0,750000,0.75M,naughty,10.992529
babylm,babylm_S1,0,750000,0.75M,necklace,11.402406
babylm,babylm_S1,0,750000,0.75M,need,6.307958
babylm,babylm_S1,0,750000,0.75M,new,6.762815
babylm,babylm_S1,0,750000,0.75M,next,7.720843
babylm,babylm_S1,0,750000,0.75M,nice,7.736120
babylm,babylm_S1,0,750000,0.75M,night,7.320579
babylm,babylm_S1,0,750000,0.75M,no,8.031826
babylm,babylm_S1,0,750000,0.75M,noisy,11.769164
babylm,babylm_S1,0,750000,0.75M,none,9.885941
babylm,babylm_S1,0,750000,0.75M,noodles,11.656189
babylm,babylm_S1,0,750000,0.75M,nose,9.732271
babylm,babylm_S1,0,750000,0.75M,not,5.324662
babylm,babylm_S1,0,750000,0.75M,now,6.545562
babylm,babylm_S1,0,750000,0.75M,nurse,9.668505
babylm,babylm_S1,0,750000,0.75M,nuts,11.274601
