seed,rung,words,word,surprisal
99,2M,2000000,nurse,7.626438
99,2M,2000000,nuts,9.764429
99,2M,2000000,of,1.605464
99,2M,2000000,off,3.617665
99,2M,2000000,old,6.701558
99,2M,2000000,on,3.789203
99,2M,2000000,open,5.443949
99,2M,2000000,orange,4.510908
99,2M,2000000,other,4.969019
99,2M,2000000,ouch,8.295478
99,2M,2000000,our,6.380658
99,2M,2000000,out,4.831597
99,2M,2000000,outside,6.067929
99,2M,2000000,oven,6.453672
99,2M,2000000,over,4.074925
99,2M,2000000,owl,6.037661
99,2M,2000000,paint,7.379707
99,2M,2000000,pajamas,7.029937
99,2M,2000000,pancake,9.442336
99,2M,2000000,pants,6.114816
99,2M,2000000,paper,3.895332
99,2M,2000000,park,5.680534
99,2M,2000000,party,4.917039
99,2M,2000000,peanut,7.364318
99,2M,2000000,peas,4.602902
99,2M,2000000,pen,7.599068
99,2M,2000000,pencil,5.090580
99,2M,2000000,penguin,7.405590
99,2M,2000000,penis,9.933785
99,2M,2000000,penny,7.538982
99,2M,2000000,people,5.642793
99,2M,2000000,person,6.614652
99,2M,2000000,pick,6.840126
99,2M,2000000,pickle,6.078227
99,2M,2000000,picnic,6.119689
99,2M,2000000,picture,4.503992
99,2M,2000000,pig,5.645029
99,2M,2000000,pillow,7.581206
99,2M,2000000,pizza,5.096719
99,2M,2000000,plant,8.869475
99,2M,2000000,plate,4.536895
99,2M,2000000,play,3.884630
99,2M,2000000,playground,8.919308
99,2M,2000000,please,5.454834
99,2M,2000000,police,6.561506
99,2M,2000000,pony,8.932311
99,2M,2000000,pool,5.862544
99,2M,2000000,poor,7.603819
99,2M,2000000,popcorn,7.777868
99,2M,2000000,popsicle,9.861236
99,2M,2000000,porch,8.011503
99,2M,2000000,potato,9.145218
99,2M,2000000,pour,6.864155
99,2M,2000000,present,5.234284
99,2M,2000000,pretend,6.636644
99,2M,2000000,pretty,6.325130
99,2M,2000000,pretzel,8.558189
99,2M,2000000,pudding,8.800435
99,2M,2000000,pull,6.143695
99,2M,2000000,pumpkin,6.830096
99,2M,2000000,puppy,5.421915
99,2M,2000000,purse,8.415192
99,2M,2000000,push,4.112559
99,2M,2000000,put,3.470605
99,2M,2000000,puzzle,7.172756
99,2M,2000000,quack,3.967638
99,2M,2000000,quiet,7.906249
99,2M,2000000,radio,9.039618
99,2M,2000000,rain,5.667955
99,2M,2000000,raisin,11.058092
99,2M,2000000,read,3.672448
99,2M,2000000,red,6.106861
99,2M,2000000,refrigerator,6.699719
99,2M,2000000,ride,6.356243
99,2M,2000000,rip,7.920217
99,2M,2000000,rock,8.233958
99,2M,2000000,rocking,8.508643
99,2M,2000000,roof,5.661217
99,2M,2000000,room,4.403626
99,2M,2000000,rooster,6.734802
99,2M,2000000,run,7.636614
99,2M,2000000,sad,6.239358
99,2M,2000000,salt,8.084666
99,2M,2000000,same,5.489374
99,2M,2000000,sandwich,5.736940
99,2M,2000000,sauce,7.142296
99,2M,2000000,say,4.795842
99,2M,2000000,scared,5.431615
99,2M,2000000,scarf,7.866471
99,2M,2000000,school,3.851871
99,2M,2000000,scissors,6.680828
99,2M,2000000,see,2.931224
99,2M,2000000,shake,4.498272
99,2M,2000000,share,6.972099
99,2M,2000000,she,2.551691
99,2M,2000000,sheep,5.068081
99,2M,2000000,shh,7.236110
99,2M,2000000,shirt,6.052022
99,2M,2000000,shoe,5.602592
99,2M,2000000,shopping,6.921056
99,2M,2000000,shorts,9.350867
99,2M,2000000,shoulder,7.119049
99,2M,2000000,shovel,7.205459
99,2M,2000000,show,6.484577
99,2M,2000000,shower,6.193101
99,2M,2000000,sick,7.029170
99,2M,2000000,sidewalk,8.410331
99,2M,2000000,sing,5.632076
99,2M,2000000,sink,7.709721
99,2M,2000000,sister,6.973263
99,2M,2000000,sit,5.636854
99,2M,2000000,skate,10.951620
99,2M,2000000,sky,5.246416
99,2M,2000000,sled,10.060319
99,2M,2000000,sleep,5.025742
99,2M,2000000,sleepy,7.654824
99,2M,2000000,slide,6.163923
99,2M,2000000,slipper,8.120818
99,2M,2000000,slow,10.107620
99,2M,2000000,smile,9.988516
99,2M,2000000,snack,8.220524
99,2M,2000000,snow,7.505426
99,2M,2000000,so,4.968281
99,2M,2000000,soap,6.958031
99,2M,2000000,sock,6.010314
99,2M,2000000,soda,9.880114
99,2M,2000000,sofa,5.822117
99,2M,2000000,soft,6.482734
99,2M,2000000,some,3.483345
99,2M,2000000,soup,6.241368
99,2M,2000000,spill,6.767828
99,2M,2000000,splash,4.173973
99,2M,2000000,spoon,4.196710
99,2M,2000000,sprinkler,9.630609
99,2M,2000000,squirrel,9.364140
99,2M,2000000,stairs,7.112839
99,2M,2000000,stand,6.780645
99,2M,2000000,star,4.118317
99,2M,2000000,stay,6.280777
99,2M,2000000,stick,7.553893
99,2M,2000000,sticky,7.503095
99,2M,2000000,stone,8.727514
99,2M,2000000,stop,6.173221
99,2M,2000000,store,4.197404
99,2M,2000000,story,4.623820
99,2M,2000000,stove,5.292035
99,2M,2000000,strawberry,7.027616
99,2M,2000000,street,6.220678
99,2M,2000000,stroller,8.161082
99,2M,2000000,stuck,5.063291
99,2M,2000000,sun,5.235003
99,2M,2000000,sweater,6.766160
99,2M,2000000,sweep,10.043267
99,2M,2000000,swim,7.247163
99,2M,2000000,swing,7.839677
99,2M,2000000,table,4.479613
99,2M,2000000,take,5.092004
99,2M,2000000,talk,6.328765
99,2M,2000000,tape,6.205844
99,2M,2000000,taste,5.421126
99,2M,2000000,teacher,7.459909
99,2M,2000000,tear,8.259387
99,2M,2000000,telephone,6.113010
99,2M,2000000,thank,4.324488
99,2M,2000000,that,2.329341
99,2M,2000000,the,2.256886
99,2M,2000000,their,5.841691
99,2M,2000000,them,3.354643
99,2M,2000000,then,5.021253
99,2M,2000000,there,3.874482
99,2M,2000000,these,4.518632
99,2M,2000000,they,3.969984
99,2M,2000000,think,2.782472
99,2M,2000000,thirsty,6.963818
99,2M,2000000,this,2.987264
99,2M,2000000,those,4.353622
99,2M,2000000,throw,4.926157
99,2M,2000000,tickle,3.245850
99,2M,2000000,tiger,5.948042
99,2M,2000000,time,4.054504
99,2M,2000000,tiny,6.743601
99,2M,2000000,tired,5.694989
99,2M,2000000,tissue,6.697198
99,2M,2000000,to,3.344400
99,2M,2000000,toast,6.350885
99,2M,2000000,today,6.653921
99,2M,2000000,tomorrow,6.752449
99,2M,2000000,tongue,6.325765
99,2M,2000000,tonight,9.221819
99,2M,2000000,too,5.666813
99,2M,2000000,tooth,9.463677
99,2M,2000000,toothbrush,9.163247
99,2M,2000000,touch,5.905816
99,2M,2000000,towel,6.024825
99,2M,2000000,tractor,6.214645
99,2M,2000000,train,5.430628
99,2M,2000000,trash,7.653086
99,2M,2000000,tray,7.571229
99,2M,2000000,tree,6.706780
99,2M,2000000,truck,4.827434
99,2M,2000000,try,4.784692
99,2M,2000000,tummy,6.578300
99,2M,2000000,tuna,9.072213
99,2M,2000000,turkey,7.839709
99,2M,2000000,turn,4.932343
99,2M,2000000,turtle,6.838610
99,2M,2000000,tv,5.944471
99,2M,2000000,uh,4.921545
99,2M,2000000,uncle,9.463877
99,2M,2000000,under,5.782044
99,2M,2000000,up,3.239535
99,2M,2000000,us,5.200728
99,2M,2000000,vacuum,10.613098
99,2M,2000000,vanilla,10.009919
99,2M,2000000,wait,6.843802
99,2M,2000000,wake,6.421742
99,2M,2000000,walk,6.346717
99,2M,2000000,walker,9.831808
99,2M,2000000,wanna,3.390800
99,2M,2000000,was,3.699524
99,2M,2000000,wash,4.343858
99,2M,2000000,washing,7.115981
99,2M,2000000,watch,6.800951
99,2M,2000000,water,4.918599
99,2M,2000000,we,3.816315
99,2M,2000000,were,4.512221
99,2M,2000000,wet,6.055246
99,2M,2000000,what,3.283878
99,2M,2000000,when,5.954418
99,2M,2000000,where,4.076088
99,2M,2000000,which,6.464752
99,2M,2000000,white,5.245358
99,2M,2000000,who,3.576053
99,2M,2000000,why,6.161466
99,2M,2000000,will,5.622205
99,2M,2000000,wind,8.008981
99,2M,2000000,window,4.396564
99,2M,2000000,windy,7.360735
99,2M,2000000,wipe,6.343476
99,2M,2000000,wish,7.821564
99,2M,2000000,with,3.099138
99,2M,2000000,wolf,8.067510
99,2M,2000000,woods,7.475618
99,2M,2000000,woof,4.479176
99,2M,2000000,work,5.500250
99,2M,2000000,would,5.761853
99,2M,2000000,write,5.759966
99,2M,2000000,yard,7.351554
99,2M,2000000,yellow,5.371306
99,2M,2000000,yes,6.172268
99,2M,2000000,yesterday,7.258349
99,2M,2000000,yogurt,7.938885
99,2M,2000000,you,2.167154
99,2M,2000000,your,3.442660
99,2M,2000000,yourself,6.182940
99,2M,2000000,yum,3.144458
99,2M,2000000,zebra,7.220620
99,2M,2000000,zipper,7.596484
99,2M,2000000,zoo,4.759232
99,3M,3000000,a,2.642634
99,3M,3000000,about,3.613610
99,3M,3000000,above,7.689493
99,3M,3000000,after,6.817775
99,3M,3000000,airplane,5.641989
99,3M,3000000,all,4.745611
99,3M,3000000,alligator,5.706618
99,3M,3000000,am,6.188744
99,3M,3000000,and,4.185175
99,3M,3000000,animal,6.791897
99,3M,3000000,ankle,8.560727
99,3M,3000000,another,4.428880
99,3M,3000000,any,4.221610
99,3M,3000000,apple,5.219457
99,3M,3000000,are,2.692135
99,3M,3000000,arm,5.102314
99,3M,3000000,around,4.181894
99,3M,3000000,asleep,4.788332
99,3M,3000000,at,1.641468
99,3M,3000000,aunt,9.300592
99,3M,3000000,awake,6.320089
99,3M,3000000,away,3.584918
99,3M,3000000,baby,3.050465
99,3M,3000000,babysitter,9.742395
99,3M,3000000,back,4.576200
99,3M,3000000,backyard,8.091261
99,3M,3000000,bad,6.438930
99,3M,3000000,ball,2.053131
99,3M,3000000,balloon,5.334247
99,3M,3000000,banana,6.164599
99,3M,3000000,basement,6.921844
99,3M,3000000,basket,3.233102
99,3M,3000000,bat,7.575573
99,3M,3000000,bath,3.947216
99,3M,3000000,bathroom,6.925534
99,3M,3000000,bathtub,8.268216
99,3M,3000000,be,3.370061
99,3M,3000000,beach,4.450667
99,3M,3000000,beads,6.944682
99,3M,3000000,beans,4.953761
99,3M,3000000,bear,3.724788
99,3M,3000000,because,6.041380
99,3M,3000000,bed,5.279607
99,3M,3000000,bedroom,5.857385
99,3M,3000000,bee,4.751118
99,3M,3000000,before,6.222518
99,3M,3000000,behind,3.589042
99,3M,3000000,belly,6.146888
99,3M,3000000,belt,7.731110
99,3M,3000000,bench,8.502799
99,3M,3000000,beside,9.448758
99,3M,3000000,better,6.107180
99,3M,3000000,bib,7.277504
99,3M,3000000,bicycle,6.082868
99,3M,3000000,big,5.060325
99,3M,3000000,bird,4.138777
99,3M,3000000,bite,4.704593
99,3M,3000000,black,5.972213
99,3M,3000000,blanket,6.306236
99,3M,3000000,block,4.381890
99,3M,3000000,blow,6.748541
99,3M,3000000,blue,4.649858
99,3M,3000000,boat,5.111462
99,3M,3000000,book,3.667495
99,3M,3000000,boots,6.049784
99,3M,3000000,bottle,4.076531
99,3M,3000000,bowl,5.424172
99,3M,3000000,box,2.573084
99,3M,3000000,boy,3.755045
99,3M,3000000,bread,6.089915
99,3M,3000000,break,5.115781
99,3M,3000000,breakfast,5.371921
99,3M,3000000,bring,5.669660
99,3M,3000000,broken,5.435688
99,3M,3000000,broom,7.477282
99,3M,3000000,brother,6.167885
99,3M,3000000,brown,6.101092
99,3M,3000000,brush,4.756223
99,3M,3000000,bubbles,5.945153
99,3M,3000000,bucket,7.779159
99,3M,3000000,bug,6.782134
99,3M,3000000,build,5.198625
99,3M,3000000,bump,6.617237
99,3M,3000000,bunny,5.179879
99,3M,3000000,bus,3.698701
99,3M,3000000,but,5.250264
99,3M,3000000,butter,6.158175
99,3M,3000000,butterfly,6.087347
99,3M,3000000,button,5.343419
99,3M,3000000,buy,4.531161
99,3M,3000000,by,5.484054
99,3M,3000000,bye,3.455521
99,3M,3000000,cake,3.623089
99,3M,3000000,call,6.104516
99,3M,3000000,camera,6.258304
99,3M,3000000,camping,7.694716
99,3M,3000000,can,3.492933
99,3M,3000000,candy,6.780064
99,3M,3000000,car,3.387432
99,3M,3000000,careful,4.421240
99,3M,3000000,carrots,6.645082
99,3M,3000000,carry,6.890751
99,3M,3000000,cat,4.541585
99,3M,3000000,catch,5.003928
99,3M,3000000,cereal,6.824294
99,3M,3000000,chair,4.249178
99,3M,3000000,chalk,8.213034
99,3M,3000000,chase,8.085821
99,3M,3000000,cheek,8.519423
99,3M,3000000,cheese,4.928816
99,3M,3000000,chicken,5.152284
99,3M,3000000,child,7.797611
99,3M,3000000,chin,6.339441
99,3M,3000000,chocolate,6.119257
99,3M,3000000,choo,5.356068
99,3M,3000000,church,7.833852
99,3M,3000000,circus,6.094565
99,3M,3000000,clap,6.338053
99,3M,3000000,clean,4.809391
99,3M,3000000,climb,7.197157
99,3M,3000000,clock,4.791458
99,3M,3000000,close,5.244918
99,3M,3000000,closet,6.268926
99,3M,3000000,cloud,6.081525
99,3M,3000000,clown,4.554648
99,3M,3000000,coat,6.251505
99,3M,3000000,coffee,5.076354
99,3M,3000000,coke,9.922579
99,3M,3000000,cold,5.244842
99,3M,3000000,comb,6.893680
99,3M,3000000,cook,5.807707
99,3M,3000000,cookie,4.977742
99,3M,3000000,corn,7.175972
99,3M,3000000,couch,5.374249
99,3M,3000000,could,4.948539
99,3M,3000000,country,7.629719
99,3M,3000000,cover,8.155096
99,3M,3000000,cow,4.218293
99,3M,3000000,cowboy,7.630080
99,3M,3000000,cracker,6.163030
99,3M,3000000,crayon,6.226113
99,3M,3000000,crib,7.227138
99,3M,3000000,cry,5.745206
99,3M,3000000,cup,5.700567
99,3M,3000000,cut,5.198171
99,3M,3000000,cute,6.617551
99,3M,3000000,daddy,5.724549
99,3M,3000000,dance,4.805183
99,3M,3000000,dark,5.020468
99,3M,3000000,day,4.820384
99,3M,3000000,deer,7.080289
99,3M,3000000,diaper,5.278684
99,3M,3000000,did,3.919523
99,3M,3000000,dinner,5.762976
99,3M,3000000,dirty,6.145804
99,3M,3000000,dish,7.722554
99,3M,3000000,do,3.190514
99,3M,3000000,doctor,6.265860
99,3M,3000000,does,4.355199
99,3M,3000000,dog,4.978307
99,3M,3000000,doll,4.760168
99,3M,3000000,donkey,6.782893
99,3M,3000000,donut,7.692528
99,3M,3000000,door,3.269154
99,3M,3000000,down,3.216924
99,3M,3000000,downtown,10.320097
99,3M,3000000,draw,4.180455
99,3M,3000000,drawer,6.892649
99,3M,3000000,dress,6.368483
99,3M,3000000,drink,4.414838
99,3M,3000000,drive,4.299193
99,3M,3000000,drop,6.984390
99,3M,3000000,dry,6.751741
99,3M,3000000,dryer,9.360770
99,3M,3000000,duck,4.916349
99,3M,3000000,dump,6.842065
99,3M,3000000,each,7.386149
99,3M,3000000,ear,5.343353
99,3M,3000000,eat,4.309329
99,3M,3000000,egg,4.631545
99,3M,3000000,elephant,5.069716
99,3M,3000000,empty,7.461083
99,3M,3000000,every,8.584065
99,3M,3000000,eye,5.472429
99,3M,3000000,face,5.009979
99,3M,3000000,fall,4.248945
99,3M,3000000,farm,4.424395
99,3M,3000000,fast,5.006223
99,3M,3000000,feed,5.962343
99,3M,3000000,find,3.376122
99,3M,3000000,fine,7.119172
99,3M,3000000,finger,5.314981
99,3M,3000000,finish,6.703000
99,3M,3000000,first,5.326186
99,3M,3000000,fish,4.833137
99,3M,3000000,fit,3.837772
99,3M,3000000,fix,4.817018
99,3M,3000000,flag,7.296126
99,3M,3000000,flower,5.936520
99,3M,3000000,food,4.675358
99,3M,3000000,foot,2.972072
99,3M,3000000,for,4.565396
99,3M,3000000,fork,5.459106
99,3M,3000000,french,8.970238
99,3M,3000000,friend,3.963283
99,3M,3000000,frog,5.151443
99,3M,3000000,full,7.106566
99,3M,3000000,game,5.105836
99,3M,3000000,garage,4.689272
99,3M,3000000,garbage,5.085038
99,3M,3000000,garden,4.854814
99,3M,3000000,gas,7.172251
99,3M,3000000,gentle,6.393412
99,3M,3000000,get,3.426889
99,3M,3000000,giraffe,4.844948
99,3M,3000000,girl,2.423790
99,3M,3000000,give,3.918247
99,3M,3000000,glass,6.499530
99,3M,3000000,glasses,7.172959
99,3M,3000000,gloves,7.444107
99,3M,3000000,glue,6.788983
99,3M,3000000,go,2.040260
99,3M,3000000,good,3.571607
99,3M,3000000,goose,6.878571
99,3M,3000000,grandma,7.699405
99,3M,3000000,grandpa,6.391893
99,3M,3000000,grapes,5.844381
99,3M,3000000,grass,3.864512
99,3M,3000000,green,4.797881
99,3M,3000000,gum,7.411889
99,3M,3000000,hair,3.743158
99,3M,3000000,hamburger,7.940611
99,3M,3000000,hammer,5.435479
99,3M,3000000,hand,4.554368
99,3M,3000000,happy,4.713474
99,3M,3000000,hard,5.162401
99,3M,3000000,hat,3.689400
99,3M,3000000,hate,6.611157
99,3M,3000000,have,2.431797
99,3M,3000000,he,3.145359
99,3M,3000000,head,2.991849
99,3M,3000000,hear,5.227222
99,3M,3000000,heavy,5.746587
99,3M,3000000,helicopter,5.836298
99,3M,3000000,hello,4.531531
99,3M,3000000,help,5.208117
99,3M,3000000,her,2.665524
99,3M,3000000,here,3.403031
99,3M,3000000,hi,5.196186
99,3M,3000000,hide,5.663889
99,3M,3000000,high,6.468989
99,3M,3000000,him,3.451628
99,3M,3000000,his,5.240233
99,3M,3000000,hit,5.904020
99,3M,3000000,hold,6.218218
99,3M,3000000,home,0.616474
99,3M,3000000,horse,4.243144
99,3M,3000000,hose,7.566770
99,3M,3000000,hot,5.081251
99,3M,3000000,house,3.273552
99,3M,3000000,how,5.465227
99,3M,3000000,hug,3.832838
99,3M,3000000,hungry,4.440023
99,3M,3000000,hurry,8.380636
99,3M,3000000,hurt,5.399171
99,3M,3000000,i,6.707040
99,3M,3000000,ice,6.084889
99,3M,3000000,if,5.086491
99,3M,3000000,inside,5.737853
99,3M,3000000,into,5.921433
99,3M,3000000,is,3.185643
99,3M,3000000,it,2.517157
99,3M,3000000,jacket,5.671381
99,3M,3000000,jar,7.004932
99,3M,3000000,jeans,8.657577
99,3M,3000000,jelly,7.976052
99,3M,3000000,juice,4.276129
99,3M,3000000,jump,4.663746
99,3M,3000000,keys,6.329400
99,3M,3000000,kick,7.338239
99,3M,3000000,kiss,3.628969
99,3M,3000000,kitchen,4.878732
99,3M,3000000,kitty,3.900221
99,3M,3000000,knee,5.010965
99,3M,3000000,knife,6.057546
99,3M,3000000,knock,6.041686
99,3M,3000000,ladder,5.831353
99,3M,3000000,lady,6.831258
99,3M,3000000,lamb,5.963019
99,3M,3000000,lamp,7.855601
99,3M,3000000,last,5.151974
99,3M,3000000,later,5.328355
99,3M,3000000,lawn,7.976669
99,3M,3000000,leg,4.553429
99,3M,3000000,lick,7.531724
99,3M,3000000,light,5.397382
99,3M,3000000,like,2.545300
99,3M,3000000,lion,4.942530
99,3M,3000000,lips,7.904065
99,3M,3000000,listen,7.730407
99,3M,3000000,little,3.693565
99,3M,3000000,living,7.141259
99,3M,3000000,lollipop,5.175242
99,3M,3000000,long,5.302088
99,3M,3000000,look,3.868934
99,3M,3000000,loud,6.208161
99,3M,3000000,love,6.099378
99,3M,3000000,lunch,5.003333
99,3M,3000000,mad,7.132732
99,3M,3000000,make,4.640741
99,3M,3000000,man,4.811338
99,3M,3000000,me,2.707353
99,3M,3000000,meat,6.558941
99,3M,3000000,medicine,6.003715
99,3M,3000000,milk,4.734279
99,3M,3000000,mine,6.347798
99,3M,3000000,mommy,6.972923
99,3M,3000000,money,4.800533
99,3M,3000000,monkey,4.763627
99,3M,3000000,moo,5.355522
99,3M,3000000,moon,4.226070
99,3M,3000000,moose,8.119955
99,3M,3000000,mop,8.993078
99,3M,3000000,more,4.107025
99,3M,3000000,morning,3.325539
99,3M,3000000,motorcycle,6.603157
99,3M,3000000,mouse,5.566295
99,3M,3000000,mouth,2.431206
99,3M,3000000,movie,7.027471
99,3M,3000000,much,3.844699
99,3M,3000000,muffin,6.965632
99,3M,3000000,my,5.770723
99,3M,3000000,myself,5.636826
99,3M,3000000,nail,8.151138
99,3M,3000000,nap,5.151181
99,3M,3000000,napkin,7.776509
99,3M,3000000,naughty,5.938827
99,3M,3000000,necklace,7.722427
99,3M,3000000,need,5.197540
99,3M,3000000,new,5.539193
99,3M,3000000,next,6.492325
99,3M,3000000,nice,4.427424
99,3M,3000000,night,4.476889
99,3M,3000000,no,4.268701
99,3M,3000000,noisy,7.689616
99,3M,3000000,none,7.958267
99,3M,3000000,noodles,7.650762
99,3M,3000000,nose,3.275552
99,3M,3000000,not,4.432165
99,3M,3000000,now,4.577823
99,3M,3000000,nurse,6.016527
99,3M,3000000,nuts,8.330876
99,3M,3000000,of,2.044490
99,3M,3000000,off,3.286844
99,3M,3000000,old,5.992470
99,3M,3000000,on,3.450851
99,3M,3000000,open,4.868211
99,3M,3000000,orange,5.283816
99,3M,3000000,other,4.304004
99,3M,3000000,ouch,7.674984
99,3M,3000000,our,6.170687
99,3M,3000000,out,3.021705
99,3M,3000000,outside,5.746586
99,3M,3000000,oven,5.555212
99,3M,3000000,over,3.940442
99,3M,3000000,owl,6.136894
99,3M,3000000,paint,6.664782
99,3M,3000000,pajamas,6.512468
99,3M,3000000,pancake,9.058672
99,3M,3000000,pants,4.657696
99,3M,3000000,paper,3.608337
99,3M,3000000,park,4.748484
99,3M,3000000,party,4.529813
99,3M,3000000,peanut,7.004558
99,3M,3000000,peas,4.969920
99,3M,3000000,pen,6.999879
99,3M,3000000,pencil,4.851367
99,3M,3000000,penguin,7.427974
99,3M,3000000,penis,9.982919
99,3M,3000000,penny,5.968998
99,3M,3000000,people,5.309107
99,3M,3000000,person,6.024594
99,3M,3000000,pick,6.335389
99,3M,3000000,pickle,5.665670
99,3M,3000000,picnic,4.900693
99,3M,3000000,picture,3.533869
99,3M,3000000,pig,5.014425
99,3M,3000000,pillow,7.204332
99,3M,3000000,pizza,4.810592
99,3M,3000000,plant,9.371554
99,3M,3000000,plate,4.075383
99,3M,3000000,play,3.248782
99,3M,3000000,playground,8.974435
99,3M,3000000,please,6.025898
99,3M,3000000,police,6.033252
99,3M,3000000,pony,6.845830
99,3M,3000000,pool,4.174900
99,3M,3000000,poor,6.522625
99,3M,3000000,popcorn,7.504672
99,3M,3000000,popsicle,10.162711
99,3M,3000000,porch,7.565166
99,3M,3000000,potato,8.064420
99,3M,3000000,pour,6.857432
99,3M,3000000,present,5.831995
99,3M,3000000,pretend,6.573380
99,3M,3000000,pretty,5.150916
99,3M,3000000,pretzel,7.082066
99,3M,3000000,pudding,7.880855
99,3M,3000000,pull,5.638360
99,3M,3000000,pumpkin,7.262097
99,3M,3000000,puppy,5.641573
99,3M,3000000,purse,7.893419
99,3M,3000000,push,4.202070
99,3M,3000000,put,3.429495
99,3M,3000000,puzzle,5.515906
99,3M,3000000,quack,3.514349
99,3M,3000000,quiet,7.449622
99,3M,3000000,radio,8.391480
99,3M,3000000,rain,5.508526
99,3M,3000000,raisin,9.693309
99,3M,3000000,read,3.789013
99,3M,3000000,red,5.129354
99,3M,3000000,refrigerator,5.927853
99,3M,3000000,ride,5.686399
99,3M,3000000,rip,7.089137
99,3M,3000000,rock,6.968512
99,3M,3000000,rocking,7.067070
99,3M,3000000,roof,5.293102
99,3M,3000000,room,4.771657
99,3M,3000000,rooster,5.837683
99,3M,3000000,run,6.980746
99,3M,3000000,sad,5.504491
99,3M,3000000,salt,7.255698
99,3M,3000000,same,4.164349
99,3M,3000000,sandwich,5.297705
99,3M,3000000,sauce,6.057761
99,3M,3000000,say,4.785504
99,3M,3000000,scared,4.582479
99,3M,3000000,scarf,7.133594
99,3M,3000000,school,3.996185
99,3M,3000000,scissors,6.437797
99,3M,3000000,see,2.533372
99,3M,3000000,shake,4.570050
99,3M,3000000,share,6.481741
99,3M,3000000,she,2.733966
99,3M,3000000,sheep,5.039953
99,3M,3000000,shh,7.216426
99,3M,3000000,shirt,5.368473
99,3M,3000000,shoe,5.023644
99,3M,3000000,shopping,5.933376
99,3M,3000000,shorts,8.765371
99,3M,3000000,shoulder,6.978021
99,3M,3000000,shovel,6.747215
99,3M,3000000,show,6.138533
99,3M,3000000,shower,5.850614
99,3M,3000000,sick,6.858832
99,3M,3000000,sidewalk,7.956471
99,3M,3000000,sing,5.434450
99,3M,3000000,sink,7.087740
99,3M,3000000,sister,6.243367
99,3M,3000000,sit,5.154606
99,3M,3000000,skate,10.470770
99,3M,3000000,sky,4.200237
99,3M,3000000,sled,8.677166
99,3M,3000000,sleep,4.989142
99,3M,3000000,sleepy,7.193255
99,3M,3000000,slide,5.819147
99,3M,3000000,slipper,7.427814
99,3M,3000000,slow,8.601809
99,3M,3000000,smile,8.344378
99,3M,3000000,snack,7.516922
99,3M,3000000,snow,6.423568
99,3M,3000000,so,4.592548
99,3M,3000000,soap,6.258732
99,3M,3000000,sock,5.157213
99,3M,3000000,soda,8.752905
99,3M,3000000,sofa,6.130065
99,3M,3000000,soft,5.510771
99,3M,3000000,some,3.132652
99,3M,3000000,soup,6.331524
99,3M,3000000,spill,6.706284
99,3M,3000000,splash,4.656440
99,3M,3000000,spoon,3.545031
99,3M,3000000,sprinkler,10.889727
99,3M,3000000,squirrel,8.320585
99,3M,3000000,stairs,6.196683
99,3M,3000000,stand,6.858435
99,3M,3000000,star,4.363765
99,3M,3000000,stay,6.472302
99,3M,3000000,stick,7.420965
99,3M,3000000,sticky,6.599787
99,3M,3000000,stone,7.802689
99,3M,3000000,stop,6.309091
99,3M,3000000,store,3.390655
99,3M,3000000,story,4.354576
99,3M,3000000,stove,4.843441
99,3M,3000000,strawberry,6.927923
99,3M,3000000,street,5.148058
99,3M,3000000,stroller,7.168106
99,3M,3000000,stuck,4.452034
99,3M,3000000,sun,5.503632
99,3M,3000000,sweater,6.021897
99,3M,3000000,sweep,9.078402
99,3M,3000000,swim,6.446911
99,3M,3000000,swing,6.527226
99,3M,3000000,table,3.982810
99,3M,3000000,take,4.420697
99,3M,3000000,talk,6.724377
99,3M,3000000,tape,5.738081
99,3M,3000000,taste,5.724710
99,3M,3000000,teacher,6.727771
99,3M,3000000,tear,7.618891
99,3M,3000000,telephone,5.750260
99,3M,3000000,thank,5.570713
99,3M,3000000,that,2.463550
99,3M,3000000,the,1.959909
99,3M,3000000,their,5.213840
99,3M,3000000,them,2.930377
99,3M,3000000,then,3.815670
99,3M,3000000,there,3.615444
99,3M,3000000,these,4.432107
99,3M,3000000,they,3.665035
99,3M,3000000,think,2.816743
99,3M,3000000,thirsty,7.355429
99,3M,3000000,this,2.864306
99,3M,3000000,those,4.759741
99,3M,3000000,throw,4.889237
99,3M,3000000,tickle,3.817830
99,3M,3000000,tiger,4.796460
99,3M,3000000,time,3.472708
99,3M,3000000,tiny,6.393841
99,3M,3000000,tired,5.728466
99,3M,3000000,tissue,5.167573
99,3M,3000000,to,2.623849
99,3M,3000000,toast,6.875733
99,3M,3000000,today,6.575058
99,3M,3000000,tomorrow,6.281084
99,3M,3000000,tongue,5.629281
99,3M,3000000,tonight,8.770417
99,3M,3000000,too,4.830350
99,3M,3000000,tooth,8.994954
99,3M,3000000,toothbrush,8.201174
99,3M,3000000,touch,5.147374
99,3M,3000000,towel,5.528951
99,3M,3000000,tractor,5.576336
99,3M,3000000,train,5.261801
99,3M,3000000,trash,7.086853
99,3M,3000000,tray,7.390342
99,3M,3000000,tree,4.353246
99,3M,3000000,truck,4.251629
99,3M,3000000,try,4.859911
99,3M,3000000,tummy,5.913053
99,3M,3000000,tuna,8.875445
99,3M,3000000,turkey,7.799877
99,3M,3000000,turn,4.923282
99,3M,3000000,turtle,5.695935
99,3M,3000000,tv,4.672267
99,3M,3000000,uh,4.762543
99,3M,3000000,uncle,8.580856
