video_id,unique_video_id,subject_id,date,start_time,duration_sec,supersed_gcp_name_dec24,superseded_gcp_name_feb25,date_birth_rounded,percent_english,participant_languages,age_days,age_mo
S00220001_2024-03-06_1_recRdCsScbSsIjUMA,recRdCsScbSsIjUMA,S00220001,2024-03-06,13:59:00,704.7,00220001_GX010011_03.04.2024-03.10.2024_03.06.2024-1:59pm,00220001_2024-03-06_1_2a74025141,2023-08-01,100,english,218,7.1623647302819355
S00370002_2024-03-15_3_recRhOp8mpzvr4M4v,recRhOp8mpzvr4M4v,S00370002,2024-03-15,14:43:00,896.9,00370002_GX030011_03.11.2024-03.17.2024_03.15.2024-2:43pm,00370002_2024-03-15_3_3858d97962,2023-05-01,0,japanese,319,10.480708022752006
S00320001_2024-01-20_2_recRhQR0Ul4L2TjNK,recRhQR0Ul4L2TjNK,S00320001,2024-01-20,16:00:00,768.77,00320001_GX020025-1_01.15.2024-01.21.2024_01.20.2024-4:00pm,00320001_2024-01-20_2_f70fe4340a,2023-02-15,99,"english,chinese,farsi",339,11.13780570442925
S00430001_2024-01-16_2_recRiVg8LQbCXrqcy,recRiVg8LQbCXrqcy,S00430001,2024-01-16,NA,546.33,00430001_GX020065_01.15.2024-01.21.2024_01.16.2024-NA,00430001_2024-01-16_2_4b60cfd5e8,2022-07-15,100,english,550,18.070186246124152
S00400002_2024-04-07_2_recRjEUI50AYwK6Mk,recRjEUI50AYwK6Mk,S00400002,2024-04-07,18:02:00,832.83,00400002_GX020050_04.01.2024-04.07.2024_04.07.2024-6:02pm,00400002_2024-04-07_2_0563c59cbd,2022-11-01,100,english,523,17.183104375859873
S00820001_2023-06-11_2_recRjEtt9kAHWzUTw,recRjEtt9kAHWzUTw,S00820001,2023-06-11,NA,768.77,00820001_GX020021_06.05.2023-06.11.2023_06.11.2023-NA,00820001_2023-06-11_2_6a33b3e503,2021-08-15,95,"english,spanish",665,21.84849791576829
S00560001_2024-02-18_2_recRjLplE9DplhJat,recRjLplE9DplhJat,S00560001,2024-02-18,NA,896.9,00560001_GX020143_02.12.2024-02.18.2024_02.18.2024-NA,00560001_2024-02-18_2_426fba3fbc,2022-03-01,0,korean,719,23.62266165629684
S00560001_2023-08-26_3_recRjrZFBYkbfuJO2,recRjrZFBYkbfuJO2,S00560001,2023-08-26,16:18:00,768.77,00560001_GX030089_08.21.2023-08.27.2023_08.26.2023-4:18pm,00560001_2023-08-26_3_76b5673034,2022-03-01,0,korean,543,17.840202057537116
S00560001_2023-11-30_1_recRl5WG0vBQGxw2N,recRl5WG0vBQGxw2N,S00560001,2023-11-30,NA,896.9,00560001_GX010111_11.27.2023-12.03.2023_11.30.2023-NA,00560001_2023-11-30_1_bd6f9050e7,2022-03-01,0,korean,639,20.994270929587877
S00240001_2024-01-20_1_recRlBMfXPl0cuBWB,recRlBMfXPl0cuBWB,S00240001,2024-01-20,07:56:00,1217.22,00240001_GX010033_01.15.2024-01.21.2024_01.20.2024-7:56am,00240001_2024-01-20_1_4ab7eb6c03,2023-04-01,68,"english,spanish",294,9.659335920655455
S00320003_2024-03-10_2_recRup4PeCqon0fbk,recRup4PeCqon0fbk,S00320003,2024-03-10,13:00:00,164.8,00320003_GX020031_03.04.2024-03.10.2024_03.10.2024-1:00pm,00320003_2024-03-10_2_ec182e4c11,2023-06-15,88,"english,cantonese,tagalog",269,8.837963818558903
S00820001_2023-10-10_1_recRuzhzGRSGAma99,recRuzhzGRSGAma99,S00820001,2023-10-10,16:51:00,1089.09,00820001_GX010045_10.09.2023-10.15.2023_10.10.2023-4:51pm,00820001_2023-10-10_1_2b769c340e,2021-08-15,95,"english,spanish",786,25.823938889915603
S00400001_2024-03-17_2_recRwPzyOHggpho8Q,recRwPzyOHggpho8Q,S00400001,2024-03-17,18:52:00,768.77,00400001_GX020166_03.11.2024-03.17.2024_03.17.2024-6:52pm,00400001_2024-03-17_2_9c058e4aaa,2022-08-01,99,"english,spanish",594,19.51580114581408
S00820001_2023-09-14_4_recRyYdWx6HuyaxFu,recRyYdWx6HuyaxFu,S00820001,2023-09-14,17:01:00,151.52,00820001_GX040038_09.11.2023-09.17.2023_09.14.2023-5:01pm,00820001_2023-09-14_4_f9da6a673f,2021-08-15,95,"english,spanish",760,24.96971190373519
S00720001_2023-08-28_3_recS0HCn7Hk6cOIPE,recS0HCn7Hk6cOIPE,S00720001,2023-08-28,16:47:00,13.68,00720001_GX030013_08.28.2023-09.03.2023_08.28.2023-4:47pm,00720001_2023-08-28_3_47bcd07589,2022-01-01,94,"english,spanish",604,19.844349986652702
S00400002_2024-01-06_1_recS0tZRbFF1vU2HW,recS0tZRbFF1vU2HW,S00400002,2024-01-06,08:22:00,960.96,00400002_GX010031_01.01.2024-01.07.2024_01.06.2024-8:22am,00400002_2024-01-06_1_69d7e0116a,2022-11-01,100,english,431,14.16045504014456
S00400001_2023-09-04_3_recS3IC1S8hG7Dc36,recS3IC1S8hG7Dc36,S00400001,2023-09-04,09:09:00,832.83,00400001_GX030064_09.04.2023-09.10.2023_09.04.2023-9:09am,00400001_2023-09-04_3_6aaa6ac0a9,2022-08-01,99,"english,spanish",399,13.109098749460975
S00320003_2024-04-21_3_recS404zNwMyizE5G,recS404zNwMyizE5G,S00320003,2024-04-21,07:53:00,640.24,00320003_GX030061_04.15.2024-04.21.2024_04.21.2024-7:53am,00320003_2024-04-21_3_81a216bf65,2023-06-15,88,"english,cantonese,tagalog",311,10.21786895008111
S00400003_2023-12-17_2_recS4BXnhj7KjsrbN,recS4BXnhj7KjsrbN,S00400003,2023-12-17,17:12:00,896.9,00400003_GX020007_12.11.2023-12.17.2023_12.17.2023-5:12pm,00400003_2023-12-17_2_f7d8a033d7,2023-02-01,84,"english,vietnamese",319,10.480708022752006
S00500001_2023-12-09_1_recS4Q39YjpbDgdaf,recS4Q39YjpbDgdaf,S00500001,2023-12-09,08:07:00,768.77,00500001_GX010040_12.04.2023-12.10.2023_12.09.2023-8:07am,00500001_2023-12-09_1_2d78a313b0,2022-08-15,0,"french,portuguese",481,15.803199244337666
S00400001_2023-06-15_2_recS67GHaA2jwFjWV,recS67GHaA2jwFjWV,S00400001,2023-06-15,18:00:00,557.49,00400001_GX020015_06.12.2023-06.18.2023_06.15.2023-6:00pm,00400001_2023-06-15_2_edea922321,2022-08-01,99,"english,spanish",318,10.447853138668146
S00240001_2023-11-25_1_recS892xGIozMqWmO_rotated,recS892xGIozMqWmO,S00240001,2023-11-25,08:56:00,1153.15,00240001_GX010022_11.20.2023-11.26.2023_11.25.2023-8:56am,00240001_2023-11-25_1_816879891f,2023-04-01,68,"english,spanish",238,7.819462411959178
S00510001_2024-04-21_2_recS8QCleDa0bFMT0,recS8QCleDa0bFMT0,S00510001,2024-04-21,17:49:00,704.7,00510001_GX020024_04.15.2024-04.21.2024_04.21.2024-5:49pm,00510001_2024-04-21_2_b4f0657787,2023-03-15,100,english,403,13.240518285796423
S00560001_2023-05-01_2_recSAi3cysDQYeX7c_rotated,recSAi3cysDQYeX7c,S00560001,2023-05-01,NA,246.05,00560001_GX020061_05.01.2023-05.07.2023_05.01.2023-NA,00560001_2023-05-01_2_59135d3ec5,2022-03-01,0,korean,426,13.996180619725251
S00400001_2023-06-27_3_recSCkf6rMeKQnfOo,recSCkf6rMeKQnfOo,S00400001,2023-06-27,18:00:00,768.77,00400001_GX030024_1_06.26.2023-07.02.2023_06.27.2023-6:00pm,00400001_2023-06-27_3-1_da45ae07a1,2022-08-01,99,"english,spanish",330,10.84211174767449
S00560001_2024-03-02_3_recSE7iwOQQ9Sbg6w,recSE7iwOQQ9Sbg6w,S00560001,2024-03-02,NA,675.18,00560001_GX030143_02.26.2024-03.03.2024_03.02.2024-NA,00560001_2024-03-02_3_21849f6868,2022-03-01,0,korean,732,24.04977514938705
S00400001_2024-01-30_3_recSFwiVC6AvAa5nq,recSFwiVC6AvAa5nq,S00400001,2024-01-30,18:05:00,707.05,00400001_GX030138_01.29.2024-02.04.2024_01.30.2024-6:05pm,00400001_2024-01-30_3_e2d2a74929,2022-08-01,99,"english,spanish",547,17.971621593872563
S00820001_2023-09-03_1_recSHsCPnX9ihTr7h,recSHsCPnX9ihTr7h,S00820001,2023-09-03,16:24:00,832.83,00820001_GX010036_08.28.2023-09.03.2023_09.03.2023-4:24pm,00820001_2023-09-03_1_fe484bd8e1,2021-08-15,95,"english,spanish",749,24.608308178812706
S00400001_2023-08-08_1_recSJfNNDLfxCQail,recSJfNNDLfxCQail,S00400001,2023-08-08,09:00:00,896.9,00400001_GX010048_2_08.07.2023-08.13.2023_08.08.2023-9:00am,00400001_2023-08-08_1-2_86950384ad,2022-08-01,99,"english,spanish",372,12.222016879196698
S00370002_2024-03-17_4_recSJnfBTn6vZzli1,recSJnfBTn6vZzli1,S00370002,2024-03-17,NA,32.47,00370002_GX040013_03.11.2024-03.17.2024_03.17.2024-NA,00370002_2024-03-17_4_d062f1a014,2023-05-01,0,japanese,321,10.546417790919731
S00400001_2023-06-18_1_recSLFh3oeeNymFkt,recSLFh3oeeNymFkt,S00400001,2023-06-18,09:47:00,768.77,00400001_GX010019_06.12.2023-06.18.2023_06.18.2023-9:47am,00400001_2023-06-18_1_9a6b5bbbd3,2022-08-01,99,"english,spanish",321,10.546417790919731
S00320001_2024-04-21_2_recSOMZzDeVmQXfSA,recSOMZzDeVmQXfSA,S00320001,2024-04-21,09:24:00,768.77,00320001_GX020054_04.15.2024-04.21.2024_04.21.2024-9:24am,00320001_2024-04-21_2_143907f0bf,2023-02-15,99,"english,chinese,farsi",431,14.16045504014456
S00400003_2024-01-10_3_recSP9cfGSC0SWlh8,recSP9cfGSC0SWlh8,S00400003,2024-01-10,NA,399.73,00400003_GX030017_01.08.2024-01.14.2024_01.10.2024-NA,00400003_2024-01-10_3_70b0bc2f87,2023-02-01,84,"english,vietnamese",343,11.269225240764698
S00720001_2023-10-21_4_recSPVFVKsyFJtkkv,recSPVFVKsyFJtkkv,S00720001,2023-10-21,NA,739.99,00720001_GX040019_10.16.2023-10.22.2023_10.21.2023-NA,00720001_2023-10-21_4_cd83e45115,2022-01-01,94,"english,spanish",658,21.618513727181256
S00320001_2024-03-03_3_recSPe5vMWG2j9iIF,recSPe5vMWG2j9iIF,S00320001,2024-03-03,19:56:00,667.77,00320001_GX030039_02.26.2024-03.03.2024_03.03.2024-7:56pm,00320001_2024-03-03_3_830c1099c2,2023-02-15,99,"english,chinese,farsi",382,12.55056572003532
S00400003_2023-12-15_3_recSRpfcuWeAeoC5x,recSRpfcuWeAeoC5x,S00400003,2023-12-15,17:00:00,353.95,00400003_GX030006_12.11.2023-12.17.2023_12.15.2023-5:00pm,00400003_2023-12-15_3_9ef3387f60,2023-02-01,84,"english,vietnamese",317,10.414998254584283
S00240001_2024-01-05_2_recSTugvgBL0bYxxG,recSTugvgBL0bYxxG,S00240001,2024-01-05,12:09:00,832.83,00240001_GX020031_01.01.2024-01.07.2024_01.05.2024-12:09pm,00240001_2024-01-05_2_8b3defb163,2023-04-01,68,"english,spanish",279,9.166512659397524
S00420001_2024-04-23_1_recSXvcO1KZa2cTYm,recSXvcO1KZa2cTYm,S00420001,2024-04-23,NA,48.47,00420001_GX010030_1_04.22.2024-04.28.2024_04.23.2024-NA,00420001_2024-04-23_1-1_8a657dbc87,2023-06-15,83,"english,malayalam,thai",313,10.283578718248835
S00400002_2023-11-26_2_recSYwURr8YUlisL9,recSYwURr8YUlisL9,S00400002,2023-11-26,10:51:00,768.77,00400002_GX020011_11.20.2023-11.26.2023_11.26.2023-10:51am,00400002_2023-11-26_2_2de80c628e,2022-11-01,100,english,390,12.813404792706216
S00400001_2023-09-02_3_recSZeg1KadKm6PAR,recSZeg1KadKm6PAR,S00400001,2023-09-02,09:36:00,768.77,00400001_GX030063_08.28.2023-09.03.2023_09.02.2023-9:36am,00400001_2023-09-02_3_7fa0a03fa1,2022-08-01,99,"english,spanish",397,13.04338898129325
S00820001_2023-10-28_1_recSZofe9GKMaER6s,recSZofe9GKMaER6s,S00820001,2023-10-28,11:19:00,768.77,00820001_GX010054_10.23.2023-10.29.2023_10.28.2023-11:19am,00820001_2023-10-28_1_d176bb3b03,2021-08-15,95,"english,spanish",804,26.41532680342512
S00430001_2024-01-06_1_recScBNOV45dj8SiJ,recScBNOV45dj8SiJ,S00430001,2024-01-06,18:32:00,896.9,00430001_GX010062_01.01.2024-01.07.2024_01.06.2024-6:32pm,00430001_2024-01-06_1_9527f8a525,2022-07-15,100,english,540,17.74163740528553
S00560001_2023-04-14_3_recSfzUZEpw1FZHer,recSfzUZEpw1FZHer,S00560001,2023-04-14,NA,704.7,00560001_GX030048_04.10.2023-04.16.2023_04.14.2023-NA,00560001_2023-04-14_3_bf4d3c80d1,2022-03-01,0,korean,409,13.437647590299596
S00490001_2024-01-12_4_recSko73bdi5zFoJp,recSko73bdi5zFoJp,S00490001,2024-01-12,07:28:00,130.1,00490001_GX040008_01.08.2024-01.14.2024_01.12.2024-7:28am,00490001_2024-01-12_4_4f960ef8dc,2022-12-01,100,english,407,13.371937822131871
S00560001_2023-05-01_3_recSlU9TzOOELp5nx,recSlU9TzOOELp5nx,S00560001,2023-05-01,NA,401.77,00560001_GX030063_05.01.2023-05.07.2023_05.01.2023-NA,00560001_2023-05-01_3_0a7fcfface,2022-03-01,0,korean,426,13.996180619725251
S00720001_2023-06-12_2_recSlhSCs8sOArpuK,recSlhSCs8sOArpuK,S00720001,2023-06-12,NA,896.9,00720001_GX020004_06.12.2023-06.18.2023_06.12.2023-NA,00720001_2023-06-12_2_9dbfd56eee,2022-01-01,94,"english,spanish",527,17.314523912195323
S00500001_2023-09-13_2_recSmd7EHMTZFwGCS_rotated,recSmd7EHMTZFwGCS,S00500001,2023-09-13,17:45:00,839.17,00500001_GL020025_09.11.2023-09.17.2023_09.13.2023-5:45pm,00500001_2023-09-13_2_2eaa153620,2022-08-15,0,"french,portuguese",394,12.944824329041664
S00500001_2023-09-06_3_recSnhghyDxaKHo84,recSnhghyDxaKHo84,S00500001,2023-09-06,21:30:00,225.24,00500001_GX030020_09.04.2023-09.10.2023_09.06.2023-9:30pm,00500001_2023-09-06_3_cc24afbada,2022-08-15,0,"french,portuguese",387,12.71484014045463
S00230001_2024-01-20_1_recSphIjpQxTPOJox,recSphIjpQxTPOJox,S00230001,2024-01-20,NA,768.77,00230001_GX010009_01.15.2024-01.21.2024_01.20.2024-NA,00230001_2024-01-20_1_8f832d7d0e,2023-05-15,100,english,250,8.213721020965522
S00820001_2024-03-20_2_recSsdYwvSpljD2g1,recSsdYwvSpljD2g1,S00820001,2024-03-20,17:04:00,768.77,00820001_GX020076_03.18.2024-03.24.2024_03.20.2024-5:04pm,00820001_2024-03-20_2_e27af6b6f5,2021-08-15,95,"english,spanish",948,31.146430111501264
S00370001_2024-01-28_1_recT0bpzTKVcusMQL,recT0bpzTKVcusMQL,S00370001,2024-01-28,07:13:00,186.19,00370001_GX010013_01.22.2024-01.28.2024_01.28.2024-7:13am,00370001_2024-01-28_1_91d8860a15,2023-03-15,100,english,319,10.480708022752006
S00400002_2024-03-25_2_recT1GrMYcon9XJhX,recT1GrMYcon9XJhX,S00400002,2024-03-25,11:30:00,704.7,00400002_GX020050_03.25.2024-03.31.2024_03.25.2024-11:30am,00400002_2024-03-25_2_83ad598c4e,2022-11-01,100,english,510,16.755990882769666
S00560001_2023-09-25_1_recT2suIC51b3q3JC,recT2suIC51b3q3JC,S00560001,2023-09-25,NA,896.9,00560001_GX010092_09.25.2023-10.01.2023_09.25.2023-NA,00560001_2023-09-25_1_94b585cc1e,2022-03-01,0,korean,573,18.825848580052977
S00220001_2024-03-30_3_recT4OXxepIEdBuJJ_rotated,recT4OXxepIEdBuJJ,S00220001,2024-03-30,12:51:00,528.33,00220001_GX030015_03.25.2024-03.31.2024_03.30.2024-12:51pm,00220001_2024-03-30_3_8c54e5137e,2023-08-01,100,english,242,7.950881948294626
S00560001_2023-07-08_1_recT514IoqbmGWL3Y,recT514IoqbmGWL3Y,S00560001,2023-07-08,NA,896.9,00560001_GX010077_07.03.2023-07.09.2023_07.08.2023-NA,00560001_2023-07-08_1_ba1e3a5ea5,2022-03-01,0,korean,494,16.230312737427873
S00820001_2023-12-19_4_recT8XxU3yT2Nbb1u,recT8XxU3yT2Nbb1u,S00820001,2023-12-19,11:30:00,305.88,00820001_GX040064_12.18.2023-12.24.2023_12.19.2023-11:30am,00820001_2023-12-19_4_76d03e6f6e,2021-08-15,95,"english,spanish",856,28.12378077578595
S00820001_2023-05-04_4_recT99nYmBqzZInU8_rotated,recT99nYmBqzZInU8,S00820001,2023-05-04,NA,481.75,00820001_GX040009_05.01.2023-05.07.2023_05.04.2023-NA,00820001_2023-05-04_4_40d49437f7,2021-08-15,95,"english,spanish",627,20.60001232058153
S00510001_2024-04-13_3_recT9KnZZRSA9zBkA,recT9KnZZRSA9zBkA,S00510001,2024-04-13,17:31:00,367.8,00510001_GX030013_04.08.2024-04.14.2024_04.13.2024-5:31pm,00510001_2024-04-13_3_0aaca1f012,2023-03-15,100,english,395,12.977679213125526
S00230001_2023-11-13_1_recTBAz0Xmcq0423j,recTBAz0Xmcq0423j,S00230001,2023-11-13,08:14:00,704.7,00230001_GX010004_11.13.2023-11.19.2023_11.13.2023-8:14am,00230001_2023-11-13_1_a1c8502faa,2023-05-15,100,english,182,5.979588903262901
S00560001_2023-08-12_1_recTBnzu13ZNYsx1b,recTBnzu13ZNYsx1b,S00560001,2023-08-12,NA,768.77,00560001_GX010089_08.07.2023-08.13.2023_08.12.2023-NA,00560001_2023-08-12_1_2ce1dfa06a,2022-03-01,0,korean,529,17.380233680363045
S00680001_2023-05-07_2_recTBxmOWoBBLKYJJ,recTBxmOWoBBLKYJJ,S00680001,2023-05-07,NA,704.7,00680001_GX020026_05.01.2023-05.07.2023_05.07.2023-NA,00680001_2023-05-07_2_c4f79965be,2021-12-01,50,"english,portuguese",522,17.150249491776012
S00820001_2023-09-30_1_recTCqMYJpMvO3sO6,recTCqMYJpMvO3sO6,S00820001,2023-09-30,10:30:00,768.77,00820001_GX010042_09.25.2023-10.01.2023_09.30.2023-10:30am,00820001_2023-09-30_1_0cbbed0a50,2021-08-15,95,"english,spanish",776,25.49539004907698
S00560001_2023-10-16_1_recTHWu7RmDuCju2d,recTHWu7RmDuCju2d,S00560001,2023-10-16,NA,426.13,00560001_GX010104_10.16.2023-10.22.2023_10.16.2023-NA,00560001_NA_1_1783e8c969,2022-03-01,0,korean,594,19.51580114581408
S00400001_2023-11-05_1_recTJGadGyw8NzUjB,recTJGadGyw8NzUjB,S00400001,2023-11-05,09:06:00,726.79,00400001_GX010103_10.30.2023-11.05.2023_11.05.2023-9:06am,00400001_2023-11-05_1_577e4f30a7,2022-08-01,99,"english,spanish",461,15.146101562660425
S00370001_2024-01-28_1_recTJZNdIapjE9VCm,recTJZNdIapjE9VCm,S00370001,2024-01-28,07:17:00,1095.1,00370001_GX010014_01.22.2024-01.28.2024_01.28.2024-7:17am,00370001_2024-01-28_1_3bb49dfe46,2023-03-15,100,english,319,10.480708022752006
S00240001_2024-02-18_1_recTLlRaAUQNhz9Si,recTLlRaAUQNhz9Si,S00240001,2024-02-18,09:12:00,1087.45,00240001_GX010036_02.12.2024-02.18.2024_02.18.2024-9:12am,00240001_2024-02-18_1_7049da40bd,2023-04-01,68,"english,spanish",323,10.612127559087455
S00500001_2023-12-30_1_recTMQtgPVzO3KXWd,recTMQtgPVzO3KXWd,S00500001,2023-12-30,14:30:00,896.9,00500001_GX010044_12.25.2023-12.31.2023_12.30.2023-2:30pm,00500001_2023-12-30_1_276cfc9656,2022-08-15,0,"french,portuguese",502,16.49315181009877
S00500001_2023-08-27_3_recTP2ay2rmUx3csz,recTP2ay2rmUx3csz,S00500001,2023-08-27,10:54:00,19.62,00500001_GX030014_08.21.2023-08.27.2023_08.27.2023-10:54am,00500001_2023-08-27_3_e2a675fc57,2022-08-15,0,"french,portuguese",377,12.386291299616008
S00320001_2024-02-24_1_recTReOzd9nAoEDD5,recTReOzd9nAoEDD5,S00320001,2024-02-24,12:18:00,960.96,00320001_GX010036-1_02.19.2024-02.25.2024_02.24.2024-12:18pm,00320001_2024-02-24_1_2cbb101b1b,2023-02-15,99,"english,chinese,farsi",374,12.287726647364423
S00400002_2024-03-18_3_recTTaYDPrua7GXlV,recTTaYDPrua7GXlV,S00400002,2024-03-18,08:57:00,704.7,00400002_GX030047_03.18.2024-03.24.2024_03.18.2024-8:57am,00400002_2024-03-18_3_e242fce450,2022-11-01,100,english,503,16.52600669418263
S00720001_2023-08-31_3_recTUhWCdzbe7NzK5,recTUhWCdzbe7NzK5,S00720001,2023-08-31,16:30:00,779.61,00720001_GX030014_08.28.2023-09.03.2023_08.31.2023-4:30pm,00720001_2023-08-31_3_3d25faa1e3,2022-01-01,94,"english,spanish",607,19.942914638904288
S00430001_2023-09-16_1_recTVHr1lGYiQozhJ,recTVHr1lGYiQozhJ,S00430001,2023-09-16,NA,704.7,00430001_GX010034_09.11.2023-09.17.2023_09.16.2023-NA,00430001_2023-09-16_1_865a4e7532,2022-07-15,100,english,428,14.061890387892975
S00430001_2023-11-26_1_recTZOLS4DFl8cdtO,recTZOLS4DFl8cdtO,S00430001,2023-11-26,NA,896.9,00430001_GX010054_11.20.2023-11.26.2023_11.26.2023-NA,00430001_2023-11-26_1_66a2621e17,2022-07-15,100,english,499,16.394587157847184
S00370001_2024-03-03_2_recTeokvdEew0NjF5,recTeokvdEew0NjF5,S00370001,2024-03-03,08:30:00,330.76,00370001_GX020022_02.26.2024-03.03.2024_03.03.2024-8:30am,00370001_2024-03-03_2_73359a7451,2023-03-15,100,english,354,11.63062896568718
S00370001_2024-01-19_1_recTeqCymMbHKmiL4,recTeqCymMbHKmiL4,S00370001,2024-01-19,17:19:00,541.77,00370001_GX010008_01.15.2024-01.21.2024_01.19.2024-5:19pm,00370001_2024-01-19_1_8e8e15c7f6,2023-03-15,100,english,310,10.185014065997247
S00680001_2023-07-09_1_recTgaYcM9XAVNO0k_rotated,recTgaYcM9XAVNO0k,S00680001,2023-07-09,NA,651.58,00680001_GX010073_07.03.2023-07.09.2023_07.09.2023-NA,00680001_2023-07-09_1_260094e322,2021-12-01,50,"english,portuguese",585,19.220107189059323
S00400001_2023-07-11_5_recTh5sI4UpCMX8ul_rotated,recTh5sI4UpCMX8ul,S00400001,2023-07-11,17:50:00,16.38,00400001_GX050035_07.10.2023-07.16.2023_07.11.2023-5:50pm,00400001_2023-07-11_5_1760772e0e,2022-08-01,99,"english,spanish",344,11.30208012484856
S00430001_2023-08-08_2_recThIt5zJra1rwMN,recThIt5zJra1rwMN,S00430001,2023-08-08,18:08:00,960.96,00430001_GX020022_08.07.2023-08.13.2023_08.08.2023-6:08pm,00430001_2023-08-08_2_f223c3c3c1,2022-07-15,100,english,389,12.780549908622353
S00370001_2024-04-21_2_recThX0BqyXfDYuyq,recThX0BqyXfDYuyq,S00370001,2024-04-21,15:52:00,406.64,00370001_GX020047_04.15.2024-04.21.2024_04.21.2024-3:52pm,00370001_2024-04-21_2_115bf41540,2023-03-15,100,english,403,13.240518285796423
S00230001_2024-01-20_4_recThbmk2nvKXDCtV,recThbmk2nvKXDCtV,S00230001,2024-01-20,NA,82.35,00230001_GX040009_01.15.2024-01.21.2024_01.20.2024-NA,00230001_2024-01-20_4_9e8105f7f6,2023-05-15,100,english,250,8.213721020965522
S00400001_2023-10-11_1_recTiilI8LbVsSf9x,recTiilI8LbVsSf9x,S00400001,2023-10-11,08:51:00,896.9,00400001_GX010090_2_10.09.2023-10.15.2023_10.11.2023-8:51am,00400001_2023-10-11_1-2_0e7494cdc0,2022-08-01,99,"english,spanish",436,14.324729460563871
S00500001_2023-12-17_3_recTjDS7doDhsrVYz,recTjDS7doDhsrVYz,S00500001,2023-12-17,09:00:00,896.9,00500001_GX030043_12.11.2023-12.17.2023_12.17.2023-9:00am,00500001_2023-12-17_3_be9761ee08,2022-08-15,0,"french,portuguese",489,16.066038317008562
S00320001_2024-04-14_5_recTjaz74F8tM8cZx_rotated,recTjaz74F8tM8cZx,S00320001,2024-04-14,09:47:00,80.79,00320001_GX050052_1_04.08.2024-04.14.2024_04.14.2024-9:47am,00320001_2024-04-14_5-1_ed7804f7c1,2023-02-15,99,"english,chinese,farsi",424,13.930470851557526
S00240001_2024-03-24_2_recToCCr6oQfjsjfG,recToCCr6oQfjsjfG,S00240001,2024-03-24,NA,147.71,00240001_GX020042_03.18.2024-03.24.2024_03.24.2024-NA,00240001_2024-03-24_2_4213fd7650,2023-04-01,68,"english,spanish",358,11.762048502022628
S00320001_2024-05-03_1_recTovo5nouxeADKz,recTovo5nouxeADKz,S00320001,2024-05-03,17:59:00,896.9,00320001_GX010057_04.29.2024-05.05.2024_05.03.2024-5:59pm,00320001_2024-05-03_1_e67285045d,2023-02-15,99,"english,chinese,farsi",443,14.554713649150907
S00500001_2023-11-19_3_recToyvRm0ZuVE7sL,recToyvRm0ZuVE7sL,S00500001,2023-11-19,09:18:00,768.77,00500001_GX030038_11.13.2023-11.19.2023_11.19.2023-9:18am,00500001_2023-11-19_3_2508d72007,2022-08-15,0,"french,portuguese",461,15.146101562660425
S00320001_2024-04-07_1_recTv1awKPrl6zZEX,recTv1awKPrl6zZEX,S00320001,2024-04-07,10:09:00,768.77,00320001_GX010050_04.01.2024-04.07.2024_04.07.2024-10:09am,00320001_2024-04-07_1_f664bef992,2023-02-15,99,"english,chinese,farsi",417,13.700486662970492
S00560001_2023-05-10_2_recTxhTRhBvIE5caq,recTxhTRhBvIE5caq,S00560001,2023-05-10,NA,704.7,00560001_GX020064_05.08.2023-05.14.2023_05.10.2023-NA,00560001_2023-05-10_2_7aa0970b8a,2022-03-01,0,korean,435,14.29187457648001
S00400001_2023-07-08_4_recTyxegduJmZ379G,recTyxegduJmZ379G,S00400001,2023-07-08,10:00:00,768.77,00400001_GX040030_07.03.2023-07.09.2023_07.08.2023-10:00am,00400001_2023-07-08_4_f87e79fdb1,2022-08-01,99,"english,spanish",341,11.203515472596973
S00320001_2024-05-01_1_recU1xcJEjIjtozuu,recU1xcJEjIjtozuu,S00320001,2024-05-01,20:14:00,960.96,NA,NA,2023-02-15,99,"english,chinese,farsi",441,14.489003880983182
S00500001_2024-03-03_2_recU3cIUkUTNf251q,recU3cIUkUTNf251q,S00500001,2024-03-03,11:16:00,704.7,00500001_GX020003_02.26.2024-03.03.2024_03.03.2024-11:16am,00500001_2024-03-03_2_be26653cab,2022-08-15,0,"french,portuguese",566,18.595864391465945
S00400001_2023-10-06_2_recU6RFAsyZ5Z0caW,recU6RFAsyZ5Z0caW,S00400001,2023-10-06,16:27:00,297.76,00400001_GX020085_10.02.2023-10.08.2023_10.06.2023-4:27pm,00400001_2023-10-06_2_f889cca260,2022-08-01,99,"english,spanish",431,14.16045504014456
S00400001_2023-09-23_3_recU732yY7V5rZbPr,recU732yY7V5rZbPr,S00400001,2023-09-23,NA,318.25,00400001_GX030074_09.18.2023-09.24.2023_09.23.2023-NA,00400001_2023-09-23_3_f691e7defb,2022-08-01,99,"english,spanish",418,13.733341547054353
S00420001_2024-04-23_1_recUC8RXitjdwCE9W,recUC8RXitjdwCE9W,S00420001,2024-04-23,NA,64.53,00420001_GX010029_04.22.2024-04.28.2024_04.23.2024-NA,00420001_2024-04-23_1_800d786bcf,2023-06-15,83,"english,malayalam,thai",313,10.283578718248835
S00240001_2024-02-11_1_recUE5I5KGwF9iAon,recUE5I5KGwF9iAon,S00240001,2024-02-11,08:41:00,1025.02,00240001_GX010035_02.05.2024-02.11.2024_02.11.2024-8:41am,00240001_2024-02-11_1_a8a22f0a7a,2023-04-01,68,"english,spanish",316,10.38214337050042
