dataset,paper_code,child_id,age,log_rt,rt_ms,accuracy,n_trials_rt
adams_marchman_2018,AM2018,13503,36,6.693309699423186,881.25,0.7345785734059094,4
adams_marchman_2018,AM2018,13503,36,7.100839460047813,1616.6666666666665,0.5977851680691388,6
adams_marchman_2018,AM2018,13604,16,6.688606824651275,879.1666666666666,0.5164853106320931,6
adams_marchman_2018,AM2018,13604,16,6.990114669599685,1180.5555555555557,0.5559557216250193,9
adams_marchman_2018,AM2018,13604,20,6.962480105865622,1293.75,0.38584227166335433,12
adams_marchman_2018,AM2018,13604,20,7.070053336907543,1325,0.3128918201027124,4
adams_marchman_2018,AM2018,13604,24,6.60812248100078,761.1111111111111,0.6916782725921921,9
adams_marchman_2018,AM2018,13604,24,6.804517947639274,1084.375,0.7561556321969742,8
adams_marchman_2018,AM2018,13604,26,6.433123852099315,633.3333333333334,0.7118622650365543,6
adams_marchman_2018,AM2018,13604,26,6.340369457533948,568.75,0.8341140506363501,4
adams_marchman_2018,AM2018,13604,30,6.476232170304465,650,0.8474917783741313,2
adams_marchman_2018,AM2018,13604,30,6.982223354328485,1147.5,0.7687491438847703,10
adams_marchman_2018,AM2018,13604,36,6.696423160654175,841.6666666666666,0.8501882602954093,6
adams_marchman_2018,AM2018,13604,36,6.944526489501269,1112.5,0.7571398014671479,6
adams_marchman_2018,AM2018,13628,16,6.807359058603626,1006.6666666666666,0.47406825189297414,15
adams_marchman_2018,AM2018,13628,16,6.554220956193818,744.2307692307693,0.5726617677670414,13
adams_marchman_2018,AM2018,13628,20,6.466440216838953,667.3076923076923,0.6364648287864535,13
adams_marchman_2018,AM2018,13628,20,6.340559522106045,577.0833333333334,0.6653019442405534,12
adams_marchman_2018,AM2018,13628,24,6.415286109260338,622.2222222222222,0.9028387424303647,9
adams_marchman_2018,AM2018,13628,24,6.11129677456541,456.25,0.8621709152866031,4
adams_marchman_2018,AM2018,13628,26,6.2936421080355425,550,0.6976753707515783,8
adams_marchman_2018,AM2018,13628,26,6.280122229625394,537.5,0.7551178847165468,2
adams_marchman_2018,AM2018,13628,29,6.189281537089745,500,0.8130214324442381,4
adams_marchman_2018,AM2018,13628,30,6.565218163334808,832.1428571428571,0.8298562516868354,7
adams_marchman_2018,AM2018,13628,36,6.597887887558377,735,0.8089752855521065,5
adams_marchman_2018,AM2018,13628,36,7.215907630152005,1429.1666666666667,0.7977042570196415,6
adams_marchman_2018,AM2018,13648,15,7.09658060072744,1262.5,0.6612013264374402,12
adams_marchman_2018,AM2018,13648,15,6.793887003924226,907.5,0.6232183255422964,10
adams_marchman_2018,AM2018,13648,17,6.678563513070644,817.3076923076923,0.7903478364012771,13
adams_marchman_2018,AM2018,13648,18,6.590651037764129,807.5,0.6816652474209887,10
adams_marchman_2018,AM2018,13648,21,6.617112246611391,757.1428571428571,0.7145598649375434,7
adams_marchman_2018,AM2018,13648,21,6.452725187920377,637.5,0.7000806321030684,4
adams_marchman_2018,AM2018,13648,23,6.5521939226307495,718.75,0.7697470257789795,4
adams_marchman_2018,AM2018,13648,29,6.2631973341442695,535,0.7655399614264775,5
adams_marchman_2018,AM2018,13648,29,6.7214595006628475,983.3333333333334,0.7264347474884517,6
adams_marchman_2018,AM2018,13648,35,7.211002331808242,1630,0.6968414741379262,5
adams_marchman_2018,AM2018,911343,16,7.077194406012905,1337.5,0.5554255044914983,8
adams_marchman_2018,AM2018,911343,17,6.921433836964995,1045.4545454545455,0.5530343444132645,11
adams_marchman_2018,AM2018,911343,18,6.8808313050612675,983.3333333333334,0.6160714175363003,6
adams_marchman_2018,AM2018,911343,19,6.771757989394852,954.1666666666666,0.4819249606288472,12
adams_marchman_2018,AM2018,911343,22,6.7085284252693125,825,0.46986045787811076,4
adams_marchman_2018,AM2018,911343,25,6.70945048845262,946.875,0.6301961393692271,8
adams_marchman_2018,AM2018,911343,25,6.61258225457967,775,0.6305457909217451,3
adams_marchman_2018,AM2018,911343,36,6.476954924646343,658.3333333333334,0.8389740354970253,6
adams_marchman_2018,AM2018,911343,36,7.067451618019008,1275,0.5913018221017066,6
adams_marchman_2018,AM2018,911401,16,7.206769483658146,1370,0.42988225143001796,5
adams_marchman_2018,AM2018,911401,16,6.630287593891287,781.25,0.6521236840385777,4
adams_marchman_2018,AM2018,911401,18,7.1076985306863705,1305,0.6756655138410175,10
adams_marchman_2018,AM2018,911401,19,6.678327393026925,841.6666666666666,0.6574562376448987,9
adams_marchman_2018,AM2018,911401,22,7.043160439737141,1166.6666666666667,0.6091341648422273,6
adams_marchman_2018,AM2018,911401,24,6.7604429256376735,1004.1666666666667,0.7284364673194718,6
adams_marchman_2018,AM2018,911401,24,6.572917866794736,750,0.572306678737432,2
adams_marchman_2018,AM2018,911401,30,6.820822606903012,918.75,0.6656096067667711,4
adams_marchman_2018,AM2018,911401,30,7.092140739163205,1300,0.5803671792068676,5
adams_marchman_2018,AM2018,911401,36,6.716100574792936,837.5,0.8011620749174221,4
adams_marchman_2018,AM2018,911401,36,6.698551802729316,966.6666666666666,0.7207244698469518,9
adams_marchman_2018,AM2018,911429,16,6.757682714721932,966.6666666666666,0.6036458143248677,9
adams_marchman_2018,AM2018,911429,16,6.70323781017471,910,0.6328586380817272,15
adams_marchman_2018,AM2018,911429,18,6.850682006617553,1011.3636363636364,0.7634614476938555,11
adams_marchman_2018,AM2018,911429,19,6.694378923956431,920.8333333333333,0.6863814910493432,12
adams_marchman_2018,AM2018,911429,21,6.584096820843044,771.875,0.7730315295035972,8
adams_marchman_2018,AM2018,911429,21,6.461920546665318,641.6666666666666,0.6307198052099174,3
adams_marchman_2018,AM2018,911429,24,6.573011629792445,925,0.6839460092840235,6
adams_marchman_2018,AM2018,911429,24,6.748493880074326,875,0.7135327956878794,5
adams_marchman_2018,AM2018,911429,30,6.620073206530356,783.3333333333334,0.6354033596148795,3
adams_marchman_2018,AM2018,911429,30,6.734512226187687,915.625,0.6354291930917856,8
adams_marchman_2018,AM2018,911429,36,6.74728978251801,955,0.7629788123540822,5
adams_marchman_2018,AM2018,911429,36,6.855008372086549,1087.5,0.7689913034831422,8
fernald_marchman_2012,FM2012,10001,18,6.9051967850493545,1080.357142857143,0.8043415324915739,14
fernald_marchman_2012,FM2012,10001,18,6.724113354386869,998.0769230769231,0.8169697460631672,13
fernald_marchman_2012,FM2012,10001,26,6.667995228848728,812.5,0.7201635917258462,8
fernald_marchman_2012,FM2012,10001,26,6.4091271880391165,690,0.8122705122876953,5
fernald_marchman_2012,FM2012,10001,31,6.949696020972488,1337.5,0.8609284624209319,2
fernald_marchman_2012,FM2012,10001,31,6.62717507515278,831.25,0.7236360738728156,4
fernald_marchman_2012,FM2012,10002,18,6.8322912944829985,979.5454545454545,0.5409922875860084,11
fernald_marchman_2012,FM2012,10002,19,6.638989875172428,796.875,0.5054357265126921,16
fernald_marchman_2012,FM2012,10002,25,6.441469465267014,642.8571428571429,0.8075460590857205,7
fernald_marchman_2012,FM2012,10002,25,6.513191164836208,685,0.7942159561053634,5
fernald_marchman_2012,FM2012,10002,30,6.349763134458247,575,0.7695094049894916,3
fernald_marchman_2012,FM2012,10003,18,6.8693299445320255,1005,0.6136013314058069,10
fernald_marchman_2012,FM2012,10003,18,7.226980822971228,1520,0.568913329758896,10
fernald_marchman_2012,FM2012,10003,24,6.630589622851734,856.25,0.7233234861345332,4
fernald_marchman_2012,FM2012,10003,25,6.52365758632736,743.75,0.7900120413819924,4
fernald_marchman_2012,FM2012,10003,30,6.435467325172961,625,0.8476861151446137,4
fernald_marchman_2012,FM2012,10003,30,6.4461188542514005,662.5,0.7431974681740922,4
fernald_marchman_2012,FM2012,10004,18,6.750414350548493,929.1666666666666,0.5861199295579681,12
fernald_marchman_2012,FM2012,10004,18,6.675131028877229,840.9090909090909,0.5492319113900769,11
fernald_marchman_2012,FM2012,10004,24,6.551267969246491,703.125,0.8067677916026769,8
fernald_marchman_2012,FM2012,10004,24,6.396350448583299,600,0.9328536182226409,3
fernald_marchman_2012,FM2012,10004,30,6.955361711743729,1245,0.6779182869011842,5
fernald_marchman_2012,FM2012,10004,30,6.643497116254847,812.5,0.9094124753745145,6
fernald_marchman_2012,FM2012,10005,18,6.944596656884586,1188.3333333333335,0.5887958863614108,15
fernald_marchman_2012,FM2012,10005,18,6.706122133167145,910,0.674973478068737,15
fernald_marchman_2012,FM2012,10005,24,6.778213109284348,955,0.7379116994796862,5
fernald_marchman_2012,FM2012,10005,24,6.445201870646653,641.6666666666666,0.7904449427187292,6
fernald_marchman_2012,FM2012,10005,30,6.47006790588774,650,0.9223680163782733,4
fernald_marchman_2012,FM2012,10005,30,6.437730315720373,633.3333333333334,0.8096588264079317,3
fernald_marchman_2012,FM2012,10006,18,6.946345504690912,1138.6363636363637,0.6592344268829157,11
fernald_marchman_2012,FM2012,10006,18,6.580530517864691,760.2941176470588,0.7390903845423671,17
fernald_marchman_2012,FM2012,10006,24,6.35060553944296,671.4285714285714,0.8003765918930886,7
fernald_marchman_2012,FM2012,10006,24,6.840564554757041,990,0.7107772152710037,5
fernald_marchman_2012,FM2012,10006,30,6.523881095113819,695,0.6246452572037784,5
fernald_marchman_2012,FM2012,10006,30,6.73748007106014,1025,0.7569263979032472,3
fernald_marchman_2012,FM2012,10007,18,6.601593814837642,789.2857142857143,0.5598538660984984,7
fernald_marchman_2012,FM2012,10007,19,6.6244025172774395,837.5,0.5972880381860767,8
fernald_marchman_2012,FM2012,10007,26,6.783546144526466,1008.3333333333334,0.7230018815100427,3
fernald_marchman_2012,FM2012,10007,30,6.620035960264007,775,0.7675872648747931,5
fernald_marchman_2012,FM2012,10007,31,6.571859314227231,787.5,0.7654331700754251,6
fernald_marchman_2012,FM2012,10008,18,7.095647427189473,1238.4615384615386,0.6378597127704517,13
fernald_marchman_2012,FM2012,10008,18,6.6216893673619115,796.4285714285714,0.5687867110033951,14
fernald_marchman_2012,FM2012,10008,24,6.631082627055539,822.7272727272727,0.8041283662350983,11
fernald_marchman_2012,FM2012,10008,24,6.311751408531679,556.25,0.6910686266585064,4
fernald_marchman_2012,FM2012,10008,30,6.288154905454222,575,0.5861253182613064,3
fernald_marchman_2012,FM2012,10009,18,7.01005867388566,1445.8333333333333,0.5866063205762442,12
fernald_marchman_2012,FM2012,10009,18,7.019446030813753,1219.4444444444443,0.49599739840027723,9
fernald_marchman_2012,FM2012,10009,24,7.069111450276749,1305.5555555555557,0.714439193053757,9
fernald_marchman_2012,FM2012,10009,24,6.590163682577049,746.4285714285714,0.6848018705407531,7
fernald_marchman_2012,FM2012,10009,30,6.396640093850958,615,0.7957108079839043,5
fernald_marchman_2012,FM2012,10009,30,6.533597265777354,710.7142857142857,0.8846765361024201,7
fernald_marchman_2012,FM2012,10010,18,7.307511768286812,1581.25,0.5460828960189024,8
fernald_marchman_2012,FM2012,10010,18,6.799776478336841,980.3571428571429,0.6730150471136552,14
fernald_marchman_2012,FM2012,10010,24,6.595687013176508,756.25,0.8071581084548842,4
fernald_marchman_2012,FM2012,10010,24,6.817312468853961,1145.8333333333333,0.7642271679678498,6
fernald_marchman_2012,FM2012,10010,30,6.3893201795772505,600,0.8238652431106575,6
fernald_marchman_2012,FM2012,10011,18,6.6021329395403985,854.1666666666667,0.5960066739806086,18
fernald_marchman_2012,FM2012,10011,18,6.379712298270295,600,0.5724055240203678,10
fernald_marchman_2012,FM2012,10011,24,6.761626024973513,1043.75,0.7296419140493827,4
fernald_marchman_2012,FM2012,10011,24,6.668737378510637,787.5,0.8844765616196614,2
fernald_marchman_2012,FM2012,10011,30,6.722056006681195,968.75,0.7258139352486374,4
fernald_marchman_2012,FM2012,10011,30,6.62681929394402,775,0.8957019207251712,3
fernald_marchman_2012,FM2012,10012,18,6.796111482837764,1220,0.5135619940924065,5
fernald_marchman_2012,FM2012,10012,18,6.867609028714389,1010.7142857142857,0.5052795887524623,14
fernald_marchman_2012,FM2012,10012,24,7.069189757701303,1320,0.5918845005894763,10
fernald_marchman_2012,FM2012,10012,24,7.00743679030654,1175,0.6372250293677735,2
fernald_marchman_2012,FM2012,10012,30,6.722721786036066,850,0.757329995950394,4
fernald_marchman_2012,FM2012,10013,18,6.9394770316124,1118.75,0.6445678132871603,12
fernald_marchman_2012,FM2012,10013,18,6.867598589745381,1150,0.6027765066660032,6
fernald_marchman_2012,FM2012,10013,24,6.865438377438272,1025,0.7555490327227488,8
fernald_marchman_2012,FM2012,10013,24,6.639059470563813,935,0.8075414360008686,5
fernald_marchman_2012,FM2012,10013,30,6.613361696364286,762.5,0.6520072395530712,2
fernald_marchman_2012,FM2012,10013,30,6.8108911869125945,1168.75,0.7649821374824842,4
fernald_marchman_2012,FM2012,10014,18,6.701222986128026,900,0.639648420318372,14
fernald_marchman_2012,FM2012,10014,18,6.782785274565602,980.3571428571429,0.6561035900265079,14
fernald_marchman_2012,FM2012,10014,23,6.692441381478497,822.2222222222222,0.8898710421851003,9
fernald_marchman_2012,FM2012,10014,24,7.00264667490106,1290,0.7624367185110944,5
fernald_marchman_2012,FM2012,10014,30,6.425941009155607,618.75,0.9067896149198278,4
fernald_marchman_2012,FM2012,10014,30,6.893746996958672,1218.75,0.5871319223749348,4
fernald_marchman_2012,FM2012,10015,18,7.25787185607455,1537.5,0.5374883885217776,8
fernald_marchman_2012,FM2012,10015,18,7.08704650422479,1293.75,0.5246525807528716,8
fernald_marchman_2012,FM2012,10015,24,6.662850591912681,800,0.758583157745711,10
fernald_marchman_2012,FM2012,10015,24,6.511512265439524,700,0.7609459104412986,6
fernald_marchman_2012,FM2012,10015,28,6.5561565207754136,712.5,0.5604217525404104,2
fernald_marchman_2012,FM2012,10016,18,7.014047386870735,1319.4444444444443,0.6665098733199454,9
fernald_marchman_2012,FM2012,10016,18,6.779877652628151,915,0.5033902256462527,5
fernald_marchman_2012,FM2012,10016,24,6.793599178266579,925,0.5422572245307322,3
fernald_marchman_2012,FM2012,10016,24,6.635391691261301,762.5,0.787977171677572,2
fernald_marchman_2012,FM2012,10016,30,6.4430549988362005,643.75,0.8762649981628712,4
fernald_marchman_2012,FM2012,10016,30,6.350574956164012,575,NA,2
fernald_marchman_2012,FM2012,10017,18,6.908782008543648,1075,0.5820926108932765,8
fernald_marchman_2012,FM2012,10017,18,6.6697074360048525,844.4444444444445,0.6603813584466943,9
fernald_marchman_2012,FM2012,10017,25,6.674407289354321,825,0.8320100044048369,10
fernald_marchman_2012,FM2012,10017,25,6.637618393819559,770,0.7657687016585502,5
fernald_marchman_2012,FM2012,10017,30,6.583787860112938,725,0.7770437066735324,2
fernald_marchman_2012,FM2012,10017,30,7.360875476992463,1737.5,0.7317665760394081,2
fernald_marchman_2012,FM2012,10018,18,7.1493200398062955,1385.7142857142858,0.600111806353967,7
fernald_marchman_2012,FM2012,10018,18,6.9355989555714235,1175,0.6250187460749002,8
fernald_marchman_2012,FM2012,10018,24,6.618161143554723,1021.4285714285714,0.7152399196816082,7
fernald_marchman_2012,FM2012,10018,25,6.5082551324431925,720,0.8229103891009518,5
fernald_marchman_2012,FM2012,10018,31,6.842416117161079,937.5,0.7834436951304448,2
fernald_marchman_2012,FM2012,10018,32,6.474004995129775,650,0.8953865101147156,2
fernald_marchman_2012,FM2012,10019,18,7.492468535628295,2060,0.644709246602594,10
fernald_marchman_2012,FM2012,10019,18,7.037464725240863,1320,0.5499837329786532,15
fernald_marchman_2012,FM2012,10019,24,6.491187086489129,668.1818181818181,0.8898399505344929,11
fernald_marchman_2012,FM2012,10019,24,6.571083002350255,812.5,0.8084020494540329,2
fernald_marchman_2012,FM2012,10019,30,6.766772837162662,1050,0.6768721684862223,4
fernald_marchman_2012,FM2012,10019,30,6.358486534194241,587.5,0.7506040073081135,4
fernald_marchman_2012,FM2012,10020,18,7.918357854081487,2793.75,0.4418478121038479,4
fernald_marchman_2012,FM2012,10020,18,7.252791256598952,1745.8333333333333,0.5002400280092301,6
fernald_marchman_2012,FM2012,10020,24,6.712617118729782,833.3333333333334,0.8040325929446656,3
fernald_marchman_2012,FM2012,10020,24,6.3667261813179055,585,0.8578260872024853,5
fernald_marchman_2012,FM2012,10020,30,6.624660491197405,768.75,0.7111881313637701,4
fernald_marchman_2012,FM2012,10020,30,6.331483223179096,575,0.7651698632157373,4
fernald_marchman_2012,FM2012,10021,18,6.851941248512627,971.1538461538462,0.6045523118362787,13
fernald_marchman_2012,FM2012,10021,18,6.518507667992332,696.4285714285714,0.6571024024609358,14
fernald_marchman_2012,FM2012,10021,24,6.635437564204161,850,0.8143126999554575,9
fernald_marchman_2012,FM2012,10021,24,6.425555659011454,620.8333333333334,0.8715127063637953,6
fernald_marchman_2012,FM2012,10021,30,6.701149020507213,843.75,0.80204640446471,4
fernald_marchman_2012,FM2012,10021,30,6.320287048231097,566.6666666666666,0.9246463222777168,6
fernald_marchman_2012,FM2012,10022,19,7.136970451023847,1291.6666666666667,0.7045559738557021,6
fernald_marchman_2012,FM2012,10022,19,6.57838240206083,737.5,0.6360064229029821,2
fernald_marchman_2012,FM2012,10022,23,6.776124108869228,921.4285714285714,0.6429201450112499,7
fernald_marchman_2012,FM2012,10022,24,7.559806564749565,2330,0.580486274933097,5
fernald_marchman_2012,FM2012,10022,30,6.655060018409185,833.3333333333334,0.8753650323515869,3
fernald_marchman_2012,FM2012,10022,30,6.5925689402004295,758.3333333333334,0.7159117704129877,6
fernald_marchman_2012,FM2012,10023,18,6.7871878014993126,896.875,0.5984561655373843,8
fernald_marchman_2012,FM2012,10023,18,6.480100357267869,685,0.5809742972628438,10
fernald_marchman_2012,FM2012,10023,24,6.422617088661408,639.2857142857143,0.7346819991247376,7
fernald_marchman_2012,FM2012,10023,24,6.449090516090505,640,0.8331114325405553,5
fernald_marchman_2012,FM2012,10023,30,6.733686010589919,862.5,0.6955162456226696,4
fernald_marchman_2012,FM2012,10023,30,6.610670413576721,940,0.6343800753480017,5
fernald_marchman_2012,FM2012,10024,18,6.730684123355317,883.3333333333334,0.7429737702695508,12
fernald_marchman_2012,FM2012,10024,18,7.003214279566424,1425,0.672356043098378,11
fernald_marchman_2012,FM2012,10024,24,6.640249071028087,806.25,0.6499797498545422,4
fernald_marchman_2012,FM2012,10024,24,6.463993460058811,653.125,0.759250796503803,8
fernald_marchman_2012,FM2012,10024,30,6.835864766823634,1258.3333333333333,0.7967012025538215,3
fernald_marchman_2012,FM2012,10024,30,6.6149432838144255,800,0.7186409200141635,5
fernald_marchman_2012,FM2012,10025,18,6.6715541150293545,832.1428571428571,0.6160237370251808,7
fernald_marchman_2012,FM2012,10025,19,6.626567551340537,794.6428571428571,0.8273342278121186,14
fernald_marchman_2012,FM2012,10025,24,6.452437454843918,652.7777777777778,0.8336391919453275,9
fernald_marchman_2012,FM2012,10025,24,6.617395815964602,750,0.7902764863696377,3
fernald_marchman_2012,FM2012,10026,18,6.784120777699324,955.7692307692307,0.5630825546402729,13
fernald_marchman_2012,FM2012,10026,18,6.8454024200247625,1038.888888888889,0.5306363619736533,9
fernald_marchman_2012,FM2012,10026,24,6.841030494800633,970.8333333333334,0.7696223600300045,6
fernald_marchman_2012,FM2012,10026,24,6.35985869865987,591.6666666666666,0.909658932163846,3
fernald_marchman_2012,FM2012,10026,30,6.823891528212995,950,0.9020198557753453,3
fernald_marchman_2012,FM2012,10026,30,6.4821613019587945,662.5,0.6393514926399735,4
fernald_marchman_2012,FM2012,10027,18,7.058239525202809,1285,0.6665681019450408,10
fernald_marchman_2012,FM2012,10027,18,7.050556621372225,1261.6666666666667,0.671979503002521,15
fernald_marchman_2012,FM2012,10027,24,6.80207127563753,1000,0.6475158008014258,8
fernald_marchman_2012,FM2012,10027,24,6.597455230739337,737.5,0.7467250405108944,4
fernald_marchman_2012,FM2012,10027,30,6.663540308001788,810,0.7823177206765084,5
fernald_marchman_2012,FM2012,10027,30,6.909227983515972,1250,0.6898105121486573,4
fernald_marchman_2012,FM2012,10028,18,6.732747597158352,888.6363636363636,0.5748313284559626,11
fernald_marchman_2012,FM2012,10028,18,6.664068851802502,973.2142857142857,0.615929281330003,14
fernald_marchman_2012,FM2012,10028,24,6.551729569781401,713.8888888888889,0.8256071887973598,9
fernald_marchman_2012,FM2012,10028,24,6.5313090045037105,780,0.8382561739214104,5
fernald_marchman_2012,FM2012,10028,30,6.117879697532225,458.3333333333333,0.8244912463684843,3
fernald_marchman_2012,FM2012,10028,30,6.126295707299305,460,0.7517018886804856,5
fernald_marchman_2012,FM2012,10029,18,6.591807085655845,779.1666666666666,0.7162879069520193,18
fernald_marchman_2012,FM2012,10029,18,6.466097525291596,653.5714285714286,0.7425949293055636,14
fernald_marchman_2012,FM2012,10029,24,6.518328655168054,715.625,0.7814230844926457,8
fernald_marchman_2012,FM2012,10029,24,6.487612326636527,679.1666666666666,0.9111311633410755,6
fernald_marchman_2012,FM2012,10029,30,6.341147572056765,591.6666666666666,0.8791584447183937,6
fernald_marchman_2012,FM2012,10029,30,6.376293515621834,615,0.9104595137855803,5
fernald_marchman_2012,FM2012,10030,18,7.228076671373467,1479.1666666666667,0.6149878692242022,12
fernald_marchman_2012,FM2012,10030,18,6.718931492804756,858.3333333333334,0.6461827121700554,18
fernald_marchman_2012,FM2012,10030,24,6.82833067867773,925,0.7286145363703307,2
fernald_marchman_2012,FM2012,10030,24,6.127431404849803,462.5,0.760114826387823,2
fernald_marchman_2012,FM2012,10030,30,6.721789515917099,1081.25,0.6699543387663257,8
fernald_marchman_2012,FM2012,10030,30,6.354726005289496,583.3333333333334,0.6863048579070966,3
fernald_marchman_2012,FM2012,10031,18,6.603682043758179,771.875,0.6841021343172056,8
fernald_marchman_2012,FM2012,10031,18,6.533371269484426,775,0.6376348921131804,14
fernald_marchman_2012,FM2012,10031,24,6.809243086066397,982.5,0.7613872559447941,10
fernald_marchman_2012,FM2012,10031,24,6.541217682648239,708.3333333333334,0.8273555549230942,3
fernald_marchman_2012,FM2012,10031,30,6.49650367976925,675,0.7286860988685951,4
fernald_marchman_2012,FM2012,10031,30,6.354743475630632,590,0.830862049433659,5
fernald_marchman_2012,FM2012,10032,18,6.68055535500143,814.5833333333334,0.7878055573673075,12
fernald_marchman_2012,FM2012,10032,18,6.628270226194455,850,0.8210278924918438,17
fernald_marchman_2012,FM2012,10032,24,6.386725799962486,607.1428571428571,0.9053303135590788,7
fernald_marchman_2012,FM2012,10032,24,6.423016485858135,625,0.801520023216595,5
fernald_marchman_2012,FM2012,10032,30,6.2390031805069075,512.5,0.5977374402144122,2
fernald_marchman_2012,FM2012,10032,30,6.485510236961386,658.3333333333334,0.5176772064077364,3
fernald_marchman_2012,FM2012,10033,18,6.901131832897593,1025,0.6122091663798402,11
fernald_marchman_2012,FM2012,10033,18,6.598775685457553,751.6666666666666,0.6551243772131431,15
fernald_marchman_2012,FM2012,10033,24,6.614608968679562,777.7777777777778,0.7735993806388348,9
fernald_marchman_2012,FM2012,10033,24,6.729896103554923,854.1666666666666,0.8543014386961638,6
fernald_marchman_2012,FM2012,10033,30,6.574856527368754,741.6666666666666,0.9217904866096017,3
fernald_marchman_2012,FM2012,10033,30,6.531024010906354,690,0.9303580686269032,5
fernald_marchman_2012,FM2012,10034,18,7.007272440886414,1325,0.5577025378846887,13
fernald_marchman_2012,FM2012,10034,18,6.41865001865163,650,0.5823769076518553,13
fernald_marchman_2012,FM2012,10034,24,6.301976045632067,579.1666666666666,0.7374479298995162,6
fernald_marchman_2012,FM2012,10034,24,6.455174347771582,665,0.9238856073708821,5
fernald_marchman_2012,FM2012,10034,30,6.15960074518356,475,0.8763831982211274,3
fernald_marchman_2012,FM2012,10034,30,6.405303372555684,625,0.6647081702725578,4
fernald_marchman_2012,FM2012,10035,18,6.834059923745144,1066.6666666666667,0.5445185022043555,6
fernald_marchman_2012,FM2012,10035,18,7.250076592512864,1504.1666666666667,0.6291818559469187,6
fernald_marchman_2012,FM2012,10035,24,6.665011740544563,853.5714285714286,0.6171924036827032,7
fernald_marchman_2012,FM2012,10035,24,6.822434304289323,975,0.6711956339281846,7
fernald_marchman_2012,FM2012,10035,30,6.828372940532281,943.75,0.661959747623103,4
fernald_marchman_2012,FM2012,10035,30,6.726283000505973,925,0.8284259526334545,2
fernald_marchman_2012,FM2012,10036,18,6.9580501620785915,1080,0.7389441624716849,5
fernald_marchman_2012,FM2012,10036,18,6.76205221410259,900,0.6304654571213344,5
fernald_marchman_2012,FM2012,10036,24,6.789888018488048,975,0.7387732140822604,5
fernald_marchman_2012,FM2012,10036,30,6.783123797708219,900,0.7526143385585395,2
fernald_marchman_2012,FM2012,10036,30,6.615711460014138,791.6666666666666,0.6964200854742486,3
fernald_marchman_2012,FM2012,10037,18,6.749572684949783,957.5,0.5590231514446492,10
fernald_marchman_2012,FM2012,10037,18,6.949174470118228,1185.9375,0.580489983773058,16
fernald_marchman_2012,FM2012,10037,24,6.7761118973423615,925,0.711288325945812,5
fernald_marchman_2012,FM2012,10037,24,6.553888844377094,712.5,0.7618272258120226,4
fernald_marchman_2012,FM2012,10037,30,6.621612855149121,758.3333333333334,0.828754494360629,3
fernald_marchman_2012,FM2012,10037,30,6.9409427754964215,1283.3333333333333,0.6070859198953135,3
fernald_marchman_2012,FM2012,10038,30,6.631581968923609,887.5,0.7664246428945896,4
fernald_marchman_2012,FM2012,10038,30,6.707338044562027,856.25,0.6879478620707424,4
fernald_marchman_2012,FM2012,10039,18,7.182036568716004,1566.6666666666667,0.5933705325432599,9
fernald_marchman_2012,FM2012,10039,18,7.225429761804057,1600,0.4521396329291087,8
fernald_marchman_2012,FM2012,10039,24,7.116029989931801,1391.6666666666667,0.6547458126589856,6
fernald_marchman_2012,FM2012,10039,24,6.926780948000452,1035,0.7228057755643893,5
fernald_marchman_2012,FM2012,10039,30,7.269314378253743,1518.75,0.746028549464308,4
fernald_marchman_2012,FM2012,10039,30,6.515625933452903,725,0.7134739646413945,3
fernald_marchman_2012,FM2012,10040,18,6.896925313848581,1064.5833333333333,0.7195787983650278,12
fernald_marchman_2012,FM2012,10040,18,6.597668604273822,767.3076923076923,0.8282380226848651,13
fernald_marchman_2012,FM2012,10040,24,6.601659084334477,745.8333333333334,0.7548945285370285,6
fernald_marchman_2012,FM2012,10040,24,6.8082350070332875,954.1666666666666,0.8029805801729537,6
fernald_marchman_2012,FM2012,10040,30,6.330163958903885,562.5,0.8551078846515361,2
fernald_marchman_2012,FM2012,10040,30,6.828734892238767,1043.75,0.6533170759157084,4
fernald_marchman_2012,FM2012,10041,18,6.961571948637302,1100,0.7379011240455021,9
fernald_marchman_2012,FM2012,10041,18,6.597360318039683,757.6923076923077,0.7218734508236511,13
fernald_marchman_2012,FM2012,10041,24,6.476273319181194,668.75,0.8282152711221836,4
fernald_marchman_2012,FM2012,10041,24,6.4174272033851665,630,0.8666324083289941,5
fernald_marchman_2012,FM2012,10041,30,6.408292801930247,625,0.7947699882269188,5
fernald_marchman_2012,FM2012,10041,30,6.214608098422191,512.5,0.7833235262887615,2
fernald_marchman_2012,FM2012,10042,18,6.686342669832673,938.8888888888889,0.6635833547324416,9
fernald_marchman_2012,FM2012,10042,18,6.545454843849296,763.2352941176471,0.7340407912441709,17
fernald_marchman_2012,FM2012,10042,24,6.32151605830655,558.3333333333334,0.8785845972312794,3
fernald_marchman_2012,FM2012,10042,24,6.36432901833833,600,0.9102902600231868,6
fernald_marchman_2012,FM2012,10042,30,6.352473577313607,595,0.8597801971753921,5
fernald_marchman_2012,FM2012,10042,30,6.572372925316798,733.3333333333334,0.7549151322968525,3
fernald_marchman_2012,FM2012,10043,18,6.528032861871617,715.9090909090909,0.7270620508302243,11
fernald_marchman_2012,FM2012,10043,18,6.4611655872333955,656.8181818181819,0.6525126719534695,11
fernald_marchman_2012,FM2012,10043,24,6.657616585270607,808.3333333333334,0.8742806126420255,6
