subject_id,age,form,item_key,item,definition,category,produces,comprehends,is_production_vocab,item_canonical
420001,31,WS,owie,owie/boo boo,owie/boo boo,body_parts,1,NA,TRUE,TRUE
420001,31,WS,penis,penis*,penis*,body_parts,0,NA,TRUE,TRUE
420001,31,WS,shoulder,shoulder,shoulder,body_parts,0,NA,TRUE,TRUE
420001,31,WS,toe,toe,toe,body_parts,1,NA,TRUE,TRUE
420001,31,WS,tongue,tongue,tongue,body_parts,0,NA,TRUE,TRUE
420001,31,WS,tooth,tooth,tooth,body_parts,0,NA,TRUE,TRUE
420001,31,WS,tummy,tummy,tummy,body_parts,1,NA,TRUE,TRUE
420001,31,WS,vagina,vagina*,vagina*,body_parts,0,NA,TRUE,TRUE
420001,31,WS,basket,basket,basket,household,1,NA,TRUE,TRUE
420001,31,WS,blanket,blanket,blanket,household,1,NA,TRUE,TRUE
420001,31,WS,bottle,bottle,bottle,household,1,NA,TRUE,TRUE
420001,31,WS,bowl,bowl,bowl,household,1,NA,TRUE,TRUE
420001,31,WS,box,box,box,household,1,NA,TRUE,TRUE
420001,31,WS,broom,broom,broom,household,0,NA,TRUE,TRUE
420001,31,WS,brush,brush,brush,household,1,NA,TRUE,TRUE
420001,31,WS,bucket,bucket,bucket,household,0,NA,TRUE,TRUE
420001,31,WS,camera,camera,camera,household,1,NA,TRUE,TRUE
420001,31,WS,can.object,can (object),can (object),household,0,NA,TRUE,TRUE
420001,31,WS,clock,clock,clock,household,0,NA,TRUE,TRUE
420001,31,WS,comb,comb,comb,household,0,NA,TRUE,TRUE
420001,31,WS,cup,cup,cup,household,1,NA,TRUE,TRUE
420001,31,WS,dish,dish,dish,household,0,NA,TRUE,TRUE
420001,31,WS,fork,fork,fork,household,1,NA,TRUE,TRUE
420001,31,WS,garbage,garbage,garbage,household,1,NA,TRUE,TRUE
420001,31,WS,glass,glass,glass,household,0,NA,TRUE,TRUE
420001,31,WS,glasses,glasses,glasses,household,0,NA,TRUE,TRUE
420001,31,WS,hammer,hammer,hammer,household,0,NA,TRUE,TRUE
420001,31,WS,jar,jar,jar,household,1,NA,TRUE,TRUE
420001,31,WS,keys,keys,keys,household,0,NA,TRUE,TRUE
420001,31,WS,knife,knife,knife,household,1,NA,TRUE,TRUE
420001,31,WS,lamp,lamp,lamp,household,1,NA,TRUE,TRUE
420001,31,WS,light,light,light,household,1,NA,TRUE,TRUE
420001,31,WS,medicine,medicine,medicine,household,1,NA,TRUE,TRUE
420001,31,WS,money,money,money,household,0,NA,TRUE,TRUE
420001,31,WS,mop,mop,mop,household,1,NA,TRUE,TRUE
420001,31,WS,nail,nail,nail,household,0,NA,TRUE,TRUE
420001,31,WS,napkin,napkin,napkin,household,1,NA,TRUE,TRUE
420001,31,WS,paper,paper,paper,household,1,NA,TRUE,TRUE
420001,31,WS,penny,penny,penny,household,0,NA,TRUE,TRUE
420001,31,WS,picture,picture,picture,household,1,NA,TRUE,TRUE
420001,31,WS,pillow,pillow,pillow,household,1,NA,TRUE,TRUE
420001,31,WS,plant,plant,plant,household,1,NA,TRUE,TRUE
420001,31,WS,plate,plate,plate,household,1,NA,TRUE,TRUE
420001,31,WS,purse,purse,purse,household,0,NA,TRUE,TRUE
420001,31,WS,radio,radio,radio,household,0,NA,TRUE,TRUE
420001,31,WS,scissors,scissors,scissors,household,0,NA,TRUE,TRUE
420001,31,WS,soap,soap,soap,household,1,NA,TRUE,TRUE
420001,31,WS,spoon,spoon,spoon,household,1,NA,TRUE,TRUE
420001,31,WS,tape,tape,tape,household,0,NA,TRUE,TRUE
420001,31,WS,telephone,telephone,telephone/cellphone*,household,0,NA,TRUE,TRUE
420001,31,WS,tissue,tissue/kleenex,tissue/kleenex,household,1,NA,TRUE,TRUE
420001,31,WS,toothbrush,toothbrush,toothbrush,household,1,NA,TRUE,TRUE
420001,31,WS,towel,towel,towel,household,1,NA,TRUE,TRUE
420001,31,WS,trash,trash,trash,household,1,NA,TRUE,TRUE
420001,31,WS,tray,tray,tray,household,0,NA,TRUE,TRUE
420001,31,WS,vacuum,vacuum,vacuum,household,1,NA,TRUE,TRUE
420001,31,WS,walker,walker,walker,household,0,NA,TRUE,TRUE
420001,31,WS,watch.object,watch (object),watch (object),household,1,NA,TRUE,TRUE
420001,31,WS,basement,basement,basement,furniture_rooms,0,NA,TRUE,TRUE
420001,31,WS,bathroom,bathroom,bathroom,furniture_rooms,1,NA,TRUE,TRUE
420001,31,WS,bathtub,bathtub,bathtub,furniture_rooms,1,NA,TRUE,TRUE
420001,31,WS,bed,bed,bed,furniture_rooms,1,NA,TRUE,TRUE
420001,31,WS,bedroom,bedroom,bedroom,furniture_rooms,1,NA,TRUE,TRUE
420001,31,WS,bench,bench,bench,furniture_rooms,0,NA,TRUE,TRUE
420001,31,WS,chair,chair,chair,furniture_rooms,1,NA,TRUE,TRUE
420001,31,WS,closet,closet,closet,furniture_rooms,0,NA,TRUE,TRUE
420001,31,WS,couch,couch,couch,furniture_rooms,1,NA,TRUE,TRUE
420001,31,WS,crib,crib,crib,furniture_rooms,0,NA,TRUE,TRUE
420001,31,WS,door,door,door,furniture_rooms,1,NA,TRUE,TRUE
420001,31,WS,drawer,drawer,drawer,furniture_rooms,0,NA,TRUE,TRUE
420001,31,WS,dryer,dryer,dryer,furniture_rooms,1,NA,TRUE,TRUE
420001,31,WS,garage,garage,garage,furniture_rooms,0,NA,TRUE,TRUE
420001,31,WS,high_chair,high chair,high chair,furniture_rooms,0,NA,TRUE,TRUE
420001,31,WS,kitchen,kitchen,kitchen,furniture_rooms,1,NA,TRUE,TRUE
420001,31,WS,living_room,living room,living room,furniture_rooms,1,NA,TRUE,TRUE
420001,31,WS,oven,oven,oven,furniture_rooms,1,NA,TRUE,TRUE
420001,31,WS,play_pen,play pen,play pen,furniture_rooms,0,NA,TRUE,TRUE
420001,31,WS,porch,porch,porch,furniture_rooms,0,NA,TRUE,TRUE
420001,31,WS,potty,potty,potty,furniture_rooms,1,NA,TRUE,TRUE
420001,31,WS,refrigerator,refrigerator,refrigerator,furniture_rooms,1,NA,TRUE,TRUE
420001,31,WS,rocking_chair,rocking chair,rocking chair,furniture_rooms,0,NA,TRUE,TRUE
420001,31,WS,room,room,room,furniture_rooms,1,NA,TRUE,TRUE
420001,31,WS,shower,shower,shower,furniture_rooms,0,NA,TRUE,TRUE
420001,31,WS,sink,sink,sink,furniture_rooms,1,NA,TRUE,TRUE
420001,31,WS,sofa,sofa,sofa,furniture_rooms,0,NA,TRUE,TRUE
420001,31,WS,stairs,stairs,stairs,furniture_rooms,0,NA,TRUE,TRUE
420001,31,WS,stove,stove,stove,furniture_rooms,0,NA,TRUE,TRUE
420001,31,WS,table,table,table,furniture_rooms,1,NA,TRUE,TRUE
420001,31,WS,tv,TV,TV,furniture_rooms,1,NA,TRUE,TRUE
420001,31,WS,washing_machine,washing machine,washing machine,furniture_rooms,0,NA,TRUE,TRUE
420001,31,WS,window,window,window,furniture_rooms,0,NA,TRUE,TRUE
420001,31,WS,backyard,backyard,backyard,outside,1,NA,TRUE,TRUE
420001,31,WS,cloud,cloud,cloud,outside,0,NA,TRUE,TRUE
420001,31,WS,flag,flag,flag,outside,0,NA,TRUE,TRUE
420001,31,WS,flower,flower,flower,outside,1,NA,TRUE,TRUE
420001,31,WS,garden,garden,garden,outside,0,NA,TRUE,TRUE
420001,31,WS,grass,grass,grass,outside,0,NA,TRUE,TRUE
420001,31,WS,hose,hose,hose,outside,0,NA,TRUE,TRUE
420001,31,WS,ladder,ladder,ladder,outside,0,NA,TRUE,TRUE
420001,31,WS,lawn_mower,lawn mower,lawn mower,outside,0,NA,TRUE,TRUE
420001,31,WS,moon,moon,moon,outside,1,NA,TRUE,TRUE
420001,31,WS,pool,pool,pool,outside,0,NA,TRUE,TRUE
420001,31,WS,rain,rain,rain,outside,1,NA,TRUE,TRUE
420001,31,WS,rock,rock,rock,outside,1,NA,TRUE,TRUE
420001,31,WS,roof,roof,roof,outside,0,NA,TRUE,TRUE
420001,31,WS,sandbox,sandbox,sandbox,outside,0,NA,TRUE,TRUE
420001,31,WS,shovel,shovel,shovel,outside,0,NA,TRUE,TRUE
420001,31,WS,sidewalk,sidewalk,sidewalk,outside,1,NA,TRUE,TRUE
420001,31,WS,sky,sky,sky,outside,1,NA,TRUE,TRUE
420001,31,WS,slide.object,slide (object),slide (object),outside,1,NA,TRUE,TRUE
420001,31,WS,snow,snow,snow,outside,0,NA,TRUE,TRUE
420001,31,WS,snowman,snowman,snowman,outside,0,NA,TRUE,TRUE
420001,31,WS,sprinkler,sprinkler,sprinkler,outside,0,NA,TRUE,TRUE
420001,31,WS,star,star,star,outside,1,NA,TRUE,TRUE
420001,31,WS,stick,stick,stick,outside,0,NA,TRUE,TRUE
420001,31,WS,stone,stone,stone,outside,0,NA,TRUE,TRUE
420001,31,WS,street,street,street,outside,1,NA,TRUE,TRUE
420001,31,WS,sun,sun,sun,outside,1,NA,TRUE,TRUE
420001,31,WS,swing.object,swing (object),swing (object),outside,1,NA,TRUE,TRUE
420001,31,WS,tree,tree,tree,outside,1,NA,TRUE,TRUE
420001,31,WS,water.not_beverage,water (not beverage),water (not beverage),outside,0,NA,TRUE,TRUE
420001,31,WS,wind,wind,wind,outside,0,NA,TRUE,TRUE
420001,31,WS,beach,beach,beach,places,0,NA,TRUE,TRUE
420001,31,WS,camping,camping,camping,places,1,NA,TRUE,TRUE
420001,31,WS,church,church*,church*,places,0,NA,TRUE,TRUE
420001,31,WS,circus,circus,circus,places,0,NA,TRUE,TRUE
420001,31,WS,country_word,country,country,places,0,NA,TRUE,TRUE
420001,31,WS,downtown,downtown,downtown,places,0,NA,TRUE,TRUE
420001,31,WS,farm,farm,farm,places,1,NA,TRUE,TRUE
420001,31,WS,gas_station,gas station,gas station,places,0,NA,TRUE,TRUE
420001,31,WS,home,home,home,places,1,NA,TRUE,TRUE
420001,31,WS,house,house,house,places,1,NA,TRUE,TRUE
420001,31,WS,movie,movie,movie,places,1,NA,TRUE,TRUE
420001,31,WS,outside,outside,outside,places,0,NA,TRUE,TRUE
420001,31,WS,park,park,park,places,1,NA,TRUE,TRUE
420001,31,WS,party,party,party,places,0,NA,TRUE,TRUE
420001,31,WS,picnic,picnic,picnic,places,0,NA,TRUE,TRUE
420001,31,WS,playground,playground,playground,places,1,NA,TRUE,TRUE
420001,31,WS,school,school,school,places,1,NA,TRUE,TRUE
420001,31,WS,store,store,store,places,1,NA,TRUE,TRUE
420001,31,WS,woods,woods,woods,places,0,NA,TRUE,TRUE
420001,31,WS,work.place,work (place),work (place),places,0,NA,TRUE,TRUE
420001,31,WS,yard,yard,yard,places,0,NA,TRUE,TRUE
420001,31,WS,zoo,zoo,zoo,places,0,NA,TRUE,TRUE
420001,31,WS,aunt,aunt,aunt,people,0,NA,TRUE,TRUE
420001,31,WS,baby,baby,baby,people,1,NA,TRUE,TRUE
420001,31,WS,babysitter,babysitter,babysitter,people,0,NA,TRUE,TRUE
420001,31,WS,babysitter_name,babysitter's name,babysitter's name,people,0,NA,TRUE,TRUE
420001,31,WS,boy,boy,boy,people,1,NA,TRUE,TRUE
420001,31,WS,brother,brother,brother,people,0,NA,TRUE,TRUE
420001,31,WS,child,child,child,people,0,NA,TRUE,TRUE
420001,31,WS,clown,clown,clown,people,0,NA,TRUE,TRUE
420001,31,WS,cowboy,cowboy,cowboy,people,0,NA,TRUE,TRUE
420001,31,WS,daddy,daddy*,daddy*,people,1,NA,TRUE,TRUE
420001,31,WS,doctor,doctor,doctor,people,1,NA,TRUE,TRUE
420001,31,WS,fireman,fireman,fireman,people,1,NA,TRUE,TRUE
420001,31,WS,friend,friend,friend,people,1,NA,TRUE,TRUE
420001,31,WS,girl,girl,girl,people,1,NA,TRUE,TRUE
420001,31,WS,grandma,grandma*,grandma*,people,1,NA,TRUE,TRUE
420001,31,WS,grandpa,grandpa*,grandpa*,people,1,NA,TRUE,TRUE
420001,31,WS,lady,lady,lady,people,0,NA,TRUE,TRUE
420001,31,WS,mailman,mailman,mailman,people,0,NA,TRUE,TRUE
420001,31,WS,man,man,man,people,1,NA,TRUE,TRUE
420001,31,WS,mommy,mommy*,mommy*,people,1,NA,TRUE,TRUE
420001,31,WS,nurse,nurse,nurse,people,0,NA,TRUE,TRUE
420001,31,WS,child_own_name,child's own name,child's own name,people,1,NA,TRUE,TRUE
420001,31,WS,people,people,people,people,1,NA,TRUE,TRUE
420001,31,WS,person,person,person,people,0,NA,TRUE,TRUE
420001,31,WS,pet_name,pet's name,pet's name,people,0,NA,TRUE,TRUE
420001,31,WS,police,police,police,people,1,NA,TRUE,TRUE
420001,31,WS,sister,sister,sister,people,1,NA,TRUE,TRUE
420001,31,WS,teacher,teacher,teacher,people,1,NA,TRUE,TRUE
420001,31,WS,uncle,uncle,uncle,people,0,NA,TRUE,TRUE
420001,31,WS,bath,bath,bath,games_routines,1,NA,TRUE,TRUE
420001,31,WS,breakfast,breakfast,breakfast,games_routines,1,NA,TRUE,TRUE
420001,31,WS,bye,bye,bye,games_routines,1,NA,TRUE,TRUE
420001,31,WS,call,call (on phone),call (on phone),games_routines,0,NA,TRUE,TRUE
420001,31,WS,dinner,dinner,dinner,games_routines,1,NA,TRUE,TRUE
420001,31,WS,give_me_five,gimme five,give me five!,games_routines,0,NA,TRUE,TRUE
420001,31,WS,gonna_get_you,gonna get you,gonna get you!,games_routines,0,NA,TRUE,TRUE
420001,31,WS,go_potty,go potty,go potty,games_routines,1,NA,TRUE,TRUE
420001,31,WS,hello,hello,hello,games_routines,1,NA,TRUE,TRUE
420001,31,WS,hi,hi,hi,games_routines,1,NA,TRUE,TRUE
420001,31,WS,lunch,lunch,lunch,games_routines,1,NA,TRUE,TRUE
420001,31,WS,nap,nap,nap,games_routines,1,NA,TRUE,TRUE
420001,31,WS,nightnight,night night,night night,games_routines,0,NA,TRUE,TRUE
420001,31,WS,no,no,no,games_routines,1,NA,TRUE,TRUE
420001,31,WS,pattycake,patty cake,pattycake,games_routines,0,NA,TRUE,TRUE
420001,31,WS,peekaboo,peekaboo,peekaboo,games_routines,1,NA,TRUE,TRUE
420001,31,WS,please,please,please,games_routines,0,NA,TRUE,TRUE
420001,31,WS,shh,shh/shush/hush,shh/shush/hush,games_routines,0,NA,TRUE,TRUE
420001,31,WS,shopping,shopping,shopping,games_routines,0,NA,TRUE,TRUE
420001,31,WS,snack,snack,snack,games_routines,1,NA,TRUE,TRUE
420001,31,WS,so_big,so big,so big!,games_routines,1,NA,TRUE,TRUE
420001,31,WS,thank_you,thank you,thank you,games_routines,0,NA,TRUE,TRUE
420001,31,WS,this_little_piggy,this little piggy,this little piggy,games_routines,0,NA,TRUE,TRUE
420001,31,WS,turn_around,turn around,turn around,games_routines,1,NA,TRUE,TRUE
420001,31,WS,yes,yes,yes,games_routines,1,NA,TRUE,TRUE
420001,31,WS,bite,bite,bite,action_words,1,NA,TRUE,TRUE
420001,31,WS,blow,blow,blow,action_words,1,NA,TRUE,TRUE
420001,31,WS,break,break,break,action_words,1,NA,TRUE,TRUE
420001,31,WS,bring,bring,bring,action_words,1,NA,TRUE,TRUE
420001,31,WS,build,build,build,action_words,1,NA,TRUE,TRUE
420001,31,WS,bump,bump,bump,action_words,0,NA,TRUE,TRUE
420001,31,WS,buy,buy,buy,action_words,0,NA,TRUE,TRUE
420001,31,WS,carry,carry,carry,action_words,1,NA,TRUE,TRUE
420001,31,WS,catch,catch,catch,action_words,0,NA,TRUE,TRUE
420001,31,WS,chase,chase,chase,action_words,0,NA,TRUE,TRUE
420001,31,WS,clap,clap,clap,action_words,1,NA,TRUE,TRUE
420001,31,WS,clean.action,clean (action),clean (action),action_words,0,NA,TRUE,TRUE
420001,31,WS,climb,climb,climb,action_words,0,NA,TRUE,TRUE
420001,31,WS,close,close,close,action_words,0,NA,TRUE,TRUE
420001,31,WS,cook,cook,cook,action_words,1,NA,TRUE,TRUE
420001,31,WS,cover,cover,cover,action_words,0,NA,TRUE,TRUE
420001,31,WS,cry,cry,cry,action_words,1,NA,TRUE,TRUE
420001,31,WS,cut,cut,cut,action_words,0,NA,TRUE,TRUE
420001,31,WS,dance,dance,dance,action_words,0,NA,TRUE,TRUE
420001,31,WS,draw,draw,draw,action_words,1,NA,TRUE,TRUE
420001,31,WS,drink.action,drink (action),drink (action),action_words,1,NA,TRUE,TRUE
420001,31,WS,drive,drive,drive,action_words,1,NA,TRUE,TRUE
420001,31,WS,drop,drop,drop,action_words,1,NA,TRUE,TRUE
420001,31,WS,dry.action,dry (action),dry (action),action_words,1,NA,TRUE,TRUE
420001,31,WS,dump,dump,dump,action_words,0,NA,TRUE,TRUE
420001,31,WS,eat,eat,eat,action_words,1,NA,TRUE,TRUE
420001,31,WS,fall,fall,fall,action_words,0,NA,TRUE,TRUE
420001,31,WS,feed,feed,feed,action_words,0,NA,TRUE,TRUE
420001,31,WS,find,find,find,action_words,1,NA,TRUE,TRUE
420001,31,WS,finish,finish,finish,action_words,1,NA,TRUE,TRUE
420001,31,WS,fit,fit,fit,action_words,0,NA,TRUE,TRUE
420001,31,WS,fix,fix,fix,action_words,1,NA,TRUE,TRUE
420001,31,WS,get,get,get,action_words,0,NA,TRUE,TRUE
420001,31,WS,give,give,give,action_words,0,NA,TRUE,TRUE
420001,31,WS,go,go,go,action_words,1,NA,TRUE,TRUE
420001,31,WS,hate,hate,hate,action_words,0,NA,TRUE,TRUE
420001,31,WS,have,have,have,action_words,1,NA,TRUE,TRUE
420001,31,WS,hear,hear,hear,action_words,1,NA,TRUE,TRUE
420001,31,WS,help,help,help,action_words,1,NA,TRUE,TRUE
420001,31,WS,hide,hide,hide,action_words,0,NA,TRUE,TRUE
420001,31,WS,hit,hit,hit,action_words,1,NA,TRUE,TRUE
420001,31,WS,hold,hold,hold,action_words,1,NA,TRUE,TRUE
420001,31,WS,hug,hug,hug,action_words,0,NA,TRUE,TRUE
420001,31,WS,hurry,hurry,hurry,action_words,0,NA,TRUE,TRUE
420001,31,WS,jump,jump,jump,action_words,1,NA,TRUE,TRUE
420001,31,WS,kick,kick,kick,action_words,0,NA,TRUE,TRUE
420001,31,WS,kiss,kiss,kiss,action_words,0,NA,TRUE,TRUE
420001,31,WS,knock,knock,knock,action_words,0,NA,TRUE,TRUE
420001,31,WS,lick,lick,lick,action_words,0,NA,TRUE,TRUE
420001,31,WS,like,like,like,action_words,1,NA,TRUE,TRUE
420001,31,WS,listen,listen,listen,action_words,1,NA,TRUE,TRUE
420001,31,WS,look,look,look,action_words,1,NA,TRUE,TRUE
420001,31,WS,love,love,love,action_words,1,NA,TRUE,TRUE
420001,31,WS,make,make,make,action_words,1,NA,TRUE,TRUE
420001,31,WS,open,open,open,action_words,1,NA,TRUE,TRUE
420001,31,WS,paint,paint,paint,action_words,1,NA,TRUE,TRUE
420001,31,WS,pick,pick,pick,action_words,0,NA,TRUE,TRUE
420001,31,WS,play,play,play,action_words,1,NA,TRUE,TRUE
420001,31,WS,pour,pour,pour,action_words,0,NA,TRUE,TRUE
420001,31,WS,pretend,pretend,pretend,action_words,0,NA,TRUE,TRUE
420001,31,WS,pull,pull,pull,action_words,1,NA,TRUE,TRUE
420001,31,WS,push,push,push,action_words,0,NA,TRUE,TRUE
420001,31,WS,put,put,put,action_words,1,NA,TRUE,TRUE
420001,31,WS,read,read,read,action_words,1,NA,TRUE,TRUE
420001,31,WS,ride,ride,ride,action_words,1,NA,TRUE,TRUE
420001,31,WS,rip,rip,rip,action_words,0,NA,TRUE,TRUE
420001,31,WS,run,run,run,action_words,1,NA,TRUE,TRUE
420001,31,WS,say,say,say,action_words,0,NA,TRUE,TRUE
420001,31,WS,see,see,see,action_words,0,NA,TRUE,TRUE
420001,31,WS,shake,shake,shake,action_words,0,NA,TRUE,TRUE
420001,31,WS,share,share,share,action_words,1,NA,TRUE,TRUE
420001,31,WS,show,show,show,action_words,0,NA,TRUE,TRUE
420001,31,WS,sing,sing,sing,action_words,1,NA,TRUE,TRUE
420001,31,WS,sit,sit,sit,action_words,0,NA,TRUE,TRUE
420001,31,WS,skate,skate,skate,action_words,0,NA,TRUE,TRUE
420001,31,WS,sleep,sleep,sleep,action_words,1,NA,TRUE,TRUE
420001,31,WS,slide.action,slide (action),slide (action),action_words,1,NA,TRUE,TRUE
420001,31,WS,smile,smile,smile,action_words,1,NA,TRUE,TRUE
420001,31,WS,spill,spill,spill,action_words,0,NA,TRUE,TRUE
420001,31,WS,splash,splash,splash,action_words,1,NA,TRUE,TRUE
420001,31,WS,stand,stand,stand,action_words,0,NA,TRUE,TRUE
420001,31,WS,stay,stay,stay,action_words,0,NA,TRUE,TRUE
420001,31,WS,stop,stop,stop,action_words,1,NA,TRUE,TRUE
420001,31,WS,sweep,sweep,sweep,action_words,0,NA,TRUE,TRUE
420001,31,WS,swim,swim,swim,action_words,1,NA,TRUE,TRUE
420001,31,WS,swing.action,swing (action),swing (action),action_words,1,NA,TRUE,TRUE
420001,31,WS,take,take,take,action_words,0,NA,TRUE,TRUE
420001,31,WS,talk,talk,talk,action_words,1,NA,TRUE,TRUE
420001,31,WS,taste,taste,taste,action_words,0,NA,TRUE,TRUE
420001,31,WS,tear,tear,tear,action_words,0,NA,TRUE,TRUE
420001,31,WS,think,think,think,action_words,1,NA,TRUE,TRUE
420001,31,WS,throw,throw,throw,action_words,1,NA,TRUE,TRUE
420001,31,WS,tickle,tickle,tickle,action_words,1,NA,TRUE,TRUE
420001,31,WS,touch,touch,touch,action_words,1,NA,TRUE,TRUE
420001,31,WS,wait,wait,wait,action_words,1,NA,TRUE,TRUE
420001,31,WS,wake,wake,wake,action_words,0,NA,TRUE,TRUE
420001,31,WS,walk,walk,walk,action_words,1,NA,TRUE,TRUE
420001,31,WS,wash,wash,wash,action_words,0,NA,TRUE,TRUE
420001,31,WS,watch.action,watch (action),watch (action),action_words,1,NA,TRUE,TRUE
420001,31,WS,wipe,wipe,wipe,action_words,1,NA,TRUE,TRUE
420001,31,WS,wish,wish,wish,action_words,0,NA,TRUE,TRUE
420001,31,WS,work.action,work (action),work (action),action_words,0,NA,TRUE,TRUE
420001,31,WS,write,write,write,action_words,0,NA,TRUE,TRUE
420001,31,WS,allgone,all gone,all gone,descriptive_words,0,NA,TRUE,TRUE
420001,31,WS,asleep,asleep,asleep,descriptive_words,0,NA,TRUE,TRUE
420001,31,WS,awake,awake,awake,descriptive_words,0,NA,TRUE,TRUE
420001,31,WS,bad,bad,bad,descriptive_words,1,NA,TRUE,TRUE
420001,31,WS,better,better,better,descriptive_words,1,NA,TRUE,TRUE
420001,31,WS,big,big,big,descriptive_words,1,NA,TRUE,TRUE
420001,31,WS,black,black,black,descriptive_words,1,NA,TRUE,TRUE
420001,31,WS,blue,blue,blue,descriptive_words,1,NA,TRUE,TRUE
420001,31,WS,broken,broken,broken,descriptive_words,1,NA,TRUE,TRUE
420001,31,WS,brown,brown,brown,descriptive_words,1,NA,TRUE,TRUE
420001,31,WS,careful,careful,careful,descriptive_words,0,NA,TRUE,TRUE
420001,31,WS,clean.description,clean (description),clean (description),descriptive_words,0,NA,TRUE,TRUE
420001,31,WS,cold,cold,cold,descriptive_words,1,NA,TRUE,TRUE
420001,31,WS,cute,cute,cute,descriptive_words,1,NA,TRUE,TRUE
420001,31,WS,dark,dark,dark,descriptive_words,1,NA,TRUE,TRUE
420001,31,WS,dirty,dirty,dirty,descriptive_words,0,NA,TRUE,TRUE
420001,31,WS,dry.description,dry (description),dry (description),descriptive_words,0,NA,TRUE,TRUE
420001,31,WS,empty,empty,empty,descriptive_words,0,NA,TRUE,TRUE
420001,31,WS,fast,fast,fast,descriptive_words,1,NA,TRUE,TRUE
420001,31,WS,fine,fine,fine,descriptive_words,0,NA,TRUE,TRUE
420001,31,WS,first,first,first,descriptive_words,1,NA,TRUE,TRUE
420001,31,WS,full,full,full,descriptive_words,1,NA,TRUE,TRUE
420001,31,WS,gentle,gentle,gentle,descriptive_words,1,NA,TRUE,TRUE
420001,31,WS,good,good,good,descriptive_words,1,NA,TRUE,TRUE
420001,31,WS,green,green,green,descriptive_words,1,NA,TRUE,TRUE
420001,31,WS,happy,happy,happy,descriptive_words,1,NA,TRUE,TRUE
420001,31,WS,hard,hard,hard,descriptive_words,0,NA,TRUE,TRUE
420001,31,WS,heavy,heavy,heavy,descriptive_words,0,NA,TRUE,TRUE
420001,31,WS,high,high,high,descriptive_words,0,NA,TRUE,TRUE
420001,31,WS,hot,hot,hot,descriptive_words,1,NA,TRUE,TRUE
420001,31,WS,hungry,hungry,hungry,descriptive_words,1,NA,TRUE,TRUE
420001,31,WS,hurt,hurt,hurt,descriptive_words,0,NA,TRUE,TRUE
420001,31,WS,last,last,last,descriptive_words,0,NA,TRUE,TRUE
420001,31,WS,little,little (description),little (description),descriptive_words,1,NA,TRUE,TRUE
420001,31,WS,long,long,long,descriptive_words,1,NA,TRUE,TRUE
420001,31,WS,loud,loud,loud,descriptive_words,1,NA,TRUE,TRUE
420001,31,WS,mad,mad,mad,descriptive_words,1,NA,TRUE,TRUE
420001,31,WS,naughty,naughty,naughty,descriptive_words,0,NA,TRUE,TRUE
420001,31,WS,new,new,new,descriptive_words,0,NA,TRUE,TRUE
420001,31,WS,nice,nice,nice,descriptive_words,0,NA,TRUE,TRUE
420001,31,WS,noisy,noisy,noisy,descriptive_words,0,NA,TRUE,TRUE
420001,31,WS,old,old,old,descriptive_words,0,NA,TRUE,TRUE
420001,31,WS,orange.description,orange (description),orange (description),descriptive_words,0,NA,TRUE,TRUE
420001,31,WS,poor,poor,poor,descriptive_words,0,NA,TRUE,TRUE
420001,31,WS,pretty,pretty,pretty,descriptive_words,1,NA,TRUE,TRUE
420001,31,WS,quiet,quiet,quiet,descriptive_words,0,NA,TRUE,TRUE
420001,31,WS,red,red,red,descriptive_words,1,NA,TRUE,TRUE
420001,31,WS,sad,sad,sad,descriptive_words,1,NA,TRUE,TRUE
420001,31,WS,scared,scared,scared,descriptive_words,0,NA,TRUE,TRUE
420001,31,WS,sick,sick,sick,descriptive_words,1,NA,TRUE,TRUE
420001,31,WS,sleepy,sleepy,sleepy,descriptive_words,1,NA,TRUE,TRUE
420001,31,WS,slow,slow,slow,descriptive_words,1,NA,TRUE,TRUE
420001,31,WS,soft,soft,soft,descriptive_words,0,NA,TRUE,TRUE
420001,31,WS,sticky,sticky,sticky,descriptive_words,1,NA,TRUE,TRUE
420001,31,WS,stuck,stuck,stuck,descriptive_words,1,NA,TRUE,TRUE
420001,31,WS,thirsty,thirsty,thirsty,descriptive_words,1,NA,TRUE,TRUE
420001,31,WS,tiny,tiny,tiny,descriptive_words,0,NA,TRUE,TRUE
420001,31,WS,tired,tired,tired,descriptive_words,0,NA,TRUE,TRUE
420001,31,WS,wet,wet,wet,descriptive_words,1,NA,TRUE,TRUE
420001,31,WS,white,white,white,descriptive_words,0,NA,TRUE,TRUE
420001,31,WS,windy,windy,windy,descriptive_words,1,NA,TRUE,TRUE
420001,31,WS,yellow,yellow,yellow,descriptive_words,1,NA,TRUE,TRUE
420001,31,WS,yucky,yucky,yucky,descriptive_words,0,NA,TRUE,TRUE
420001,31,WS,after,after,after,time_words,1,NA,TRUE,TRUE
420001,31,WS,before,before,before,time_words,0,NA,TRUE,TRUE
420001,31,WS,day,day,day,time_words,1,NA,TRUE,TRUE
420001,31,WS,later,later,later,time_words,0,NA,TRUE,TRUE
420001,31,WS,morning,morning,morning,time_words,1,NA,TRUE,TRUE
420001,31,WS,night,night,night,time_words,1,NA,TRUE,TRUE
420001,31,WS,now,now,now,time_words,1,NA,TRUE,TRUE
420001,31,WS,time,time,time,time_words,1,NA,TRUE,TRUE
420001,31,WS,today,today,today,time_words,1,NA,TRUE,TRUE
